# gauge_id=2418, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2006,0.0,39.24,0.0,0.0,0.11,18.56,2.51,0.42,0.24,17.62,20.87,0.43,0.0,1.1752,0.02915,24.781,0
2007,0.32,38.21,0.31,0.0,0.1,18.31,3.39,0.42,0.23,17.47,20.81,0.44,0.0,1.1318,0.02751,23.381,0
2008,0.64,37.18,0.62,0.0,0.08,18.06,4.27,0.42,0.22,17.32,20.75,0.44,0.0,1.0885,0.02606,22.153,0
2009,0.96,36.15,0.92,0.0,0.06,17.81,5.16,0.42,0.21,17.16,20.69,0.45,0.0,1.0451,0.02455,20.866,0
2010,1.29,35.13,1.23,0.0,0.04,17.56,6.04,0.42,0.19,17.01,20.63,0.46,0.0,1.0017,0.02367,20.119,0
2011,1.61,34.1,1.54,0.0,0.02,17.31,6.93,0.42,0.18,16.86,20.57,0.47,0.0,0.9583,0.02144,18.222,0
2012,1.93,33.07,1.85,0.0,0.0,17.06,7.81,0.42,0.17,16.71,20.51,0.48,0.0,0.9149,0.01998,16.984,0
2013,1.93,33.07,1.85,0.0,0.0,17.06,7.81,0.42,0.16,16.71,20.51,0.48,0.0,0.8716,0.01945,16.532,0
2014,1.93,33.07,1.85,0.0,0.0,17.06,7.81,0.42,0.16,16.71,20.51,0.48,0.0,0.8282,0.01894,16.099,0
2015,1.93,33.07,1.85,0.0,0.0,17.06,7.81,0.42,0.16,16.71,20.52,0.48,0.0,0.7848,0.01758,14.945,0
2016,1.93,33.07,1.85,0.0,0.0,17.06,7.81,0.42,0.15,16.71,20.52,0.48,0.0,0.7415,0.01685,14.326,0
2017,1.93,33.07,1.85,0.0,0.0,17.06,7.81,0.42,0.15,16.71,20.53,0.48,0.0,0.7047,0.01555,13.22,0
2018,1.93,33.07,1.85,0.0,0.0,17.06,7.81,0.42,0.15,16.71,20.53,0.48,0.0,0.6758,0.01419,12.061,0
2019,1.93,33.07,1.85,0.0,0.0,17.06,7.81,0.42,0.15,16.71,20.53,0.48,0.0,0.6484,0.0134,11.393,0
2020,1.93,33.07,1.85,0.0,0.0,17.06,7.81,0.42,0.15,16.71,20.53,0.48,0.0,0.621,0.01281,10.886,0
