# gauge_id=2105, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3022,0.33916,288.285,0
2000,0.28,23.4,0.0,0.0,0.95,10.82,2.54,4.71,5.78,20.25,29.81,1.47,0.0,7.2086,0.33056,280.976,0
2001,0.28,23.4,0.0,0.0,0.95,10.82,2.54,4.71,5.79,20.24,29.81,1.47,0.0,7.1149,0.33199,282.187,0
2002,0.28,23.4,0.0,0.0,0.95,10.82,2.54,4.71,5.8,20.23,29.81,1.47,0.0,7.0212,0.32325,274.761,0
2003,0.28,23.4,0.0,0.0,0.95,10.82,2.54,4.71,5.81,20.22,29.81,1.47,0.0,6.9276,0.29844,253.677,0
2004,0.28,23.4,0.0,0.0,0.95,10.82,2.54,4.71,5.81,20.21,29.82,1.47,0.0,6.8339,0.29154,247.813,0
2005,0.28,23.4,0.0,0.0,0.95,10.82,2.54,4.71,5.82,20.2,29.82,1.47,0.0,6.7403,0.27798,236.286,0
2006,0.28,23.4,0.0,0.0,0.95,10.82,2.54,4.71,5.83,20.19,29.82,1.47,0.0,6.6466,0.26207,222.761,0
2007,0.28,23.2,0.41,0.0,0.79,10.65,2.56,4.71,5.62,20.46,29.8,1.52,0.0,6.553,0.25073,213.124,0
2008,0.28,23.01,0.82,0.0,0.63,10.48,2.59,4.71,5.4,20.73,29.78,1.58,0.0,6.4593,0.24214,205.822,0
2009,0.28,22.81,1.22,0.0,0.48,10.32,2.61,4.71,5.19,21.0,29.76,1.63,0.0,6.3656,0.23409,198.978,0
2010,0.28,22.61,1.63,0.0,0.32,10.15,2.63,4.71,4.97,21.27,29.74,1.69,0.0,6.272,0.22795,193.76,0
2011,0.28,22.42,2.04,0.0,0.16,9.98,2.66,4.71,4.76,21.54,29.72,1.74,0.0,6.1784,0.2139,181.813,0
2012,0.28,22.22,2.45,0.0,0.0,9.81,2.68,4.71,4.55,21.81,29.7,1.8,0.0,6.0847,0.20276,172.344,0
2013,0.28,22.22,2.45,0.0,0.0,9.81,2.68,4.71,4.37,21.81,29.87,1.8,0.0,5.9911,0.19682,167.299,0
2014,0.28,22.22,2.45,0.0,0.0,9.81,2.68,4.71,4.19,21.81,30.05,1.8,0.0,5.8974,0.19567,166.318,0
2015,0.28,22.22,2.45,0.0,0.0,9.81,2.68,4.71,4.01,21.81,30.23,1.8,0.0,5.8037,0.18423,156.595,0
2016,0.28,22.22,2.45,0.0,0.0,9.81,2.68,4.71,3.84,21.81,30.4,1.8,0.0,5.7101,0.17683,150.304,0
2017,0.28,22.22,2.45,0.0,0.0,9.81,2.68,4.71,3.66,21.81,30.58,1.8,0.0,5.6164,0.16405,139.442,0
2018,0.28,22.22,2.45,0.0,0.0,9.81,2.68,4.71,3.48,21.81,30.76,1.8,0.0,5.5228,0.1502,127.667,0
2019,0.28,22.22,2.45,0.0,0.0,9.81,2.68,4.71,3.48,21.81,30.76,1.8,0.0,5.4292,0.13969,118.741,0
2020,0.28,22.22,2.45,0.0,0.0,9.81,2.68,4.71,3.48,21.81,30.76,1.8,0.0,5.3355,0.13268,112.777,0
