# gauge_id=2468, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2001,0.03,59.03,0.0,0.39,8.94,21.53,1.05,0.0,0.0,2.87,1.14,5.02,0.0,0.0277,0.0005,0.429,0
2002,0.07,58.96,0.0,0.36,8.97,21.56,1.05,0.0,0.0,2.87,1.14,5.02,0.0,0.0274,0.00049,0.415,0
2003,0.1,58.9,0.0,0.32,8.99,21.6,1.06,0.0,0.0,2.87,1.14,5.02,0.0,0.027,0.00042,0.355,0
2004,0.14,58.83,0.0,0.29,9.02,21.63,1.07,0.0,0.0,2.87,1.14,5.02,0.0,0.0267,0.00041,0.348,0
2005,0.17,58.76,0.0,0.25,9.05,21.67,1.07,0.0,0.0,2.87,1.14,5.02,0.0,0.0264,0.00038,0.324,0
2006,0.21,58.7,0.0,0.22,9.07,21.7,1.08,0.0,0.0,2.87,1.14,5.02,0.0,0.0261,0.00034,0.293,0
2007,0.27,58.63,0.02,0.27,9.97,20.69,1.14,0.0,0.0,2.82,1.1,5.08,0.0,0.0257,0.00033,0.277,0
2008,0.33,58.55,0.04,0.32,10.87,19.69,1.19,0.0,0.0,2.78,1.07,5.15,0.0,0.0254,0.00031,0.264,0
2009,0.4,58.48,0.07,0.37,11.78,18.68,1.25,0.0,0.0,2.73,1.03,5.21,0.0,0.0251,0.00029,0.245,0
2010,0.46,58.41,0.09,0.42,12.68,17.67,1.31,0.0,0.0,2.69,1.0,5.28,0.0,0.0247,0.00028,0.241,0
2011,0.53,58.33,0.11,0.47,13.58,16.67,1.36,0.0,0.0,2.65,0.96,5.34,0.0,0.0244,0.00024,0.204,0
2012,0.59,58.26,0.13,0.52,14.48,15.66,1.42,0.0,0.0,2.6,0.93,5.4,0.0,0.0241,0.00022,0.184,0
2013,0.59,58.26,0.13,0.52,14.48,15.66,1.42,0.0,0.0,2.6,0.93,5.4,0.0,0.0238,0.00022,0.185,0
2014,0.59,58.26,0.13,0.52,14.48,15.66,1.42,0.0,0.0,2.6,0.93,5.4,0.0,0.0234,0.00021,0.176,0
2015,0.59,58.26,0.13,0.52,14.48,15.66,1.42,0.0,0.0,2.6,0.93,5.4,0.0,0.0231,0.00018,0.154,0
2016,0.59,58.26,0.13,0.52,14.48,15.66,1.42,0.0,0.0,2.6,0.93,5.4,0.0,0.0228,0.00017,0.146,0
2017,0.59,58.26,0.13,0.52,14.48,15.66,1.42,0.0,0.0,2.6,0.93,5.4,0.0,0.0224,0.00014,0.122,0
2018,0.59,58.26,0.13,0.52,14.48,15.66,1.42,0.0,0.0,2.6,0.93,5.4,0.0,0.0221,0.00011,0.095,0
2019,0.59,58.26,0.13,0.52,14.48,15.66,1.42,0.0,0.0,2.6,0.93,5.4,0.0,0.0218,0.0001,0.085,0
2020,0.59,58.26,0.13,0.52,14.48,15.66,1.42,0.0,0.0,2.6,0.93,5.4,0.0,0.0215,9.0e-5,0.073,0
