# gauge_id=2276, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.454,0.14072,119.61,0
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4311,0.13863,117.834,0
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4082,0.13269,112.784,0
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3853,0.13294,113.002,0
2000,0.0,38.36,0.0,0.54,11.84,13.74,1.04,0.0,7.66,10.74,16.08,0.0,0.0,3.3625,0.13264,112.744,0
2001,0.0,38.35,0.0,0.54,11.82,13.78,1.04,0.0,7.66,10.74,16.08,0.0,0.0,3.3396,0.1335,113.474,0
2002,0.0,38.33,0.0,0.54,11.79,13.82,1.04,0.0,7.66,10.74,16.08,0.0,0.0,3.3167,0.13017,110.644,0
2003,0.0,38.32,0.0,0.54,11.76,13.85,1.04,0.0,7.66,10.74,16.08,0.0,0.0,3.2938,0.12118,102.999,0
2004,0.0,38.31,0.0,0.54,11.74,13.89,1.04,0.0,7.66,10.74,16.08,0.0,0.0,3.271,0.12031,102.266,0
2005,0.0,38.3,0.0,0.54,11.71,13.93,1.04,0.0,7.66,10.74,16.08,0.0,0.0,3.2481,0.11667,99.171,0
2006,0.0,38.29,0.0,0.54,11.68,13.97,1.04,0.0,7.66,10.74,16.08,0.0,0.0,3.2252,0.1123,95.458,0
2007,0.07,37.83,0.4,1.66,12.01,12.13,1.31,0.0,7.29,10.85,16.45,0.0,0.0,3.2023,0.1106,94.011,0
2008,0.14,37.37,0.8,2.79,12.33,10.29,1.58,0.0,6.92,10.96,16.82,0.0,0.0,3.1795,0.10729,91.194,0
2009,0.21,36.92,1.19,3.91,12.66,8.45,1.84,0.0,6.56,11.07,17.19,0.0,0.0,3.1566,0.10412,88.503,0
2010,0.28,36.46,1.59,5.03,12.98,6.61,2.11,0.0,6.19,11.19,17.56,0.0,0.0,3.1337,0.10268,87.281,0
2011,0.35,36.0,1.99,6.16,13.31,4.77,2.38,0.0,5.82,11.3,17.93,0.0,0.0,3.1108,0.09668,82.181,0
2012,0.43,35.54,2.39,7.28,13.63,2.93,2.64,0.0,5.45,11.41,18.3,0.0,0.0,3.088,0.09326,79.268,0
2013,0.43,35.54,2.39,7.28,13.63,2.93,2.64,0.0,5.45,11.41,18.3,0.0,0.0,3.0651,0.09279,78.875,0
2014,0.43,35.54,2.39,7.28,13.63,2.93,2.64,0.0,5.45,11.41,18.3,0.0,0.0,3.0422,0.09141,77.702,0
2015,0.43,35.54,2.39,7.28,13.63,2.93,2.64,0.0,5.45,11.41,18.3,0.0,0.0,3.0193,0.08719,74.113,0
2016,0.43,35.54,2.39,7.28,13.63,2.93,2.64,0.0,5.45,11.41,18.3,0.0,0.0,2.9965,0.0851,72.336,0
2017,0.43,35.54,2.39,7.28,13.63,2.93,2.64,0.0,5.45,11.41,18.3,0.0,0.0,2.9736,0.08037,68.316,0
2018,0.43,35.54,2.39,7.28,13.63,2.93,2.64,0.0,5.45,11.41,18.3,0.0,0.0,2.9507,0.07542,64.11,0
2019,0.43,35.54,2.39,7.28,13.63,2.93,2.64,0.0,5.45,11.41,18.3,0.0,0.0,2.9278,0.07281,61.885,0
2020,0.43,35.54,2.39,7.28,13.63,2.93,2.64,0.0,5.45,11.41,18.3,0.0,0.0,2.9052,0.07011,59.596,0
