# gauge_id=2044, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2001,32.95,28.17,0.26,0.26,14.83,13.79,0.31,0.04,0.0,1.11,0.46,7.84,0.0,0.0277,0.0005,0.429,0
2002,32.94,28.14,0.44,0.25,14.8,13.66,0.31,0.04,0.0,1.13,0.46,7.84,0.0,0.0274,0.00049,0.415,0
2003,32.92,28.12,0.62,0.24,14.78,13.53,0.32,0.04,0.0,1.14,0.46,7.84,0.0,0.027,0.00042,0.355,0
2004,32.91,28.1,0.8,0.23,14.76,13.4,0.32,0.04,0.0,1.16,0.46,7.84,0.0,0.0267,0.00041,0.348,0
2005,32.9,28.07,0.97,0.22,14.73,13.27,0.33,0.04,0.0,1.18,0.46,7.85,0.0,0.0264,0.00038,0.324,0
2006,32.88,28.05,1.15,0.21,14.71,13.14,0.33,0.04,0.0,1.19,0.46,7.85,0.0,0.0261,0.00034,0.293,0
2007,32.35,28.54,1.07,0.37,15.37,12.35,0.41,0.04,0.0,1.11,0.44,7.95,0.0,0.0257,0.00033,0.277,0
2008,31.82,29.02,0.99,0.54,16.04,11.56,0.48,0.04,0.0,1.03,0.43,8.05,0.0,0.0254,0.00031,0.264,0
2009,31.3,29.51,0.92,0.71,16.7,10.77,0.56,0.04,0.0,0.95,0.41,8.15,0.0,0.0251,0.00029,0.245,0
2010,30.77,29.99,0.84,0.87,17.36,9.98,0.63,0.04,0.0,0.87,0.4,8.25,0.0,0.0247,0.00028,0.241,0
2011,30.24,30.48,0.76,1.04,18.03,9.19,0.71,0.04,0.0,0.79,0.39,8.35,0.0,0.0244,0.00024,0.204,0
2012,29.71,30.97,0.68,1.2,18.69,8.4,0.78,0.04,0.0,0.71,0.37,8.45,0.0,0.0241,0.00022,0.184,0
2013,29.71,30.97,0.68,1.2,18.69,8.4,0.78,0.04,0.0,0.71,0.37,8.45,0.0,0.0238,0.00022,0.185,0
2014,29.71,30.97,0.68,1.2,18.69,8.4,0.78,0.04,0.0,0.72,0.37,8.45,0.0,0.0234,0.00021,0.176,0
2015,29.71,30.97,0.68,1.2,18.69,8.4,0.78,0.04,0.0,0.72,0.37,8.44,0.0,0.0231,0.00018,0.154,0
2016,29.7,30.97,0.68,1.2,18.69,8.4,0.78,0.04,0.0,0.73,0.37,8.44,0.0,0.0228,0.00017,0.146,0
2017,29.7,30.97,0.68,1.2,18.69,8.4,0.78,0.04,0.0,0.73,0.37,8.44,0.0,0.0224,0.00014,0.122,0
2018,29.7,30.97,0.68,1.2,18.69,8.4,0.78,0.04,0.0,0.74,0.37,8.44,0.0,0.0221,0.00011,0.095,0
2019,29.7,30.97,0.68,1.2,18.69,8.4,0.78,0.04,0.0,0.74,0.37,8.44,0.0,0.0218,0.0001,0.085,0
2020,29.7,30.97,0.68,1.2,18.69,8.4,0.78,0.04,0.0,0.74,0.37,8.44,0.0,0.0215,9.0e-5,0.073,0
