# gauge_id=5023, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2003,3.83,30.28,0.84,3.88,19.39,29.36,2.12,0.15,0.0,3.69,2.92,3.55,0.0,0,0,0,0
2004,3.82,30.26,0.77,3.88,19.37,29.37,2.2,0.15,0.0,3.78,2.81,3.6,0.0,0,0,0,0
2005,3.81,30.24,0.7,3.88,19.34,29.39,2.27,0.15,0.0,3.87,2.7,3.66,0.0,0,0,0,0
2006,3.8,30.22,0.63,3.87,19.32,29.4,2.34,0.15,0.0,3.96,2.59,3.71,0.0,0,0,0,0
2007,3.81,30.25,0.59,3.87,19.36,29.44,2.31,0.15,0.0,3.91,2.58,3.73,0.0,0,0,0,0
2008,3.81,30.27,0.55,3.87,19.39,29.48,2.28,0.15,0.0,3.87,2.57,3.74,0.0,0,0,0,0
2009,3.82,30.3,0.51,3.87,19.43,29.52,2.25,0.15,0.0,3.83,2.56,3.76,0.0,0,0,0,0
2010,3.83,30.33,0.46,3.87,19.46,29.55,2.22,0.15,0.0,3.78,2.55,3.78,0.0,0,0,0,0
2011,3.84,30.35,0.42,3.87,19.5,29.59,2.19,0.15,0.0,3.74,2.54,3.8,0.0,0,0,0,0
2012,3.85,30.38,0.38,3.87,19.54,29.63,2.16,0.15,0.0,3.69,2.53,3.82,0.0,0,0,0,0
2013,3.85,30.38,0.38,3.87,19.54,29.63,2.16,0.15,0.0,3.69,2.53,3.82,0.0,0,0,0,0
2014,3.85,30.38,0.38,3.87,19.54,29.63,2.16,0.15,0.0,3.69,2.53,3.82,0.0,0,0,0,0
2015,3.85,30.38,0.38,3.87,19.54,29.63,2.16,0.15,0.0,3.69,2.53,3.82,0.0,0,0,0,0
2016,3.85,30.38,0.38,3.87,19.54,29.63,2.16,0.15,0.0,3.69,2.53,3.82,0.0,0,0,0,0
2017,3.85,30.38,0.38,3.87,19.54,29.63,2.16,0.15,0.0,3.69,2.53,3.82,0.0,0,0,0,0
2018,3.85,30.38,0.38,3.87,19.54,29.63,2.16,0.15,0.0,3.69,2.53,3.82,0.0,0,0,0,0
2019,3.85,30.38,0.38,3.87,19.54,29.63,2.16,0.15,0.0,3.69,2.53,3.82,0.0,0,0,0,0
2020,3.85,30.38,0.38,3.87,19.54,29.63,2.16,0.15,0.0,3.69,2.53,3.82,0.0,0,0,0,0
