# gauge_id=2426, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2000,0.0,47.2,0.0,0.76,5.8,19.38,3.93,0.0,0.0,10.71,11.86,0.35,0.0,0.3011,0.00602,5.118,0
2001,0.0,47.2,0.71,0.89,5.8,18.55,3.93,0.0,0.0,10.71,11.86,0.35,0.0,0.2874,0.00589,5.005,0
2002,0.0,47.19,1.43,1.02,5.8,17.72,3.93,0.0,0.0,10.71,11.86,0.35,0.0,0.2736,0.00536,4.559,0
2003,0.0,47.19,2.14,1.14,5.8,16.89,3.93,0.0,0.0,10.71,11.86,0.35,0.0,0.2599,0.00443,3.768,0
2004,0.0,47.18,2.86,1.27,5.79,16.05,3.93,0.0,0.0,10.71,11.86,0.35,0.0,0.2461,0.00426,3.625,0
2005,0.0,47.18,3.57,1.39,5.79,15.22,3.93,0.0,0.0,10.71,11.86,0.35,0.0,0.2324,0.00385,3.272,0
2006,0.0,47.17,4.28,1.52,5.79,14.39,3.93,0.0,0.0,10.71,11.86,0.35,0.0,0.2187,0.00342,2.907,0
2007,0.0,44.64,3.66,1.76,6.86,13.74,6.91,0.0,0.0,10.66,11.42,0.35,0.0,0.2049,0.00312,2.655,0
2008,0.0,42.12,3.03,2.01,7.93,13.08,9.88,0.0,0.0,10.62,10.98,0.35,0.0,0.1912,0.00286,2.428,0
2009,0.0,39.59,2.4,2.26,9.0,12.43,12.85,0.0,0.0,10.58,10.54,0.35,0.0,0.1775,0.00257,2.184,0
2010,0.0,37.06,1.78,2.5,10.07,11.78,15.82,0.0,0.0,10.54,10.1,0.35,0.0,0.1637,0.00243,2.064,0
2011,0.0,34.54,1.15,2.75,11.14,11.13,18.79,0.0,0.0,10.5,9.66,0.35,0.0,0.15,0.00206,1.749,0
2012,0.0,32.01,0.52,2.99,12.21,10.48,21.76,0.0,0.0,10.46,9.21,0.35,0.0,0.1363,0.00186,1.584,0
2013,0.0,32.01,0.52,2.99,12.21,10.48,21.76,0.0,0.0,10.46,9.21,0.35,0.0,0.1225,0.00182,1.548,0
2014,0.0,32.01,0.52,2.99,12.21,10.48,21.76,0.0,0.0,10.46,9.21,0.35,0.0,0.1088,0.00174,1.477,0
2015,0.0,32.01,0.52,2.99,12.21,10.48,21.76,0.0,0.0,10.46,9.21,0.35,0.0,0.0951,0.0016,1.363,0
2016,0.0,32.01,0.52,2.99,12.21,10.48,21.76,0.0,0.0,10.46,9.21,0.35,0.0,0.0813,0.00157,1.334,0
2017,0.0,32.01,0.52,2.99,12.21,10.48,21.76,0.0,0.0,10.46,9.21,0.35,0.0,0.0676,0.00149,1.271,0
2018,0.0,32.01,0.52,2.99,12.21,10.48,21.76,0.0,0.0,10.46,9.21,0.35,0.0,0.0539,0.00145,1.237,0
2019,0.0,32.01,0.52,2.99,12.21,10.48,21.76,0.0,0.0,10.46,9.21,0.35,0.0,0.0437,0.00147,1.25,0
2020,0.0,32.01,0.52,2.99,12.21,10.48,21.76,0.0,0.0,10.46,9.21,0.35,0.0,0.0383,0.00147,1.247,0
