# gauge_id=2102, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2003,1.25,42.35,1.84,2.08,16.67,20.83,1.66,3.81,0.0,5.44,2.31,1.75,0.0,0,0,0,0
2004,1.25,42.35,2.04,2.08,16.67,20.63,1.66,3.81,0.0,5.44,2.31,1.75,0.0,0,0,0,0
2005,1.25,42.35,2.24,2.08,16.67,20.43,1.66,3.81,0.0,5.44,2.31,1.75,0.0,0,0,0,0
2006,1.25,42.35,2.44,2.08,16.67,20.23,1.66,3.81,0.0,5.44,2.31,1.75,0.0,0,0,0,0
2007,2.04,40.87,3.19,2.11,16.44,20.07,2.2,3.81,0.0,5.29,2.19,1.78,0.0,0,0,0,0
2008,2.82,39.4,3.95,2.13,16.21,19.91,2.75,3.81,0.0,5.15,2.07,1.81,0.0,0,0,0,0
2009,3.6,37.92,4.7,2.16,15.97,19.75,3.29,3.81,0.0,5.01,1.95,1.84,0.0,0,0,0,0
2010,4.38,36.45,5.46,2.18,15.74,19.59,3.83,3.8,0.0,4.87,1.83,1.87,0.0,0,0,0,0
2011,5.17,34.97,6.21,2.2,15.51,19.43,4.37,3.8,0.0,4.72,1.7,1.9,0.0,0,0,0,0
2012,5.95,33.5,6.97,2.23,15.28,19.27,4.92,3.8,0.0,4.58,1.58,1.93,0.0,0,0,0,0
2013,5.95,33.5,6.98,2.23,15.28,19.26,4.92,3.8,0.0,4.58,1.58,1.93,0.0,0,0,0,0
2014,5.95,33.5,6.99,2.23,15.28,19.25,4.92,3.8,0.0,4.58,1.58,1.93,0.0,0,0,0,0
2015,5.95,33.5,6.99,2.23,15.28,19.24,4.92,3.8,0.0,4.58,1.58,1.93,0.0,0,0,0,0
2016,5.95,33.5,7.0,2.23,15.28,19.23,4.92,3.8,0.0,4.58,1.58,1.93,0.0,0,0,0,0
2017,5.95,33.5,7.01,2.23,15.28,19.23,4.92,3.8,0.0,4.58,1.58,1.93,0.0,0,0,0,0
2018,5.95,33.5,7.02,2.23,15.28,19.22,4.92,3.8,0.0,4.58,1.58,1.93,0.0,0,0,0,0
2019,5.95,33.5,7.02,2.23,15.28,19.22,4.92,3.8,0.0,4.58,1.58,1.93,0.0,0,0,0,0
2020,5.95,33.5,7.02,2.23,15.28,19.22,4.92,3.8,0.0,4.58,1.58,1.93,0.0,0,0,0,0
