# gauge_id=2265, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2007,0.28,22.01,0.78,0.0,0.13,15.61,5.86,0.82,3.85,18.71,30.99,0.95,0.0,52.1779,2.48792,2114.728,0.6733
2008,0.28,21.56,1.1,0.0,0.1,15.21,6.09,0.82,3.78,19.3,30.78,0.99,0.0,51.5526,2.4258,2061.927,0.6503
2009,0.28,21.1,1.41,0.0,0.08,14.8,6.32,0.82,3.7,19.88,30.57,1.02,0.0,50.9273,2.36764,2012.496,0.6273
2010,0.28,20.65,1.73,0.0,0.06,14.4,6.54,0.82,3.63,20.47,30.36,1.06,0.0,50.3021,2.3245,1975.828,0.6043
2011,0.28,20.19,2.04,0.0,0.04,13.99,6.77,0.82,3.55,21.06,30.15,1.1,0.0,49.6769,2.21743,1884.817,0.5813
2012,0.28,19.73,2.35,0.0,0.02,13.59,7.0,0.82,3.48,21.64,29.94,1.13,0.0,49.0517,2.13325,1813.263,0.5583
2013,0.28,19.73,2.36,0.0,0.02,13.59,7.0,0.82,3.43,21.64,29.99,1.13,0.0,48.4264,2.09066,1777.064,0.5353
2014,0.28,19.73,2.36,0.0,0.02,13.59,7.0,0.82,3.39,21.64,30.03,1.13,0.0,47.8012,2.0865,1773.523,0.5123
2015,0.28,19.73,2.36,0.0,0.02,13.59,7.0,0.82,3.34,21.64,30.08,1.13,0.0,47.1846,1.99864,1698.842,0.4893
2016,0.28,19.73,2.36,0.0,0.02,13.58,7.0,0.82,3.29,21.64,30.12,1.13,0.0,46.5808,1.94305,1651.592,0.4663
2017,0.28,19.73,2.36,0.0,0.02,13.58,7.0,0.82,3.25,21.64,30.17,1.13,0.0,45.9772,1.84294,1566.502,0.4433
2018,0.28,19.73,2.36,0.0,0.02,13.58,7.0,0.82,3.2,21.64,30.22,1.13,0.0,45.3745,1.73318,1473.202,0.4203
2019,0.28,19.73,2.36,0.0,0.02,13.58,7.0,0.82,3.2,21.64,30.22,1.13,0.0,44.7819,1.65008,1402.57,0.3973
2020,0.28,19.73,2.36,0.0,0.02,13.58,7.0,0.82,3.2,21.64,30.22,1.13,0.0,44.1896,1.59503,1355.775,0.3743
