# gauge_id=6003, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2003,0.64,23.59,10.38,13.5,15.28,10.86,2.38,0.97,0.23,7.12,14.93,0.12,0.0,0.0103,0.00041,0.351,0.1621
2004,0.64,23.59,10.35,13.49,15.28,10.86,2.39,0.96,0.23,7.39,14.69,0.13,0.0,0.0102,0.00041,0.345,0.1584
2005,0.64,23.59,10.32,13.48,15.28,10.87,2.39,0.96,0.23,7.66,14.46,0.13,0.0,0.0102,0.00039,0.332,0.1547
2006,0.64,23.58,10.29,13.47,15.28,10.88,2.4,0.95,0.23,7.92,14.22,0.13,0.0,0.0102,0.00037,0.317,0.151
2007,0.59,21.93,10.25,13.47,15.29,10.88,2.4,0.95,0.23,9.58,14.22,0.2,0.0,0.0102,0.00036,0.308,0.1473
2008,0.55,20.27,10.21,13.47,15.29,10.88,2.4,0.95,0.23,11.24,14.22,0.28,0.0,0.0101,0.00035,0.3,0.1436
2009,0.51,18.61,10.18,13.47,15.3,10.88,2.4,0.95,0.23,12.9,14.22,0.35,0.0,0.0101,0.00035,0.299,0.1399
2010,0.47,16.95,10.14,13.47,15.3,10.88,2.4,0.95,0.23,14.56,14.22,0.43,0.0,0.0101,0.00035,0.294,0.1362
2011,0.42,15.29,10.1,13.47,15.31,10.88,2.4,0.95,0.23,16.22,14.22,0.5,0.0,0.0101,0.00033,0.28,0.1325
2012,0.38,13.63,10.07,13.47,15.31,10.88,2.4,0.95,0.23,17.87,14.22,0.58,0.0,0.01,0.00032,0.27,0.1288
2013,0.38,13.63,10.07,13.47,15.31,10.88,2.4,0.95,0.23,17.87,14.22,0.58,0.0,0.01,0.00032,0.269,0.1251
2014,0.38,13.63,10.07,13.47,15.31,10.88,2.4,0.95,0.23,17.87,14.22,0.58,0.0,0.01,0.00032,0.27,0.1214
2015,0.38,13.63,10.07,13.47,15.31,10.88,2.4,0.95,0.23,17.87,14.22,0.58,0.0,0.01,0.0003,0.258,0.1177
2016,0.38,13.63,10.07,13.47,15.31,10.88,2.4,0.95,0.23,17.87,14.22,0.58,0.0,0.0099,0.00029,0.25,0.114
2017,0.38,13.63,10.07,13.47,15.31,10.88,2.4,0.95,0.23,17.87,14.22,0.58,0.0,0.0099,0.00028,0.237,0.1103
2018,0.38,13.63,10.07,13.47,15.31,10.88,2.4,0.95,0.23,17.87,14.22,0.58,0.0,0.0099,0.00026,0.222,0.1066
2019,0.38,13.63,10.07,13.47,15.31,10.88,2.4,0.95,0.23,17.87,14.22,0.58,0.0,0.0099,0.00025,0.215,0.1029
2020,0.38,13.63,10.07,13.47,15.31,10.88,2.4,0.95,0.23,17.87,14.22,0.58,0.0,0.0099,0.00025,0.209,0.0992
