# gauge_id=2011, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2008,2.41,17.5,3.48,0.02,1.48,17.25,1.97,0.28,16.98,9.6,26.39,2.63,0.0,511.0929,39.98763,33989.486,0.0315
2009,2.41,17.23,4.41,0.03,1.34,16.81,1.92,0.28,16.7,9.97,26.25,2.67,0.0,507.9225,39.38925,33480.862,0.0303
2010,2.4,16.96,5.34,0.03,1.19,16.37,1.87,0.27,16.42,10.33,26.11,2.7,0.0,504.7521,38.92323,33084.747,0.0291
2011,2.39,16.69,6.28,0.03,1.05,15.94,1.82,0.27,16.15,10.7,25.96,2.73,0.0,501.5817,37.93759,32246.948,0.0278
2012,2.38,16.42,7.21,0.03,0.9,15.5,1.77,0.27,15.87,11.07,25.82,2.76,0.0,498.4113,37.31648,31719.009,0.0266
2013,2.38,16.42,7.21,0.03,0.9,15.51,1.77,0.27,15.82,11.07,25.85,2.77,0.0,495.2408,37.16209,31587.779,0.0254
2014,2.38,16.41,7.21,0.03,0.9,15.51,1.77,0.27,15.78,11.08,25.88,2.77,0.0,492.0704,36.93063,31391.038,0.0242
2015,2.38,16.41,7.21,0.03,0.9,15.52,1.77,0.27,15.73,11.09,25.91,2.77,0.0,488.8999,36.09511,30680.847,0.023
2016,2.38,16.41,7.21,0.03,0.9,15.53,1.77,0.27,15.69,11.09,25.94,2.77,0.0,485.7308,35.78302,30415.564,0.0218
2017,2.38,16.41,7.21,0.03,0.9,15.54,1.77,0.27,15.64,11.1,25.97,2.77,0.0,482.5787,34.82036,29597.31,0.0205
2018,2.38,16.41,7.21,0.03,0.9,15.55,1.77,0.27,15.6,11.11,26.0,2.77,0.0,479.4356,34.03177,28927.004,0.0193
2019,2.38,16.41,7.21,0.03,0.9,15.55,1.77,0.27,15.6,11.11,26.0,2.77,0.0,476.3065,33.41382,28401.749,0.0181
2020,2.38,16.41,7.21,0.03,0.9,15.55,1.77,0.27,15.6,11.11,26.0,2.77,0.0,473.197,32.8459,27919.016,0.0169
