# gauge_id=3001, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.6629,2.05996,1750.964,1.1506
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.756,2.04518,1738.405,1.1223
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.849,1.99949,1699.566,1.094
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.942,1.94843,1656.165,1.0656
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.035,1.83742,1561.808,1.0373
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.1281,1.81513,1542.86,1.009
2000,2.13,35.21,0.16,0.32,3.16,23.34,4.99,0.39,1.09,11.13,16.13,1.95,0.0,48.2211,1.79232,1523.471,0.9807
2001,2.15,35.22,0.17,0.33,3.14,23.34,4.96,0.39,1.08,11.15,16.12,1.95,0.0,47.3141,1.79078,1522.165,0.9524
2002,2.17,35.24,0.17,0.34,3.12,23.34,4.92,0.39,1.07,11.17,16.1,1.96,0.0,46.4072,1.72768,1468.524,0.924
2003,2.18,35.26,0.18,0.34,3.11,23.34,4.89,0.39,1.06,11.19,16.09,1.97,0.0,45.5003,1.57817,1341.445,0.8957
2004,2.2,35.28,0.19,0.35,3.09,23.34,4.86,0.39,1.04,11.21,16.08,1.97,0.0,44.5934,1.55261,1319.718,0.8674
2005,2.21,35.3,0.2,0.36,3.08,23.34,4.82,0.39,1.03,11.23,16.07,1.98,0.0,43.6864,1.48361,1261.067,0.8391
2006,2.23,35.32,0.21,0.36,3.06,23.34,4.79,0.39,1.02,11.25,16.05,1.99,0.0,42.7793,1.40474,1194.031,0.8108
2007,2.32,34.22,0.67,0.52,3.38,22.51,5.82,0.39,0.97,11.35,15.82,2.03,0.0,41.8724,1.35253,1149.649,0.7824
2008,2.41,33.12,1.14,0.67,3.7,21.68,6.85,0.39,0.92,11.46,15.59,2.06,0.0,40.9655,1.3036,1108.059,0.7541
2009,2.5,32.02,1.61,0.83,4.01,20.85,7.89,0.39,0.87,11.57,15.36,2.1,0.0,40.0706,1.24825,1061.01,0.7258
2010,2.59,30.92,2.08,0.98,4.33,20.02,8.92,0.4,0.82,11.67,15.13,2.14,0.0,39.1898,1.21935,1036.446,0.6975
2011,2.67,29.81,2.55,1.14,4.65,19.19,9.95,0.4,0.78,11.78,14.9,2.17,0.0,38.3091,1.13365,963.605,0.6692
2012,2.76,28.71,3.02,1.29,4.97,18.36,10.98,0.4,0.73,11.89,14.67,2.21,0.0,37.4283,1.07929,917.395,0.6409
2013,2.76,28.71,3.02,1.29,4.97,18.36,10.98,0.4,0.71,11.88,14.69,2.21,0.0,36.5484,1.0627,903.298,0.6125
2014,2.76,28.71,3.02,1.29,4.97,18.36,10.98,0.4,0.7,11.88,14.71,2.22,0.0,35.6861,1.0363,880.855,0.5842
2015,2.75,28.71,3.02,1.29,4.97,18.36,10.98,0.4,0.68,11.88,14.72,2.22,0.0,34.8339,0.97944,832.524,0.5559
2016,2.75,28.71,3.02,1.29,4.97,18.36,10.98,0.4,0.67,11.88,14.74,2.22,0.0,33.9942,0.94827,806.028,0.5276
2017,2.75,28.71,3.02,1.29,4.97,18.36,10.98,0.4,0.65,11.88,14.75,2.23,0.0,33.1726,0.89029,756.745,0.4993
2018,2.74,28.71,3.02,1.29,4.97,18.36,10.98,0.4,0.64,11.88,14.77,2.23,0.0,32.3719,0.82818,703.955,0.4709
2019,2.74,28.71,3.02,1.29,4.97,18.36,10.98,0.4,0.64,11.88,14.77,2.23,0.0,31.577,0.79555,676.215,0.4426
2020,2.74,28.71,3.02,1.29,4.97,18.36,10.98,0.4,0.64,11.88,14.77,2.23,0.0,30.7971,0.76518,650.401,0.4143
