# gauge_id=2072, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2003,0.94,24.78,0.0,0.0,0.56,8.65,6.54,9.0,6.76,18.15,24.43,0.18,0.0,2.4376,0.12113,102.963,0
2004,0.94,24.78,0.0,0.0,0.56,8.65,6.54,9.0,6.76,18.14,24.44,0.18,0.0,2.4068,0.11854,100.76,0
2005,0.94,24.78,0.0,0.0,0.56,8.65,6.54,9.0,6.76,18.13,24.45,0.18,0.0,2.3761,0.11359,96.556,0
2006,0.94,24.78,0.0,0.0,0.56,8.65,6.54,9.0,6.76,18.12,24.46,0.18,0.0,2.3453,0.10781,91.64,0
2007,0.94,24.76,0.61,0.0,0.47,8.47,6.2,9.0,6.62,17.68,24.87,0.38,0.0,2.3145,0.10363,88.087,0
2008,0.94,24.74,1.22,0.0,0.37,8.29,5.85,9.0,6.47,17.24,25.29,0.59,0.0,2.2837,0.10042,85.355,0
2009,0.94,24.71,1.83,0.0,0.28,8.1,5.5,9.0,6.33,16.81,25.71,0.79,0.0,2.2529,0.09739,82.778,0
2010,0.94,24.69,2.44,0.0,0.19,7.92,5.15,9.0,6.18,16.37,26.12,0.99,0.0,2.2222,0.09502,80.771,0
2011,0.94,24.67,3.05,0.0,0.09,7.74,4.81,9.0,6.03,15.93,26.54,1.2,0.0,2.1914,0.08985,76.375,0
2012,0.94,24.64,3.66,0.0,0.0,7.56,4.46,9.0,5.89,15.49,26.96,1.4,0.0,2.1606,0.0857,72.847,0
2013,0.94,24.64,3.66,0.0,0.0,7.56,4.46,9.0,5.62,15.49,27.23,1.4,0.0,2.1298,0.08339,70.886,0
2014,0.94,24.64,3.66,0.0,0.0,7.56,4.46,9.0,5.35,15.49,27.5,1.4,0.0,2.0991,0.08278,70.365,0
2015,0.94,24.64,3.66,0.0,0.0,7.56,4.46,9.0,5.08,15.49,27.77,1.4,0.0,2.0683,0.0785,66.728,0
2016,0.94,24.64,3.66,0.0,0.0,7.56,4.46,9.0,4.81,15.49,28.03,1.4,0.0,2.0375,0.07565,64.306,0
2017,0.94,24.64,3.66,0.0,0.0,7.56,4.46,9.0,4.54,15.49,28.3,1.4,0.0,2.0067,0.07088,60.245,0
2018,0.94,24.64,3.66,0.0,0.0,7.56,4.46,9.0,4.27,15.49,28.57,1.4,0.0,1.9759,0.0657,55.846,0
2019,0.94,24.64,3.66,0.0,0.0,7.56,4.46,9.0,4.27,15.49,28.57,1.4,0.0,1.9452,0.06171,52.454,0
2020,0.94,24.64,3.66,0.0,0.0,7.56,4.46,9.0,4.27,15.49,28.57,1.4,0.0,1.9144,0.05896,50.116,0
