# gauge_id=2043, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.756,2.04518,1738.405,11.3288
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.849,1.99949,1699.566,11.122
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.942,1.94843,1656.165,10.9152
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.035,1.83742,1561.808,10.7084
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.1281,1.81513,1542.86,10.5016
2000,12.63,30.17,0.9,1.21,9.19,18.53,3.36,4.95,0.54,6.33,7.03,5.17,0.0,48.2211,1.79232,1523.471,10.2948
2001,12.65,30.15,0.91,1.21,9.16,18.54,3.35,4.95,0.53,6.34,7.03,5.2,0.0,47.3141,1.79078,1522.165,10.088
2002,12.66,30.12,0.92,1.21,9.13,18.56,3.33,4.94,0.52,6.35,7.02,5.22,0.0,46.4072,1.72768,1468.524,9.8812
2003,12.68,30.1,0.93,1.21,9.11,18.57,3.32,4.94,0.51,6.36,7.02,5.25,0.0,45.5003,1.57817,1341.445,9.6744
2004,12.7,30.08,0.94,1.21,9.08,18.59,3.31,4.94,0.5,6.37,7.01,5.28,0.0,44.5934,1.55261,1319.718,9.4675
2005,12.72,30.05,0.95,1.21,9.05,18.6,3.29,4.94,0.49,6.39,7.01,5.31,0.0,43.6864,1.48361,1261.067,9.2607
2006,12.73,30.03,0.96,1.21,9.03,18.62,3.28,4.93,0.47,6.4,7.01,5.34,0.0,42.7793,1.40474,1194.031,9.0539
2007,12.2,29.97,1.32,1.59,8.97,18.11,3.66,4.94,0.45,6.44,6.93,5.43,0.0,41.8724,1.35253,1149.649,8.8471
2008,11.66,29.9,1.68,1.98,8.91,17.6,4.04,4.94,0.43,6.49,6.85,5.52,0.0,40.9655,1.3036,1108.059,8.6403
2009,11.12,29.84,2.04,2.37,8.86,17.09,4.42,4.95,0.41,6.53,6.76,5.61,0.0,40.0706,1.24825,1061.01,8.4335
2010,10.58,29.78,2.4,2.76,8.8,16.58,4.8,4.95,0.39,6.57,6.68,5.7,0.0,39.1898,1.21935,1036.446,8.2267
2011,10.04,29.72,2.76,3.15,8.74,16.07,5.18,4.96,0.37,6.62,6.6,5.79,0.0,38.3091,1.13365,963.605,8.0199
2012,9.5,29.65,3.12,3.54,8.69,15.56,5.56,4.96,0.35,6.66,6.52,5.88,0.0,37.4283,1.07929,917.395,7.8131
2013,9.49,29.66,3.12,3.53,8.69,15.56,5.56,4.96,0.34,6.66,6.53,5.88,0.0,36.5484,1.0627,903.298,7.6063
2014,9.49,29.66,3.12,3.53,8.69,15.56,5.56,4.96,0.34,6.67,6.54,5.89,0.0,35.6861,1.0363,880.855,7.3994
2015,9.48,29.66,3.12,3.53,8.68,15.56,5.56,4.96,0.33,6.67,6.55,5.89,0.0,34.8339,0.97944,832.524,7.1926
2016,9.48,29.67,3.12,3.53,8.68,15.55,5.56,4.96,0.32,6.67,6.55,5.9,0.0,33.9942,0.94827,806.028,6.9858
2017,9.47,29.67,3.12,3.53,8.68,15.55,5.56,4.96,0.31,6.67,6.56,5.9,0.0,33.1726,0.89029,756.745,6.779
2018,9.47,29.67,3.12,3.52,8.68,15.55,5.56,4.96,0.31,6.67,6.57,5.91,0.0,32.3719,0.82818,703.955,6.5722
2019,9.47,29.67,3.12,3.52,8.68,15.55,5.56,4.96,0.31,6.67,6.57,5.91,0.0,31.577,0.79555,676.215,6.3654
2020,9.47,29.67,3.12,3.52,8.68,15.55,5.56,4.96,0.31,6.67,6.57,5.91,0.0,30.7971,0.76518,650.401,6.1586
