# gauge_id=2016, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.5592,14.14207,12020.758,0
1993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,200.1793,14.00682,11905.8,0
1994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,198.7993,13.92786,11838.685,0
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,197.4192,13.91918,11831.303,0
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,196.0392,13.82161,11748.37,0
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,194.6593,13.65879,11609.969,0
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.2793,13.2722,11281.37,0
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,191.8994,13.20235,11221.995,0
2000,32.9,17.22,0.82,1.38,14.85,14.27,0.79,3.74,2.01,1.54,3.62,6.86,0.0,190.5194,13.08887,11125.543,0
2001,32.91,17.21,0.86,1.38,14.87,14.21,0.8,3.74,2.01,1.54,3.62,6.87,0.0,189.1394,13.10769,11141.54,0
2002,32.91,17.19,0.91,1.37,14.88,14.15,0.8,3.74,2.0,1.55,3.61,6.88,0.0,187.7593,12.96111,11016.941,0
2003,32.91,17.18,0.96,1.36,14.9,14.09,0.81,3.74,2.0,1.56,3.61,6.89,0.0,186.3795,12.45506,10586.799,0
2004,32.91,17.16,1.0,1.36,14.92,14.02,0.81,3.74,2.0,1.57,3.61,6.91,0.0,184.9994,12.29698,10452.431,0
2005,32.91,17.15,1.05,1.35,14.94,13.96,0.82,3.74,1.99,1.57,3.6,6.92,0.0,183.6195,12.05921,10250.33,0
2006,32.91,17.13,1.1,1.34,14.96,13.9,0.82,3.74,1.99,1.58,3.6,6.93,0.0,182.2394,11.76797,10002.778,0
2007,32.69,17.09,1.34,1.51,14.79,13.7,1.0,3.74,1.93,1.71,3.52,6.98,0.0,180.8596,11.65582,9907.446,0
2008,32.46,17.04,1.57,1.67,14.62,13.51,1.18,3.75,1.87,1.84,3.44,7.04,0.0,179.4795,11.41807,9705.364,0
2009,32.24,17.0,1.81,1.84,14.45,13.31,1.36,3.75,1.82,1.96,3.37,7.09,0.0,178.0995,11.21503,9532.779,0
2010,32.02,16.96,2.05,2.0,14.28,13.11,1.54,3.76,1.76,2.09,3.29,7.14,0.0,176.7195,11.07586,9414.483,0
2011,31.79,16.91,2.28,2.17,14.12,12.91,1.72,3.76,1.7,2.22,3.21,7.2,0.0,175.3396,10.7067,9100.698,0
2012,31.57,16.87,2.52,2.33,13.95,12.71,1.91,3.76,1.64,2.35,3.14,7.25,0.0,173.9596,10.48222,8909.888,0
2013,31.56,16.87,2.52,2.33,13.95,12.72,1.91,3.76,1.64,2.35,3.14,7.25,0.0,172.5812,10.41147,8849.751,0
2014,31.56,16.87,2.52,2.33,13.95,12.72,1.91,3.76,1.63,2.35,3.15,7.26,0.0,171.2037,10.30066,8755.562,0
2015,31.56,16.87,2.52,2.33,13.95,12.72,1.91,3.76,1.62,2.35,3.16,7.26,0.0,169.8289,9.99429,8495.15,0
2016,31.55,16.87,2.52,2.33,13.95,12.72,1.91,3.76,1.62,2.35,3.16,7.27,0.0,168.4613,9.89298,8409.034,0
2017,31.55,16.87,2.52,2.33,13.95,12.72,1.91,3.76,1.61,2.35,3.17,7.27,0.0,167.0977,9.56009,8126.074,0
2018,31.55,16.87,2.52,2.33,13.94,12.72,1.91,3.76,1.6,2.35,3.18,7.27,0.0,165.7349,9.25066,7863.061,0
2019,31.55,16.87,2.52,2.33,13.94,12.72,1.91,3.76,1.6,2.35,3.18,7.27,0.0,164.374,9.03882,7682.997,0
2020,31.55,16.87,2.52,2.33,13.94,12.72,1.91,3.76,1.6,2.35,3.18,7.27,0.0,163.0199,8.82263,7499.234,0
