# gauge_id=2086, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2010,2.17,22.05,7.11,6.36,6.35,22.49,5.29,0.35,0.52,11.7,14.26,1.35,0.0,1.4708,0.03456,29.372,0
2011,2.26,21.1,8.63,5.5,7.4,22.77,3.97,0.35,0.48,12.3,13.88,1.37,0.0,1.4219,0.03183,27.06,0
2012,2.35,20.16,10.15,4.64,8.44,23.04,2.65,0.35,0.44,12.9,13.5,1.39,0.0,1.3729,0.02999,25.492,0
2013,2.35,20.16,10.1,4.64,8.44,23.08,2.65,0.35,0.42,12.9,13.51,1.39,0.0,1.324,0.02955,25.12,0
2014,2.35,20.16,10.06,4.64,8.44,23.13,2.65,0.35,0.41,12.9,13.53,1.39,0.0,1.2751,0.02935,24.951,0
2015,2.35,20.16,10.01,4.64,8.44,23.17,2.65,0.35,0.39,12.9,13.54,1.39,0.0,1.2262,0.02748,23.357,0
2016,2.35,20.16,9.97,4.64,8.44,23.22,2.65,0.35,0.38,12.9,13.56,1.39,0.0,1.1772,0.02624,22.306,0
2017,2.35,20.16,9.92,4.64,8.44,23.26,2.65,0.35,0.36,12.9,13.57,1.39,0.0,1.1283,0.02437,20.715,0
2018,2.35,20.16,9.88,4.64,8.44,23.31,2.65,0.35,0.34,12.9,13.59,1.39,0.0,1.0798,0.02248,19.109,0
2019,2.35,20.16,9.88,4.64,8.44,23.31,2.65,0.35,0.34,12.9,13.59,1.39,0.0,1.0345,0.02169,18.434,0
2020,2.35,20.16,9.88,4.64,8.44,23.31,2.65,0.35,0.34,12.9,13.59,1.39,0.0,0.9892,0.02117,17.993,0
