# gauge_id=4010, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.756,2.04518,1738.405,11.3288
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.849,1.99949,1699.566,11.122
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.942,1.94843,1656.165,10.9152
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.035,1.83742,1561.808,10.7084
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.1281,1.81513,1542.86,10.5016
2000,11.47,31.28,0.94,1.13,8.46,19.17,3.43,4.63,0.57,6.64,7.4,4.88,0.0,48.2211,1.79232,1523.471,10.2948
2001,11.49,31.26,0.95,1.13,8.43,19.19,3.42,4.63,0.55,6.65,7.39,4.91,0.0,47.3141,1.79078,1522.165,10.088
2002,11.51,31.24,0.96,1.12,8.4,19.21,3.41,4.63,0.54,6.66,7.39,4.94,0.0,46.4072,1.72768,1468.524,9.8812
2003,11.53,31.21,0.97,1.12,8.37,19.22,3.39,4.62,0.53,6.68,7.38,4.97,0.0,45.5003,1.57817,1341.445,9.6744
2004,11.55,31.19,0.98,1.12,8.34,19.24,3.38,4.62,0.52,6.69,7.38,4.99,0.0,44.5934,1.55261,1319.718,9.4675
2005,11.57,31.17,0.99,1.12,8.31,19.26,3.36,4.62,0.51,6.7,7.38,5.02,0.0,43.6864,1.48361,1261.067,9.2607
2006,11.58,31.14,1.0,1.12,8.28,19.27,3.35,4.62,0.5,6.71,7.37,5.05,0.0,42.7793,1.40474,1194.031,9.0539
2007,11.09,31.04,1.36,1.44,8.29,18.75,3.75,4.62,0.48,6.76,7.29,5.13,0.0,41.8724,1.35253,1149.649,8.8471
2008,10.6,30.93,1.72,1.77,8.3,18.22,4.16,4.63,0.46,6.81,7.2,5.21,0.0,40.9655,1.3036,1108.059,8.6403
2009,10.1,30.82,2.08,2.09,8.32,17.69,4.56,4.63,0.44,6.86,7.12,5.29,0.0,40.0706,1.24825,1061.01,8.4335
2010,9.61,30.72,2.45,2.41,8.33,17.16,4.97,4.63,0.41,6.91,7.03,5.37,0.0,39.1898,1.21935,1036.446,8.2267
2011,9.11,30.61,2.81,2.73,8.34,16.64,5.37,4.64,0.39,6.95,6.95,5.46,0.0,38.3091,1.13365,963.605,8.0199
2012,8.62,30.51,3.17,3.05,8.35,16.11,5.77,4.64,0.37,7.0,6.86,5.54,0.0,37.4283,1.07929,917.395,7.8131
2013,8.61,30.51,3.17,3.05,8.35,16.11,5.77,4.64,0.36,7.0,6.87,5.54,0.0,36.5484,1.0627,903.298,7.6063
2014,8.61,30.51,3.17,3.05,8.35,16.11,5.77,4.64,0.36,7.0,6.88,5.55,0.0,35.6861,1.0363,880.855,7.3994
2015,8.6,30.51,3.17,3.05,8.35,16.11,5.77,4.64,0.35,7.0,6.89,5.55,0.0,34.8339,0.97944,832.524,7.1926
2016,8.6,30.51,3.17,3.05,8.35,16.11,5.77,4.64,0.34,7.0,6.9,5.56,0.0,33.9942,0.94827,806.028,6.9858
2017,8.6,30.51,3.17,3.04,8.35,16.11,5.77,4.64,0.33,7.0,6.91,5.57,0.0,33.1726,0.89029,756.745,6.779
2018,8.59,30.51,3.18,3.04,8.35,16.1,5.77,4.64,0.32,7.0,6.91,5.57,0.0,32.3719,0.82818,703.955,6.5722
2019,8.59,30.51,3.18,3.04,8.35,16.1,5.77,4.64,0.32,7.0,6.91,5.57,0.0,31.577,0.79555,676.215,6.3654
2020,8.59,30.51,3.18,3.04,8.35,16.1,5.77,4.64,0.32,7.0,6.91,5.57,0.0,30.7971,0.76518,650.401,6.1586
