# gauge_id=2368, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2003,1.32,14.91,2.5,25.06,16.11,12.89,6.62,0.24,0.46,9.48,9.18,1.22,0.0,3.1234,0.07938,67.472,0
2004,1.31,14.83,2.66,24.94,16.16,12.87,6.62,0.24,0.46,9.49,9.18,1.23,0.0,3.0526,0.07529,63.995,0
2005,1.31,14.75,2.81,24.83,16.21,12.85,6.63,0.24,0.45,9.5,9.19,1.23,0.0,2.9819,0.06889,58.553,0
2006,1.3,14.68,2.97,24.72,16.25,12.83,6.63,0.24,0.45,9.5,9.19,1.24,0.0,2.9111,0.06185,52.572,0
2007,1.43,13.43,4.68,23.19,16.61,13.61,5.89,0.25,0.43,10.06,9.13,1.3,0.0,2.8403,0.05713,48.564,0
2008,1.56,12.18,6.39,21.66,16.97,14.4,5.15,0.25,0.41,10.62,9.07,1.35,0.0,2.7695,0.05329,45.296,0
2009,1.69,10.93,8.1,20.13,17.33,15.19,4.41,0.26,0.38,11.18,9.0,1.41,0.0,2.6988,0.05184,44.068,0
2010,1.82,9.68,9.81,18.59,17.69,15.98,3.67,0.27,0.36,11.74,8.94,1.46,0.0,2.628,0.0491,41.738,0
2011,1.94,8.42,11.52,17.06,18.05,16.76,2.93,0.27,0.34,12.3,8.88,1.52,0.0,2.5572,0.04394,37.349,0
2012,2.07,7.17,13.22,15.53,18.41,17.55,2.19,0.28,0.31,12.85,8.82,1.58,0.0,2.4864,0.04032,34.268,0
2013,2.07,7.17,13.21,15.53,18.41,17.57,2.19,0.28,0.3,12.85,8.83,1.58,0.0,2.4156,0.03927,33.381,0
2014,2.07,7.17,13.19,15.53,18.42,17.59,2.19,0.28,0.29,12.85,8.84,1.58,0.0,2.3449,0.0388,32.979,0
2015,2.07,7.17,13.17,15.53,18.42,17.6,2.19,0.28,0.28,12.85,8.85,1.58,0.0,2.2741,0.03518,29.905,0
2016,2.07,7.17,13.15,15.53,18.42,17.62,2.19,0.28,0.27,12.85,8.86,1.58,0.0,2.2033,0.03271,27.807,0
2017,2.07,7.17,13.13,15.53,18.43,17.64,2.19,0.28,0.26,12.85,8.87,1.58,0.0,2.1325,0.02909,24.729,0
2018,2.07,7.16,13.11,15.53,18.43,17.65,2.19,0.28,0.25,12.85,8.88,1.58,0.0,2.064,0.0254,21.591,0
2019,2.07,7.16,13.11,15.53,18.43,17.65,2.19,0.28,0.25,12.85,8.88,1.58,0.0,2.0227,0.02348,19.96,0
2020,2.07,7.16,13.11,15.53,18.43,17.65,2.19,0.28,0.25,12.85,8.88,1.58,0.0,1.9815,0.02206,18.747,0
