# gauge_id=5022, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2006,9.03,17.08,0.34,10.85,17.63,16.79,4.63,0.06,0.43,6.41,14.33,2.43,0.0,0.0106,0.0002,0.167,1.5953
2007,9.03,17.0,0.28,10.85,17.69,16.81,4.62,0.06,0.43,6.4,14.33,2.5,0.0,0.0104,0.00019,0.164,1.5324
2008,9.03,16.93,0.23,10.85,17.74,16.84,4.6,0.06,0.43,6.4,14.33,2.57,0.0,0.0103,0.00018,0.155,1.4695
2009,9.03,16.86,0.17,10.85,17.8,16.86,4.59,0.06,0.43,6.39,14.33,2.64,0.0,0.0102,0.00017,0.146,1.4067
2010,9.03,16.78,0.11,10.84,17.86,16.89,4.57,0.06,0.43,6.38,14.33,2.71,0.0,0.01,0.00016,0.14,1.3438
2011,9.03,16.71,0.06,10.84,17.91,16.91,4.56,0.06,0.43,6.38,14.33,2.78,0.0,0.0099,0.00015,0.125,1.2809
2012,9.03,16.64,0.0,10.84,17.97,16.94,4.54,0.06,0.43,6.37,14.33,2.85,0.0,0.0098,0.00014,0.117,1.218
2013,9.03,16.64,0.0,10.84,17.97,16.95,4.53,0.06,0.43,6.37,14.33,2.85,0.0,0.0096,0.00014,0.116,1.1551
2014,9.03,16.64,0.0,10.84,17.97,16.96,4.52,0.06,0.43,6.37,14.33,2.85,0.0,0.0095,0.00013,0.114,1.0923
2015,9.03,16.64,0.0,10.84,17.97,16.97,4.51,0.06,0.43,6.37,14.33,2.85,0.0,0.0094,0.00012,0.102,1.0294
2016,9.03,16.64,0.0,10.83,17.97,16.98,4.5,0.06,0.43,6.37,14.33,2.86,0.0,0.0092,0.00012,0.098,0.9665
2017,9.03,16.64,0.0,10.83,17.97,17.0,4.48,0.06,0.43,6.37,14.33,2.86,0.0,0.0091,0.0001,0.085,0.9036
2018,9.03,16.64,0.0,10.83,17.97,17.01,4.47,0.06,0.43,6.37,14.33,2.86,0.0,0.009,9.0e-5,0.074,0.8407
2019,9.03,16.64,0.0,10.83,17.97,17.01,4.47,0.06,0.43,6.37,14.33,2.86,0.0,0.0088,8.0e-5,0.066,0.7779
2020,9.03,16.64,0.0,10.83,17.97,17.01,4.47,0.06,0.43,6.37,14.33,2.86,0.0,0.0087,7.0e-5,0.059,0.715
