# gauge_id=3009, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2009,1.18,34.96,0.0,1.97,7.59,23.23,5.73,0.47,0.6,14.83,4.93,4.51,0.0,0.0004,2.0e-5,0.017,7.6048
2010,1.18,34.99,0.0,1.96,7.56,23.19,5.51,0.47,0.6,14.92,5.0,4.62,0.0,0.0004,2.0e-5,0.017,7.434
2011,1.17,35.02,0.0,1.96,7.53,23.15,5.29,0.48,0.59,15.01,5.06,4.73,0.0,0.0003,2.0e-5,0.017,7.2632
2012,1.17,35.05,0.0,1.95,7.49,23.12,5.08,0.48,0.58,15.1,5.13,4.84,0.0,0.0003,2.0e-5,0.016,7.0924
2013,1.17,35.05,0.0,1.95,7.49,23.11,5.07,0.48,0.57,15.1,5.14,4.86,0.0,0.0003,2.0e-5,0.016,6.9216
2014,1.17,35.04,0.0,1.95,7.49,23.11,5.06,0.48,0.56,15.1,5.16,4.88,0.0,0.0003,2.0e-5,0.016,6.7508
2015,1.17,35.04,0.0,1.95,7.48,23.11,5.05,0.48,0.54,15.11,5.17,4.89,0.0,0.0003,2.0e-5,0.016,6.5801
2016,1.17,35.03,0.0,1.95,7.48,23.11,5.05,0.48,0.53,15.11,5.19,4.91,0.0,0.0003,2.0e-5,0.015,6.4093
2017,1.17,35.03,0.0,1.95,7.47,23.11,5.04,0.48,0.51,15.11,5.2,4.92,0.0,0.0003,2.0e-5,0.015,6.2385
2018,1.17,35.02,0.0,1.95,7.47,23.11,5.03,0.48,0.5,15.11,5.21,4.94,0.0,0.0003,2.0e-5,0.014,6.0677
2019,1.17,35.02,0.0,1.95,7.47,23.11,5.03,0.48,0.5,15.11,5.21,4.94,0.0,0.0003,2.0e-5,0.014,5.8969
2020,1.17,35.02,0.0,1.95,7.47,23.11,5.03,0.48,0.5,15.11,5.21,4.94,0.0,0.0003,2.0e-5,0.014,5.7261
