# gauge_id=2181, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2001,15.06,42.95,0.28,0.3,14.26,17.13,0.46,0.0,0.0,1.6,0.71,7.25,0.0,0.0277,0.0005,0.429,0
2002,15.07,42.9,0.56,0.28,14.21,16.93,0.46,0.0,0.0,1.62,0.71,7.25,0.0,0.0274,0.00049,0.415,0
2003,15.08,42.85,0.84,0.26,14.16,16.73,0.47,0.0,0.0,1.64,0.71,7.25,0.0,0.027,0.00042,0.355,0
2004,15.08,42.8,1.12,0.25,14.11,16.53,0.48,0.0,0.0,1.66,0.71,7.25,0.0,0.0267,0.00041,0.348,0
2005,15.09,42.75,1.4,0.23,14.06,16.33,0.49,0.0,0.0,1.69,0.71,7.25,0.0,0.0264,0.00038,0.324,0
2006,15.1,42.7,1.67,0.21,14.01,16.14,0.49,0.0,0.0,1.71,0.71,7.25,0.0,0.0261,0.00034,0.293,0
2007,14.51,43.31,1.55,0.32,14.89,15.22,0.61,0.0,0.0,1.6,0.69,7.3,0.0,0.0257,0.00033,0.277,0
2008,13.92,43.93,1.43,0.42,15.77,14.3,0.72,0.0,0.0,1.5,0.67,7.34,0.0,0.0254,0.00031,0.264,0
2009,13.33,44.54,1.3,0.53,16.65,13.38,0.83,0.0,0.0,1.4,0.65,7.39,0.0,0.0251,0.00029,0.245,0
2010,12.74,45.15,1.18,0.63,17.53,12.46,0.94,0.0,0.0,1.29,0.63,7.44,0.0,0.0247,0.00028,0.241,0
2011,12.15,45.76,1.06,0.73,18.41,11.55,1.05,0.0,0.0,1.19,0.61,7.49,0.0,0.0244,0.00024,0.204,0
2012,11.56,46.38,0.93,0.84,19.29,10.63,1.17,0.0,0.0,1.08,0.59,7.54,0.0,0.0241,0.00022,0.184,0
2013,11.56,46.38,0.93,0.84,19.29,10.63,1.17,0.0,0.0,1.09,0.59,7.53,0.0,0.0238,0.00022,0.185,0
2014,11.56,46.38,0.93,0.84,19.29,10.63,1.17,0.0,0.0,1.09,0.59,7.53,0.0,0.0234,0.00021,0.176,0
2015,11.56,46.38,0.93,0.84,19.29,10.63,1.17,0.0,0.0,1.1,0.59,7.52,0.0,0.0231,0.00018,0.154,0
2016,11.56,46.38,0.93,0.84,19.29,10.63,1.17,0.0,0.0,1.1,0.59,7.52,0.0,0.0228,0.00017,0.146,0
2017,11.56,46.38,0.93,0.84,19.29,10.63,1.17,0.0,0.0,1.1,0.59,7.51,0.0,0.0224,0.00014,0.122,0
2018,11.56,46.38,0.93,0.84,19.28,10.63,1.17,0.0,0.0,1.11,0.59,7.51,0.0,0.0221,0.00011,0.095,0
2019,11.56,46.38,0.93,0.84,19.28,10.63,1.17,0.0,0.0,1.11,0.59,7.51,0.0,0.0218,0.0001,0.085,0
2020,11.56,46.38,0.93,0.84,19.28,10.63,1.17,0.0,0.0,1.11,0.59,7.51,0.0,0.0215,9.0e-5,0.073,0
