# gauge_id=2203, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3157,0.07104,60.383,0
1992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2682,0.06914,58.767,0
1993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2206,0.06788,57.696,0
1994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1731,0.06658,56.596,0
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1256,0.06604,56.131,0
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.078,0.06504,55.286,0
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0305,0.06336,53.857,0
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9829,0.05931,50.413,0
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9354,0.05847,49.698,0
2000,0.34,39.8,0.29,3.47,8.93,28.21,3.78,0.0,1.52,3.73,7.19,2.74,0.0,1.8878,0.05704,48.487,0
2001,0.47,39.42,0.98,3.15,8.84,28.2,3.78,0.0,1.52,3.72,7.19,2.74,0.0,1.8403,0.05723,48.644,0
2002,0.6,39.03,1.66,2.83,8.75,28.19,3.78,0.0,1.52,3.71,7.19,2.74,0.0,1.7928,0.05611,47.692,0
2003,0.74,38.65,2.34,2.51,8.66,28.18,3.78,0.0,1.52,3.7,7.19,2.74,0.0,1.7452,0.05154,43.812,0
2004,0.87,38.27,3.03,2.18,8.57,28.17,3.78,0.0,1.52,3.69,7.19,2.74,0.0,1.6977,0.04986,42.382,0
2005,1.0,37.88,3.71,1.86,8.48,28.16,3.78,0.0,1.52,3.68,7.19,2.74,0.0,1.6501,0.04781,40.641,0
2006,1.13,37.5,4.4,1.54,8.39,28.14,3.78,0.0,1.52,3.67,7.19,2.74,0.0,1.6026,0.04545,38.632,0
2007,1.05,37.39,5.27,1.45,9.28,26.74,3.62,0.0,1.43,3.99,7.07,2.71,0.0,1.5551,0.04449,37.816,0
2008,0.97,37.29,6.15,1.36,10.17,25.34,3.45,0.0,1.35,4.3,6.95,2.68,0.0,1.5075,0.04257,36.181,0
2009,0.89,37.18,7.03,1.27,11.06,23.94,3.29,0.0,1.26,4.61,6.83,2.65,0.0,1.46,0.04079,34.67,0
2010,0.81,37.07,7.91,1.17,11.94,22.54,3.13,0.0,1.17,4.92,6.71,2.62,0.0,1.4124,0.03946,33.538,0
2011,0.73,36.97,8.79,1.08,12.83,21.14,2.97,0.0,1.08,5.23,6.59,2.59,0.0,1.3649,0.03677,31.253,0
2012,0.65,36.86,9.67,0.99,13.72,19.73,2.8,0.0,0.99,5.54,6.47,2.56,0.0,1.3174,0.03518,29.901,0
2013,0.65,36.86,9.67,0.99,13.72,19.73,2.8,0.0,0.98,5.54,6.48,2.56,0.0,1.2698,0.03487,29.641,0
2014,0.65,36.86,9.67,0.99,13.72,19.73,2.8,0.0,0.98,5.54,6.49,2.56,0.0,1.2223,0.03438,29.226,0
2015,0.65,36.86,9.67,0.99,13.72,19.73,2.8,0.0,0.97,5.54,6.5,2.56,0.0,1.1747,0.03246,27.594,0
2016,0.65,36.86,9.67,0.99,13.72,19.73,2.8,0.0,0.96,5.54,6.5,2.56,0.0,1.1272,0.03188,27.1,0
2017,0.65,36.86,9.67,0.99,13.72,19.73,2.8,0.0,0.95,5.54,6.51,2.56,0.0,1.089,0.02987,25.386,0
2018,0.65,36.86,9.67,0.99,13.72,19.73,2.8,0.0,0.95,5.54,6.52,2.56,0.0,1.0653,0.0283,24.053,0
2019,0.65,36.86,9.67,0.99,13.72,19.73,2.8,0.0,0.95,5.54,6.52,2.56,0.0,1.0416,0.02715,23.078,0
2020,0.65,36.86,9.67,0.99,13.72,19.73,2.8,0.0,0.95,5.54,6.52,2.56,0.0,1.0179,0.02615,22.225,0
