# gauge_id=2019, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2011,0.59,17.6,1.46,0.62,7.04,6.88,7.34,1.19,16.82,14.42,25.44,0.59,0.0,88.185,5.93012,5040.602,0
2012,0.58,17.07,1.76,0.59,6.92,6.98,7.69,1.22,16.03,15.64,24.9,0.62,0.0,87.5048,5.80357,4933.038,0
2013,0.58,17.07,1.76,0.59,6.92,6.98,7.69,1.22,15.95,15.64,24.98,0.62,0.0,86.8246,5.75447,4891.299,0
2014,0.58,17.07,1.76,0.59,6.92,6.98,7.69,1.22,15.87,15.64,25.06,0.62,0.0,86.1444,5.68534,4832.537,0
2015,0.58,17.07,1.76,0.59,6.92,6.98,7.69,1.22,15.79,15.64,25.14,0.62,0.0,85.4668,5.51828,4690.534,0
2016,0.58,17.07,1.76,0.59,6.92,6.98,7.69,1.22,15.72,15.64,25.22,0.62,0.0,84.7925,5.45395,4635.861,0
2017,0.58,17.07,1.76,0.59,6.92,6.98,7.69,1.22,15.64,15.64,25.3,0.62,0.0,84.1183,5.27372,4482.662,0
2018,0.58,17.07,1.76,0.59,6.92,6.98,7.69,1.22,15.56,15.64,25.38,0.62,0.0,83.444,5.10528,4339.492,0
2019,0.58,17.07,1.76,0.59,6.92,6.98,7.69,1.22,15.56,15.64,25.38,0.62,0.0,82.7697,4.98629,4238.344,0
2020,0.58,17.07,1.76,0.59,6.92,6.98,7.69,1.22,15.56,15.64,25.38,0.62,0.0,82.0955,4.86514,4135.37,0
