# gauge_id=6005, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2008,2.55,17.65,10.79,8.16,11.68,16.25,2.98,0.65,2.41,11.86,14.3,0.73,0.0,11.9586,0.4349,369.668,5.7878
2009,2.47,15.36,11.29,7.83,11.84,16.15,2.84,0.65,2.38,14.17,14.18,0.85,0.0,11.8323,0.43184,367.064,5.6662
2010,2.39,13.07,11.78,7.51,11.99,16.05,2.7,0.65,2.36,16.48,14.06,0.96,0.0,11.706,0.4232,359.717,5.5446
2011,2.3,10.79,12.27,7.19,12.15,15.96,2.56,0.65,2.34,18.79,13.94,1.07,0.0,11.5797,0.40298,342.534,5.4231
2012,2.22,8.5,12.77,6.87,12.3,15.86,2.42,0.65,2.32,21.1,13.81,1.18,0.0,11.4533,0.38899,330.64,5.3015
2013,2.22,8.5,12.77,6.87,12.3,15.86,2.42,0.65,2.31,21.1,13.83,1.18,0.0,11.327,0.38624,328.304,5.1799
2014,2.22,8.5,12.77,6.87,12.3,15.86,2.42,0.65,2.29,21.1,13.84,1.18,0.0,11.2007,0.38556,327.724,5.0584
2015,2.22,8.5,12.77,6.87,12.3,15.86,2.42,0.65,2.28,21.1,13.85,1.18,0.0,11.0744,0.36933,313.928,4.9368
2016,2.22,8.5,12.77,6.87,12.3,15.86,2.42,0.65,2.27,21.1,13.87,1.18,0.0,10.9481,0.35823,304.496,4.8152
2017,2.22,8.5,12.77,6.87,12.3,15.86,2.42,0.65,2.25,21.1,13.88,1.18,0.0,10.8218,0.33996,288.964,4.6937
2018,2.22,8.5,12.77,6.87,12.3,15.86,2.42,0.65,2.24,21.1,13.89,1.18,0.0,10.6955,0.32061,272.518,4.5721
2019,2.22,8.5,12.77,6.87,12.3,15.86,2.42,0.65,2.24,21.1,13.89,1.18,0.0,10.5692,0.31092,264.279,4.4505
2020,2.22,8.5,12.77,6.87,12.3,15.86,2.42,0.65,2.24,21.1,13.89,1.18,0.0,10.4429,0.30347,257.947,4.329
