# gauge_id=2488, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0315,0.89899,764.143,0
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9629,0.89532,761.025,0
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8944,0.88721,754.126,0
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8258,0.8758,744.431,0
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7573,0.85312,725.149,0
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.6887,0.84648,719.505,0
2000,0.0,56.38,3.42,0.0,2.14,23.05,2.2,0.0,1.78,4.03,6.3,0.7,0.0,9.6202,0.83765,712.005,0
2001,0.33,56.02,3.72,0.0,2.14,22.82,2.18,0.0,1.78,4.02,6.29,0.7,0.0,9.5516,0.8355,710.178,0
2002,0.66,55.66,4.01,0.0,2.14,22.59,2.16,0.0,1.78,4.01,6.28,0.7,0.0,9.483,0.82508,701.32,0
2003,0.99,55.31,4.3,0.0,2.14,22.36,2.15,0.0,1.78,3.99,6.28,0.7,0.0,9.4145,0.79653,677.051,0
2004,1.32,54.95,4.6,0.0,2.14,22.13,2.13,0.0,1.78,3.98,6.27,0.7,0.0,9.346,0.78553,667.698,0
2005,1.65,54.6,4.89,0.0,2.14,21.9,2.11,0.0,1.78,3.97,6.26,0.7,0.0,9.2774,0.77057,654.984,0
2006,1.98,54.24,5.18,0.0,2.14,21.67,2.1,0.0,1.78,3.96,6.25,0.7,0.0,9.2089,0.75293,639.986,0
2007,2.37,52.59,6.27,0.02,2.5,20.47,2.96,0.0,1.74,4.27,6.09,0.72,0.0,9.1403,0.74439,632.736,0
2008,2.76,50.94,7.36,0.03,2.86,19.26,3.83,0.0,1.7,4.58,5.93,0.74,0.0,9.0718,0.72947,620.046,0
2009,3.15,49.28,8.45,0.05,3.23,18.05,4.7,0.0,1.66,4.89,5.77,0.76,0.0,9.0032,0.71633,608.883,0
2010,3.55,47.63,9.53,0.07,3.59,16.85,5.56,0.0,1.63,5.21,5.61,0.78,0.0,8.9346,0.70647,600.5,0
2011,3.94,45.98,10.62,0.08,3.95,15.64,6.43,0.0,1.59,5.52,5.45,0.8,0.0,8.8661,0.685,582.249,0
2012,4.33,44.33,11.71,0.1,4.32,14.43,7.3,0.0,1.55,5.83,5.29,0.82,0.0,8.7975,0.67086,570.233,0
2013,4.33,44.33,11.71,0.1,4.32,14.43,7.3,0.0,1.55,5.83,5.3,0.82,0.0,8.729,0.66452,564.841,0
2014,4.33,44.33,11.71,0.1,4.32,14.43,7.3,0.0,1.54,5.83,5.3,0.82,0.0,8.6604,0.65617,557.748,0
2015,4.33,44.33,11.71,0.1,4.32,14.43,7.3,0.0,1.54,5.83,5.31,0.82,0.0,8.5919,0.63799,542.294,0
2016,4.33,44.33,11.71,0.1,4.32,14.43,7.3,0.0,1.53,5.83,5.31,0.82,0.0,8.5233,0.63017,535.645,0
2017,4.33,44.33,11.71,0.1,4.32,14.43,7.3,0.0,1.52,5.83,5.32,0.82,0.0,8.4548,0.61069,519.09,0
2018,4.33,44.33,11.71,0.1,4.32,14.43,7.3,0.0,1.52,5.83,5.32,0.82,0.0,8.3862,0.59242,503.56,0
2019,4.33,44.33,11.71,0.1,4.32,14.43,7.3,0.0,1.52,5.83,5.32,0.82,0.0,8.3177,0.57913,492.261,0
2020,4.33,44.33,11.71,0.1,4.32,14.43,7.3,0.0,1.52,5.83,5.32,0.82,0.0,8.2491,0.56564,480.791,0
