# gauge_id=2392, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.756,2.04518,1738.405,11.3288
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.849,1.99949,1699.566,11.122
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.942,1.94843,1656.165,10.9152
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.035,1.83742,1561.808,10.7084
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.1281,1.81513,1542.86,10.5016
2000,13.92,29.24,0.9,1.31,9.89,17.98,3.24,4.81,0.52,6.11,6.78,5.29,0.0,48.2211,1.79232,1523.471,10.2948
2001,13.94,29.22,0.91,1.31,9.87,18.0,3.23,4.81,0.51,6.12,6.78,5.32,0.0,47.3141,1.79078,1522.165,10.088
2002,13.95,29.19,0.91,1.31,9.84,18.01,3.22,4.81,0.5,6.13,6.78,5.35,0.0,46.4072,1.72768,1468.524,9.8812
2003,13.97,29.17,0.92,1.3,9.82,18.03,3.2,4.8,0.49,6.14,6.77,5.38,0.0,45.5003,1.57817,1341.445,9.6744
2004,13.99,29.15,0.93,1.3,9.79,18.04,3.19,4.8,0.48,6.15,6.77,5.41,0.0,44.5934,1.55261,1319.718,9.4675
2005,14.01,29.12,0.94,1.3,9.76,18.06,3.18,4.8,0.47,6.16,6.76,5.44,0.0,43.6864,1.48361,1261.067,9.2607
2006,14.02,29.1,0.95,1.3,9.74,18.08,3.16,4.79,0.46,6.18,6.76,5.47,0.0,42.7793,1.40474,1194.031,9.0539
2007,13.47,29.06,1.3,1.71,9.66,17.58,3.53,4.8,0.44,6.22,6.68,5.56,0.0,41.8724,1.35253,1149.649,8.8471
2008,12.92,29.03,1.64,2.12,9.58,17.07,3.9,4.8,0.42,6.26,6.61,5.64,0.0,40.9655,1.3036,1108.059,8.6403
2009,12.37,29.0,1.99,2.54,9.49,16.57,4.27,4.81,0.4,6.3,6.53,5.73,0.0,40.0706,1.24825,1061.01,8.4335
2010,11.81,28.96,2.34,2.95,9.41,16.07,4.63,4.82,0.38,6.35,6.45,5.82,0.0,39.1898,1.21935,1036.446,8.2267
2011,11.26,28.93,2.69,3.36,9.33,15.57,5.0,4.82,0.36,6.39,6.37,5.91,0.0,38.3091,1.13365,963.605,8.0199
2012,10.71,28.9,3.03,3.78,9.25,15.07,5.37,4.83,0.34,6.43,6.29,6.0,0.0,37.4283,1.07929,917.395,7.8131
2013,10.7,28.9,3.03,3.78,9.25,15.07,5.37,4.83,0.33,6.43,6.3,6.01,0.0,36.5484,1.0627,903.298,7.6063
2014,10.7,28.9,3.03,3.77,9.25,15.07,5.37,4.83,0.33,6.43,6.31,6.01,0.0,35.6861,1.0363,880.855,7.3994
2015,10.69,28.91,3.03,3.77,9.25,15.07,5.37,4.83,0.32,6.43,6.32,6.02,0.0,34.8339,0.97944,832.524,7.1926
2016,10.69,28.91,3.03,3.77,9.25,15.07,5.37,4.83,0.31,6.43,6.32,6.02,0.0,33.9942,0.94827,806.028,6.9858
2017,10.68,28.92,3.03,3.77,9.24,15.07,5.37,4.83,0.3,6.43,6.33,6.03,0.0,33.1726,0.89029,756.745,6.779
2018,10.68,28.92,3.03,3.76,9.24,15.07,5.36,4.83,0.3,6.43,6.34,6.04,0.0,32.3719,0.82818,703.955,6.5722
2019,10.68,28.92,3.03,3.76,9.24,15.07,5.36,4.83,0.3,6.43,6.34,6.04,0.0,31.577,0.79555,676.215,6.3654
2020,10.68,28.92,3.03,3.76,9.24,15.07,5.36,4.83,0.3,6.43,6.34,6.04,0.0,30.7971,0.76518,650.401,6.1586
