# gauge_id=2481, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2009,0.97,40.25,0.72,3.02,11.77,10.93,3.81,0.13,3.21,8.05,15.47,1.68,0.0,6.4378,0.18718,159.101,0
2010,1.21,39.97,0.88,3.29,11.24,11.19,3.52,0.13,3.05,8.56,15.26,1.69,0.0,6.3615,0.18426,156.622,0
2011,1.44,39.69,1.03,3.57,10.71,11.46,3.24,0.13,2.9,9.08,15.06,1.7,0.0,6.2853,0.17215,146.33,0
2012,1.67,39.42,1.18,3.85,10.19,11.72,2.95,0.13,2.74,9.6,14.85,1.7,0.0,6.209,0.16533,140.534,0
2013,1.67,39.42,1.18,3.85,10.19,11.72,2.95,0.13,2.72,9.6,14.87,1.71,0.0,6.1327,0.16451,139.838,0
2014,1.67,39.42,1.18,3.85,10.19,11.72,2.95,0.13,2.69,9.6,14.9,1.71,0.0,6.0565,0.16188,137.595,0
2015,1.66,39.42,1.18,3.85,10.19,11.72,2.95,0.13,2.67,9.6,14.92,1.72,0.0,5.9802,0.15364,130.59,0
2016,1.66,39.42,1.18,3.85,10.19,11.72,2.95,0.13,2.64,9.6,14.95,1.72,0.0,5.904,0.14968,127.228,0
2017,1.65,39.42,1.18,3.85,10.19,11.72,2.95,0.13,2.62,9.6,14.97,1.72,0.0,5.8277,0.1406,119.513,0
2018,1.65,39.42,1.18,3.85,10.19,11.72,2.95,0.13,2.59,9.6,15.0,1.73,0.0,5.7514,0.13119,111.514,0
2019,1.65,39.42,1.18,3.85,10.19,11.72,2.95,0.13,2.59,9.6,15.0,1.73,0.0,5.6752,0.12641,107.453,0
2020,1.65,39.42,1.18,3.85,10.19,11.72,2.95,0.13,2.59,9.6,15.0,1.73,0.0,5.6002,0.12154,103.31,0
