# gauge_id=2112, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2001,0.12,53.05,0.0,0.77,6.11,22.35,2.71,0.0,0.0,8.63,3.79,2.47,0.0,0.0277,0.0005,0.429,0
2002,0.24,52.93,0.0,0.77,6.17,22.29,2.71,0.0,0.0,8.63,3.79,2.47,0.0,0.0274,0.00049,0.415,0
2003,0.36,52.8,0.0,0.77,6.23,22.24,2.71,0.0,0.0,8.63,3.79,2.47,0.0,0.027,0.00042,0.355,0
2004,0.48,52.68,0.0,0.77,6.28,22.18,2.71,0.0,0.0,8.63,3.79,2.47,0.0,0.0267,0.00041,0.348,0
2005,0.6,52.56,0.0,0.77,6.34,22.13,2.71,0.0,0.0,8.63,3.79,2.47,0.0,0.0264,0.00038,0.324,0
2006,0.73,52.43,0.0,0.77,6.4,22.08,2.71,0.0,0.0,8.63,3.79,2.47,0.0,0.0261,0.00034,0.293,0
2007,0.73,52.52,0.06,0.95,7.68,20.56,2.9,0.0,0.0,8.46,3.67,2.49,0.0,0.0257,0.00033,0.277,0
2008,0.73,52.6,0.12,1.12,8.97,19.05,3.08,0.0,0.0,8.28,3.54,2.51,0.0,0.0254,0.00031,0.264,0
2009,0.73,52.68,0.17,1.3,10.25,17.53,3.27,0.0,0.0,8.11,3.42,2.53,0.0,0.0251,0.00029,0.245,0
2010,0.73,52.77,0.23,1.48,11.53,16.01,3.46,0.0,0.0,7.94,3.3,2.55,0.0,0.0247,0.00028,0.241,0
2011,0.73,52.85,0.29,1.65,12.82,14.5,3.65,0.0,0.0,7.76,3.17,2.58,0.0,0.0244,0.00024,0.204,0
2012,0.73,52.93,0.35,1.83,14.1,12.98,3.84,0.0,0.0,7.59,3.05,2.6,0.0,0.0241,0.00022,0.184,0
2013,0.73,52.93,0.35,1.83,14.1,12.98,3.84,0.0,0.0,7.59,3.05,2.6,0.0,0.0238,0.00022,0.185,0
2014,0.73,52.93,0.35,1.83,14.1,12.98,3.84,0.0,0.0,7.59,3.05,2.6,0.0,0.0234,0.00021,0.176,0
2015,0.73,52.93,0.35,1.83,14.1,12.98,3.84,0.0,0.0,7.59,3.05,2.6,0.0,0.0231,0.00018,0.154,0
2016,0.73,52.93,0.35,1.83,14.1,12.98,3.84,0.0,0.0,7.59,3.05,2.6,0.0,0.0228,0.00017,0.146,0
2017,0.73,52.93,0.35,1.83,14.1,12.98,3.84,0.0,0.0,7.59,3.05,2.6,0.0,0.0224,0.00014,0.122,0
2018,0.73,52.93,0.35,1.83,14.1,12.98,3.84,0.0,0.0,7.59,3.05,2.6,0.0,0.0221,0.00011,0.095,0
2019,0.73,52.93,0.35,1.83,14.1,12.98,3.84,0.0,0.0,7.59,3.05,2.6,0.0,0.0218,0.0001,0.085,0
2020,0.73,52.93,0.35,1.83,14.1,12.98,3.84,0.0,0.0,7.59,3.05,2.6,0.0,0.0215,9.0e-5,0.073,0
