# gauge_id=6011, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2011,4.48,9.24,7.76,23.59,11.11,12.81,3.36,4.9,0.54,9.18,7.09,5.96,0.0,17.3884,0.562,477.702,12.946
2012,4.46,8.32,8.41,22.91,11.57,12.91,3.0,4.9,0.52,9.94,7.0,6.06,0.0,17.0829,0.53986,458.881,12.7868
2013,4.46,8.32,8.4,22.91,11.57,12.92,3.0,4.9,0.52,9.94,7.0,6.06,0.0,16.7774,0.53476,454.546,12.6276
2014,4.46,8.32,8.38,22.91,11.57,12.93,3.0,4.9,0.51,9.94,7.01,6.06,0.0,16.4841,0.53266,452.758,12.4684
2015,4.46,8.32,8.37,22.91,11.57,12.94,3.0,4.9,0.51,9.93,7.01,6.06,0.0,16.1933,0.50804,431.838,12.3092
2016,4.46,8.32,8.36,22.91,11.57,12.95,3.0,4.9,0.51,9.93,7.02,6.07,0.0,15.9048,0.4916,417.858,12.15
2017,4.45,8.32,8.35,22.91,11.57,12.96,3.0,4.9,0.5,9.93,7.02,6.07,0.0,15.6177,0.46479,395.069,11.9908
2018,4.45,8.32,8.34,22.91,11.57,12.97,3.0,4.9,0.5,9.93,7.02,6.07,0.0,15.3334,0.43708,371.517,11.8316
2019,4.45,8.32,8.34,22.91,11.57,12.97,3.0,4.9,0.5,9.93,7.02,6.07,0.0,15.0795,0.42299,359.54,11.6724
2020,4.45,8.32,8.34,22.91,11.57,12.97,3.0,4.9,0.5,9.93,7.02,6.07,0.0,14.8256,0.41222,350.383,11.5132
