# gauge_id=6002, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2001,1.76,15.92,8.81,7.41,9.87,13.95,3.68,0.0,4.91,8.03,25.66,0.0,0.0,0.7323,0.06767,57.515,7.7297
2002,1.76,15.95,8.77,7.43,9.87,13.95,3.68,0.0,4.88,8.14,25.58,0.0,0.0,0.7264,0.06723,57.142,7.6957
2003,1.77,15.99,8.73,7.44,9.87,13.94,3.68,0.0,4.85,8.24,25.49,0.0,0.0,0.7205,0.06536,55.558,7.6618
2004,1.77,16.02,8.69,7.46,9.87,13.94,3.68,0.0,4.81,8.34,25.41,0.0,0.0,0.7146,0.06465,54.951,7.6279
2005,1.78,16.05,8.64,7.48,9.87,13.94,3.68,0.0,4.78,8.44,25.33,0.0,0.0,0.7088,0.06376,54.198,7.594
2006,1.79,16.09,8.6,7.5,9.87,13.94,3.68,0.0,4.75,8.55,25.25,0.0,0.0,0.7029,0.06271,53.304,7.56
2007,1.77,13.53,8.8,7.48,9.6,14.13,3.64,0.0,4.75,11.08,25.21,0.0,0.0,0.697,0.06225,52.916,7.5261
2008,1.75,10.97,9.0,7.47,9.34,14.33,3.6,0.0,4.75,13.61,25.18,0.0,0.0,0.6911,0.06135,52.144,7.4922
2009,1.73,8.42,9.2,7.45,9.07,14.53,3.56,0.0,4.75,16.15,25.14,0.0,0.0,0.6853,0.06048,51.406,7.4583
2010,1.71,5.86,9.4,7.43,8.81,14.73,3.53,0.0,4.75,18.68,25.11,0.0,0.0,0.6794,0.05979,50.822,7.4243
2011,1.69,3.3,9.59,7.42,8.55,14.92,3.49,0.0,4.74,21.22,25.07,0.0,0.0,0.6735,0.05841,49.649,7.3904
2012,1.68,0.75,9.79,7.4,8.28,15.12,3.45,0.0,4.74,23.75,25.04,0.0,0.0,0.6677,0.05753,48.897,7.3565
2013,1.68,0.75,9.79,7.4,8.28,15.12,3.45,0.0,4.74,23.75,25.04,0.0,0.0,0.6618,0.05727,48.68,7.3225
2014,1.68,0.75,9.79,7.4,8.28,15.12,3.45,0.0,4.74,23.75,25.04,0.0,0.0,0.6559,0.05691,48.377,7.2886
2015,1.68,0.75,9.79,7.4,8.28,15.12,3.45,0.0,4.74,23.75,25.04,0.0,0.0,0.65,0.05576,47.392,7.2547
2016,1.68,0.75,9.79,7.4,8.28,15.12,3.45,0.0,4.74,23.75,25.04,0.0,0.0,0.6442,0.0553,47.003,7.2208
2017,1.68,0.75,9.79,7.4,8.28,15.12,3.45,0.0,4.74,23.75,25.04,0.0,0.0,0.6383,0.05398,45.885,7.1868
2018,1.68,0.75,9.79,7.4,8.28,15.12,3.45,0.0,4.74,23.75,25.04,0.0,0.0,0.6324,0.05291,44.97,7.1529
2019,1.68,0.75,9.79,7.4,8.28,15.12,3.45,0.0,4.74,23.75,25.04,0.0,0.0,0.6266,0.05206,44.25,7.119
2020,1.68,0.75,9.79,7.4,8.28,15.12,3.45,0.0,4.74,23.75,25.04,0.0,0.0,0.6207,0.05128,43.591,7.0851
