# gauge_id=3003, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
2009,1.5,33.47,0.03,2.27,8.61,24.63,5.35,0.42,0.54,13.67,4.44,5.06,0.0,0.0004,2.0e-5,0.017,7.6048
2010,1.49,33.5,0.04,2.27,8.59,24.5,5.2,0.42,0.53,13.79,4.51,5.16,0.0,0.0004,2.0e-5,0.017,7.434
2011,1.48,33.53,0.05,2.26,8.56,24.38,5.04,0.42,0.52,13.91,4.58,5.27,0.0,0.0003,2.0e-5,0.017,7.2632
2012,1.46,33.55,0.06,2.25,8.54,24.25,4.89,0.43,0.52,14.02,4.66,5.37,0.0,0.0003,2.0e-5,0.016,7.0924
2013,1.46,33.55,0.06,2.25,8.54,24.25,4.88,0.43,0.5,14.03,4.67,5.39,0.0,0.0003,2.0e-5,0.016,6.9216
2014,1.46,33.54,0.06,2.25,8.53,24.25,4.88,0.43,0.49,14.03,4.68,5.4,0.0,0.0003,2.0e-5,0.016,6.7508
2015,1.46,33.54,0.06,2.25,8.53,24.25,4.87,0.43,0.48,14.03,4.7,5.42,0.0,0.0003,2.0e-5,0.016,6.5801
2016,1.45,33.53,0.06,2.25,8.52,24.25,4.86,0.43,0.47,14.03,4.71,5.44,0.0,0.0003,2.0e-5,0.015,6.4093
2017,1.45,33.53,0.06,2.25,8.52,24.24,4.86,0.43,0.46,14.03,4.72,5.46,0.0,0.0003,2.0e-5,0.015,6.2385
2018,1.45,33.52,0.06,2.25,8.52,24.24,4.85,0.43,0.44,14.04,4.73,5.47,0.0,0.0003,2.0e-5,0.014,6.0677
2019,1.45,33.52,0.06,2.25,8.52,24.24,4.85,0.43,0.44,14.04,4.73,5.47,0.0,0.0003,2.0e-5,0.014,5.8969
2020,1.45,33.52,0.06,2.25,8.52,24.24,4.85,0.43,0.44,14.04,4.73,5.47,0.0,0.0003,2.0e-5,0.014,5.7261
