date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-02-18,0.006,0.52,1.11,-7.27,91.39,0.03,0.97,0.79,0.73,0.24,0.11,0.75
1981-02-19,0.006,0.51,0.11,-8.18,113.99,3.93,0.87,0.63,1.24,0.99,0.99,0.12
1981-02-20,0.006,0.5,0.0,-7.28,142.83,6.55,0.78,0.6,1.1,0.29,0.1,0.02
1981-02-21,0.006,0.48,0.58,-6.49,76.43,0.02,0.61,0.77,0.72,0.13,0.0,0.5
1981-02-22,0.006,0.47,0.09,-5.74,127.54,6.52,0.47,0.56,1.14,0.66,0.57,0.1
1981-02-23,0.006,0.46,0.0,-4.04,118.73,4.2,0.95,0.6,1.29,0.26,0.08,0.02
1981-02-24,0.006,0.45,0.0,-3.55,136.95,8.39,1.07,0.52,1.49,0.18,0.0,0.02
1981-02-25,0.005,0.44,0.0,-2.15,159.66,7.49,1.16,0.51,1.83,0.18,0.0,0.02
1981-02-26,0.005,0.43,0.0,-3.06,145.52,4.14,0.76,0.65,1.39,0.11,0.0,0.02
1981-02-27,0.005,0.42,0.0,-4.15,130.71,1.74,1.33,0.61,1.44,0.11,0.01,0.01
1981-02-28,0.005,0.41,0.0,-4.86,82.35,0.1,1.76,0.66,1.11,0.07,0.01,0.01
1981-03-01,0.005,0.4,0.13,-3.43,120.27,0.42,1.04,0.7,1.24,0.13,0.08,0.07
1981-03-02,0.005,0.4,0.0,-1.17,119.0,3.71,0.9,0.66,1.37,0.13,0.07,0.0
1981-03-03,0.005,0.39,2.21,-2.15,59.4,0.52,0.95,0.8,0.74,0.18,0.15,1.14
1981-03-04,0.005,0.38,0.62,0.33,107.91,5.18,2.79,0.5,0.65,0.49,0.48,1.05
1981-03-05,0.005,0.37,0.0,-0.2,172.01,9.08,1.46,0.48,2.18,1.21,1.03,0.02
1981-03-06,0.004,0.36,0.0,0.13,88.09,0.02,0.97,0.55,1.78,0.26,0.01,0.02
1981-03-07,0.004,0.36,0.04,2.44,175.94,8.04,0.74,0.58,2.09,0.25,0.02,0.0
1981-03-08,0.004,0.35,0.16,2.88,103.11,0.2,0.63,0.7,1.58,0.24,0.08,0.08
1981-03-09,0.004,0.34,0.02,5.35,193.85,7.96,0.84,0.57,2.66,0.29,0.08,0.0
1981-03-10,0.004,0.33,0.09,8.62,138.35,6.8,1.73,0.53,3.33,0.21,0.0,0.08
1981-03-11,0.004,0.33,0.34,8.59,117.38,2.43,1.44,0.59,2.93,0.38,0.25,0.16
1981-03-12,0.004,0.32,2.9,5.26,59.97,1.33,1.51,0.75,1.38,1.1,1.08,0.94
1981-03-13,0.004,0.31,0.27,3.74,170.31,5.47,2.0,0.52,2.79,1.34,1.08,0.13
1981-03-14,0.004,0.31,1.44,2.5,192.85,7.06,1.5,0.54,2.53,0.86,0.63,0.69
1981-03-15,0.008,0.65,78.03,-0.19,105.1,0.1,1.03,0.87,0.88,0.7,0.67,1.61
1981-03-16,0.018,1.43,0.19,1.79,222.52,8.91,1.84,0.47,0.46,0.46,0.26,1.39
1981-03-17,0.016,1.26,29.96,-1.7,119.84,0.24,1.64,0.61,1.12,1.12,0.92,1.61
1981-03-18,0.016,1.29,0.55,-3.22,138.17,6.23,2.92,0.45,0.75,0.75,0.69,1.3
1981-03-19,0.014,1.11,0.0,0.52,229.44,10.75,2.21,0.3,0.59,0.59,0.13,1.2
1981-03-20,0.014,1.14,0.0,3.74,201.24,7.49,0.94,0.33,0.8,0.66,0.26,1.09
1981-03-21,0.018,1.46,0.0,4.47,204.49,7.99,1.09,0.43,1.04,0.76,0.54,0.86
1981-03-22,0.022,1.8,0.0,2.93,70.23,0.78,1.2,0.74,0.67,0.52,0.46,0.66
1981-03-23,0.029,2.31,0.07,5.07,167.22,5.36,1.19,0.53,1.6,1.27,1.17,0.21
1981-03-24,0.046,3.74,0.07,8.94,240.78,10.48,1.7,0.45,1.93,1.36,1.26,0.04
1981-03-25,0.073,5.92,0.08,10.46,219.79,9.2,1.9,0.56,1.84,1.28,1.23,0.08
1981-03-26,0.094,7.62,4.46,5.62,60.35,0.63,0.74,0.81,0.63,0.6,0.59,1.43
1981-03-27,0.084,6.77,0.0,6.97,238.99,10.61,1.33,0.44,3.58,3.29,1.61,0.06
1981-03-28,0.069,5.55,1.73,6.11,82.55,1.3,1.01,0.64,1.83,1.51,0.14,1.06
1981-03-29,0.11,8.88,49.44,4.33,45.14,0.01,0.86,0.9,0.54,0.52,0.42,1.61
1981-03-30,0.337,27.32,67.33,1.9,32.19,0.0,0.91,0.94,0.27,0.27,0.21,1.61
1981-03-31,0.593,48.03,55.41,3.14,17.53,0.0,0.63,0.94,0.16,0.16,0.12,1.61
1981-04-01,0.497,40.29,2.58,5.2,57.71,0.0,0.58,0.88,0.69,0.69,0.55,1.58
1981-04-02,0.176,14.25,0.0,7.36,194.14,6.23,0.99,0.62,2.92,2.92,1.58,0.0
1981-04-03,0.092,7.48,0.44,8.93,219.94,8.01,1.08,0.54,3.69,3.53,0.1,0.3
1981-04-04,0.074,5.97,0.08,8.74,228.62,6.49,0.8,0.61,3.37,2.39,0.33,0.05
1981-04-05,0.058,4.69,0.3,6.71,172.01,0.2,1.57,0.69,2.64,1.32,0.13,0.21
1981-04-06,0.045,3.63,0.01,5.49,91.82,3.19,1.07,0.75,1.48,0.69,0.21,0.0
1981-04-07,0.034,2.74,0.0,8.49,223.56,8.78,1.72,0.49,4.14,1.14,0.0,0.0
1981-04-08,0.025,2.01,0.05,9.62,164.27,6.11,1.3,0.51,3.75,0.65,0.02,0.03
1981-04-09,0.022,1.75,0.0,10.23,240.02,9.45,1.72,0.48,4.7,0.51,0.03,0.0
1981-04-10,0.021,1.7,0.0,10.63,235.81,7.88,1.1,0.53,4.24,0.26,0.0,0.0
1981-04-11,0.02,1.65,3.05,10.97,165.09,0.17,1.33,0.64,3.52,0.23,0.1,1.4
1981-04-12,0.02,1.61,0.61,7.86,130.3,5.53,1.08,0.72,1.99,1.57,1.46,0.47
1981-04-13,0.019,1.56,0.0,9.75,270.06,11.0,1.4,0.43,4.9,1.23,0.47,0.0
1981-04-14,0.019,1.52,0.0,11.2,273.42,11.63,1.84,0.34,6.11,0.56,0.0,0.0
1981-04-15,0.018,1.47,0.01,11.03,253.98,10.45,1.27,0.4,5.2,0.24,0.0,0.0
1981-04-16,0.018,1.43,0.02,10.61,222.46,6.85,1.93,0.44,5.16,0.14,0.0,0.0
1981-04-17,0.017,1.39,3.1,4.48,272.61,0.77,1.88,0.62,3.14,0.14,0.09,1.42
1981-04-18,0.017,1.36,0.0,0.93,286.33,6.56,2.03,0.46,3.18,1.76,1.42,0.0
1981-04-19,0.016,1.32,5.3,0.84,238.73,8.45,1.69,0.46,2.9,0.5,0.08,1.64
1981-04-20,0.016,1.3,9.97,0.22,151.94,0.05,0.51,0.89,1.57,1.43,1.28,1.73
1981-04-21,0.017,1.36,0.0,2.9,270.52,11.39,0.75,0.54,0.43,0.43,0.25,1.47
1981-04-22,0.016,1.3,0.0,5.62,296.1,11.44,1.36,0.44,3.36,3.2,1.23,0.25
1981-04-23,0.016,1.26,0.0,5.69,171.61,2.0,1.45,0.62,2.75,2.14,0.25,0.0
1981-04-24,0.015,1.23,1.67,5.14,109.36,0.06,1.4,0.72,1.87,1.16,0.05,1.05
1981-04-25,0.016,1.27,8.94,3.62,101.04,0.01,1.45,0.88,0.96,0.88,0.76,1.72
1981-04-26,0.034,2.75,41.92,1.79,73.7,0.01,1.38,0.9,0.65,0.65,0.52,1.73
1981-04-27,0.087,7.06,8.5,0.74,279.24,4.47,1.95,0.59,2.61,2.61,2.09,1.69
1981-04-28,0.077,6.24,0.11,1.97,226.88,9.12,2.06,0.52,2.56,1.8,1.61,0.33
1981-04-29,0.061,4.92,0.06,3.59,262.89,7.81,2.15,0.49,3.4,3.37,0.34,0.06
1981-04-30,0.047,3.8,0.0,6.99,293.02,9.42,2.06,0.45,4.47,3.41,0.06,0.0
1981-05-01,0.035,2.87,0.38,9.07,221.24,6.59,2.57,0.47,5.81,2.45,0.12,0.24
1981-05-02,0.026,2.09,0.66,7.0,176.62,2.34,2.54,0.52,4.7,1.57,0.67,0.21
1981-05-03,0.02,1.64,10.06,4.39,191.8,1.64,1.95,0.6,3.43,0.76,0.3,2.63
1981-05-04,0.02,1.6,3.74,2.66,235.65,4.68,1.48,0.6,3.21,3.18,2.79,1.86
1981-05-05,0.019,1.57,1.1,1.97,212.57,9.51,2.64,0.59,3.03,3.02,2.44,0.45
1981-05-06,0.019,1.53,0.01,6.81,236.69,11.61,2.02,0.48,4.71,3.62,0.45,0.0
1981-05-07,0.018,1.49,0.0,10.13,300.12,10.43,1.57,0.45,6.11,2.39,0.0,0.0
1981-05-08,0.018,1.44,0.0,9.42,119.57,2.47,1.34,0.56,3.84,0.79,0.0,0.0
1981-05-09,0.017,1.4,0.0,9.92,221.58,9.4,1.37,0.51,4.85,0.59,0.0,0.0
1981-05-10,0.018,1.48,16.62,7.97,56.98,0.61,0.25,0.73,0.92,0.14,0.06,2.69
1981-05-11,0.03,2.41,19.96,4.77,95.91,0.26,1.39,0.87,1.2,1.2,1.05,2.68
1981-05-12,0.045,3.67,0.07,7.35,195.94,7.9,1.29,0.58,3.65,3.65,2.73,0.02
1981-05-13,0.035,2.83,7.28,8.0,184.37,0.33,2.3,0.6,4.33,4.31,1.26,2.21
1981-05-14,0.028,2.28,0.48,7.5,210.33,5.39,1.1,0.67,3.24,3.24,2.43,0.24
1981-05-15,0.021,1.7,3.12,7.0,121.58,0.22,0.68,0.8,1.78,1.76,0.75,1.58
1981-05-16,0.02,1.6,0.28,7.78,150.96,1.43,0.99,0.7,2.76,2.72,1.81,0.05
1981-05-17,0.021,1.74,15.01,6.84,268.74,6.17,0.88,0.65,3.67,2.79,0.3,2.67
1981-05-18,0.025,2.04,0.0,8.11,154.98,1.94,0.72,0.62,3.04,3.04,2.61,0.06
1981-05-19,0.02,1.62,0.0,10.71,238.21,7.49,1.53,0.53,5.26,4.81,0.06,0.0
1981-05-20,0.019,1.57,0.0,12.33,239.16,5.78,1.35,0.54,5.55,2.8,0.0,0.0
1981-05-21,0.019,1.52,0.11,14.06,279.35,8.38,1.69,0.56,6.31,1.58,0.07,0.04
1981-05-22,0.019,1.5,10.73,8.43,61.78,0.93,1.71,0.76,2.1,0.86,0.63,2.56
1981-05-23,0.018,1.47,0.0,11.43,305.63,11.27,1.77,0.43,6.84,5.74,2.56,0.0
1981-05-24,0.029,2.34,26.72,8.15,56.4,0.0,0.77,0.87,0.91,0.87,0.73,2.64
1981-05-25,0.089,7.17,47.8,6.63,66.19,0.0,1.63,0.9,0.94,0.94,0.82,2.7
1981-05-26,0.332,26.87,68.2,4.08,37.86,0.0,0.78,0.92,0.38,0.38,0.33,2.7
1981-05-27,0.564,45.7,32.31,3.09,92.8,0.08,0.93,0.88,0.99,0.99,0.86,2.65
1981-05-28,0.297,24.08,0.0,6.81,287.45,9.45,1.54,0.57,4.37,4.37,2.65,0.0
1981-05-29,0.112,9.09,0.04,10.92,265.05,8.6,1.32,0.56,5.09,4.45,0.0,0.0
1981-05-30,0.085,6.87,0.02,10.7,158.91,1.63,1.1,0.7,3.29,1.76,0.0,0.0
1981-05-31,0.068,5.49,0.0,12.4,191.86,9.45,1.07,0.58,4.26,1.44,0.0,0.0
1981-06-01,0.053,4.33,0.0,14.72,285.99,10.41,1.47,0.51,6.49,1.16,0.0,0.0
1981-06-02,0.041,3.35,0.0,16.35,317.19,11.12,1.79,0.52,7.47,0.58,0.0,0.0
1981-06-03,0.031,2.55,8.07,14.61,178.14,4.17,1.05,0.67,4.04,1.42,1.3,2.81
1981-06-04,0.025,2.02,2.88,8.99,186.43,2.96,1.54,0.65,3.6,3.56,3.52,1.43
1981-06-05,0.024,1.94,0.02,12.22,331.98,12.5,2.33,0.41,7.45,3.96,1.43,0.0
1981-06-06,0.023,1.88,1.63,15.46,323.4,9.97,2.19,0.46,8.22,2.02,0.64,0.81
1981-06-07,0.023,1.83,2.58,14.86,273.87,8.71,1.15,0.6,5.5,2.79,2.46,0.73
1981-06-08,0.022,1.78,0.11,14.18,92.09,0.01,0.86,0.73,2.61,1.01,0.82,0.02
1981-06-09,0.021,1.73,7.13,14.19,182.4,4.22,1.15,0.73,3.62,1.38,1.18,2.69
1981-06-10,0.021,1.69,8.76,15.29,316.76,8.22,1.88,0.53,7.14,5.89,4.99,2.63
1981-06-11,0.02,1.65,0.0,15.4,304.36,7.35,1.63,0.59,6.39,4.98,2.63,0.0
1981-06-12,0.02,1.61,0.04,17.34,314.88,9.58,1.65,0.46,8.34,2.54,0.03,0.01
1981-06-13,0.019,1.56,0.01,16.93,319.74,12.34,2.01,0.47,8.26,0.89,0.01,0.0
1981-06-14,0.019,1.52,0.0,17.54,333.34,10.51,1.28,0.42,8.49,0.33,0.0,0.0
1981-06-15,0.018,1.48,0.0,19.06,344.22,12.18,1.61,0.42,9.49,0.13,0.0,0.0
1981-06-16,0.018,1.44,0.15,14.71,208.08,2.97,2.01,0.51,6.67,0.14,0.1,0.05
1981-06-17,0.017,1.4,0.05,11.24,285.95,6.3,2.58,0.46,6.7,0.1,0.08,0.02
1981-06-18,0.017,1.37,0.37,6.47,188.74,9.36,2.68,0.57,3.87,0.25,0.24,0.14
1981-06-19,0.016,1.33,0.15,8.25,340.06,11.99,2.1,0.51,5.31,0.25,0.24,0.05
1981-06-20,0.016,1.3,0.1,8.43,217.56,0.29,1.37,0.63,3.92,0.12,0.11,0.03
1981-06-21,0.016,1.26,2.86,8.3,187.21,3.46,1.66,0.64,3.55,0.31,0.31,1.79
1981-06-22,0.015,1.23,0.19,6.93,204.54,7.63,2.55,0.55,4.18,2.14,1.95,0.03
1981-06-23,0.015,1.2,0.0,10.67,294.34,6.51,2.16,0.51,5.92,0.35,0.03,0.0
1981-06-24,0.014,1.17,11.16,12.39,291.28,9.16,2.12,0.56,5.85,2.0,1.88,3.03
1981-06-25,0.016,1.31,12.12,9.49,185.08,1.57,0.87,0.76,2.76,2.74,2.7,3.35
1981-06-26,0.02,1.62,7.02,9.13,89.77,0.61,0.41,0.81,1.3,1.3,1.28,3.29
1981-06-27,0.02,1.58,0.14,10.31,72.54,0.87,0.71,0.79,1.51,1.51,1.48,1.88
1981-06-28,0.039,3.14,43.64,10.29,58.94,0.01,1.19,0.88,1.08,1.08,1.06,3.59
1981-06-29,0.087,7.04,5.83,9.49,97.5,6.18,1.43,0.75,2.11,2.11,2.07,3.15
1981-06-30,0.075,6.09,0.0,11.54,338.46,12.82,2.33,0.49,6.53,6.52,3.15,0.0
1981-07-01,0.059,4.79,0.0,13.97,314.72,10.74,1.63,0.5,6.81,4.58,0.0,0.0
1981-07-02,0.046,3.7,3.76,13.84,107.55,0.39,1.04,0.72,2.99,1.23,0.24,2.24
1981-07-03,0.081,6.59,53.26,10.16,35.25,0.04,1.85,0.9,0.85,0.85,0.85,3.72
1981-07-04,0.105,8.5,0.08,12.48,323.37,13.13,1.94,0.49,6.54,6.54,3.77,0.03
1981-07-05,0.082,6.63,0.19,12.72,280.42,2.46,1.19,0.6,5.48,4.33,0.15,0.06
1981-07-06,0.065,5.28,0.2,15.17,239.03,11.12,1.45,0.49,6.27,2.55,0.2,0.07
1981-07-07,0.051,4.15,0.02,15.22,286.61,7.87,1.93,0.59,6.28,1.2,0.07,0.0
1981-07-08,0.04,3.2,7.28,15.91,271.02,4.78,1.18,0.7,5.09,0.85,0.4,3.07
1981-07-09,0.03,2.42,1.54,15.51,253.33,8.02,0.81,0.67,4.62,4.03,3.44,0.97
1981-07-10,0.024,1.98,12.48,15.22,220.2,3.52,1.2,0.67,4.76,3.48,2.53,3.33
1981-07-11,0.024,1.93,1.15,15.15,182.8,7.87,1.13,0.61,4.53,4.53,4.18,0.25
1981-07-12,0.023,1.87,0.55,16.11,223.24,5.05,2.49,0.56,6.88,5.17,0.6,0.18
1981-07-13,0.023,1.83,10.72,14.45,177.35,4.58,1.8,0.56,5.55,3.36,2.0,3.11
1981-07-14,0.022,1.8,0.03,15.36,315.47,12.81,1.94,0.47,7.65,6.31,3.13,0.01
1981-07-15,0.022,1.75,0.0,15.67,246.02,10.9,1.9,0.47,7.19,2.46,0.01,0.0
1981-07-16,0.021,1.7,2.65,15.01,242.86,5.99,1.37,0.64,5.14,1.16,0.41,1.62
1981-07-17,0.029,2.35,32.71,13.51,142.62,0.3,1.18,0.8,2.73,2.56,2.52,3.73
1981-07-18,0.097,7.87,39.29,7.67,24.32,0.0,1.06,0.86,0.79,0.79,0.79,3.7
1981-07-19,0.11,8.89,3.63,5.99,62.43,3.0,1.53,0.7,1.95,1.95,1.95,2.87
1981-07-20,0.088,7.16,0.36,9.88,189.19,7.49,1.49,0.57,4.14,4.14,3.16,0.06
1981-07-21,0.071,5.73,0.25,12.68,148.47,11.24,1.59,0.58,4.22,4.05,0.22,0.08
1981-07-22,0.061,4.92,22.29,12.2,167.23,3.1,1.31,0.67,3.78,2.65,0.38,3.73
1981-07-23,0.089,7.21,30.62,8.86,44.97,0.02,0.91,0.88,0.84,0.84,0.84,3.75
1981-07-24,0.228,18.48,47.65,7.46,48.45,0.01,1.02,0.91,0.68,0.68,0.68,3.76
1981-07-25,0.287,23.26,0.19,8.77,249.33,11.14,2.3,0.55,4.7,4.7,3.91,0.03
1981-07-26,0.114,9.2,0.08,9.08,171.01,10.05,1.95,0.49,4.59,4.37,0.1,0.01
1981-07-27,0.088,7.13,0.11,11.08,110.81,6.22,1.93,0.5,4.78,2.88,0.1,0.02
1981-07-28,0.071,5.74,0.0,14.29,298.86,12.89,2.34,0.38,8.27,2.29,0.02,0.0
1981-07-29,0.057,4.58,0.0,15.28,315.12,12.67,1.83,0.51,7.12,0.76,0.0,0.0
1981-07-30,0.045,3.61,0.0,16.4,310.79,11.45,1.34,0.61,6.13,0.3,0.0,0.0
1981-07-31,0.034,2.79,0.19,16.72,212.07,2.09,1.17,0.68,4.95,0.26,0.13,0.06
1981-08-01,0.028,2.27,0.0,17.85,203.54,2.0,1.05,0.71,4.71,0.14,0.06,0.0
1981-08-02,0.027,2.19,0.04,17.35,148.38,1.88,1.15,0.67,4.45,0.08,0.03,0.01
1981-08-03,0.026,2.13,0.15,17.82,247.78,10.74,1.11,0.59,5.76,0.15,0.11,0.05
1981-08-04,0.026,2.08,0.0,19.45,304.76,11.27,1.78,0.51,8.35,0.09,0.05,0.0
1981-08-05,0.025,2.02,0.0,18.65,281.01,7.8,1.01,0.65,6.02,0.02,0.0,0.0
1981-08-06,0.025,2.01,15.58,17.45,262.04,5.58,1.32,0.67,5.64,1.54,1.53,3.41
1981-08-07,0.024,1.97,1.35,15.1,223.85,8.36,1.25,0.55,5.51,5.43,3.57,0.99
1981-08-08,0.024,1.91,0.56,14.76,140.14,4.99,0.84,0.66,3.44,2.97,1.36,0.18
1981-08-09,0.025,2.04,15.6,12.9,127.18,5.83,1.1,0.7,2.94,2.9,2.83,3.1
1981-08-10,0.025,2.02,2.46,14.64,241.72,10.87,2.02,0.51,6.37,6.37,4.44,0.9
1981-08-11,0.024,1.93,7.27,11.38,86.17,0.02,0.77,0.8,1.85,1.83,0.95,3.09
1981-08-12,0.023,1.9,0.11,14.04,292.18,6.42,1.43,0.63,5.52,5.48,3.13,0.07
1981-08-13,0.023,1.83,0.0,14.25,286.41,10.97,1.28,0.65,5.0,3.41,0.07,0.0
1981-08-14,0.022,1.78,0.0,14.94,279.17,9.4,1.35,0.63,5.38,1.9,0.0,0.0
1981-08-15,0.021,1.73,0.0,17.07,280.96,9.75,1.08,0.61,5.92,1.03,0.0,0.0
1981-08-16,0.021,1.69,0.54,17.53,263.33,8.64,1.17,0.64,5.69,0.64,0.17,0.35
1981-08-17,0.02,1.64,0.22,15.69,281.16,9.21,2.3,0.51,7.23,0.71,0.42,0.15
1981-08-18,0.02,1.6,0.0,12.53,287.81,10.94,1.65,0.53,5.7,0.27,0.15,0.0
1981-08-19,0.019,1.56,0.0,14.49,269.43,8.28,1.38,0.62,5.31,0.06,0.0,0.0
1981-08-20,0.019,1.52,2.77,13.33,181.41,3.25,1.4,0.66,4.19,0.18,0.15,1.84
1981-08-21,0.018,1.48,0.08,11.71,406.55,10.33,3.52,0.12,10.89,2.48,1.9,0.03
1981-08-22,0.018,1.44,0.0,10.74,284.81,11.47,1.37,0.48,5.4,0.16,0.03,0.0
1981-08-23,0.017,1.41,0.13,12.05,275.53,9.71,1.29,1.0,1.97,0.07,0.04,0.08
1981-08-24,0.017,1.37,0.0,10.59,281.63,11.0,2.11,0.43,6.17,0.15,0.08,0.0
1981-08-25,0.017,1.34,0.0,11.87,287.12,11.33,1.93,0.43,6.52,0.03,0.0,0.0
1981-08-26,0.016,1.31,0.0,12.0,270.58,10.03,1.41,0.45,5.97,0.02,0.0,0.0
1981-08-27,0.016,1.27,0.0,15.53,270.81,12.09,1.86,0.42,7.6,0.01,0.0,0.0
1981-08-28,0.015,1.24,0.0,15.55,269.01,11.94,2.19,0.42,7.82,0.01,0.0,0.0
1981-08-29,0.015,1.21,0.0,13.01,264.28,7.63,1.51,0.56,5.52,0.0,0.0,0.0
1981-08-30,0.015,1.18,0.0,14.51,249.32,7.74,1.3,0.6,5.32,0.0,0.0,0.0
1981-08-31,0.014,1.15,2.6,15.03,220.13,5.63,1.1,0.64,4.79,0.17,0.17,1.74
1981-09-01,0.014,1.13,0.55,12.7,95.57,1.94,1.14,0.7,2.78,2.16,2.1,0.18
1981-09-02,0.014,1.12,12.77,12.62,125.59,1.94,1.22,0.67,3.33,1.3,1.14,3.12
1981-09-03,0.022,1.81,24.28,9.45,57.45,0.01,0.7,0.92,0.81,0.81,0.79,3.28
1981-09-04,0.046,3.73,1.26,9.21,101.12,0.13,0.63,0.82,1.7,1.7,1.65,2.15
1981-09-05,0.035,2.87,0.13,11.19,199.62,8.08,0.81,0.72,3.03,3.03,2.2,0.09
