date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-26,0.223,0.45,2.0,-10.05,57.49,1.47,2.98,0.77,0.01,0.01,0.01,0.33
1981-01-27,0.223,0.45,0.0,-11.28,91.99,7.43,2.38,0.24,0.0,0.0,0.0,0.33
1981-01-28,0.218,0.44,0.0,-8.58,84.02,5.04,2.71,0.3,0.17,0.17,0.17,0.3
1981-01-29,0.213,0.43,0.0,-9.32,95.48,7.41,1.14,0.21,0.0,0.0,0.0,0.3
1981-01-30,0.213,0.43,0.0,-6.49,94.76,7.5,0.76,0.26,0.0,0.0,0.0,0.3
1981-01-31,0.208,0.42,0.0,-4.63,96.62,7.61,0.85,0.27,0.0,0.0,0.0,0.3
1981-02-01,0.208,0.42,0.0,-2.52,95.92,7.62,0.51,0.32,0.0,0.0,0.0,0.3
1981-02-02,0.208,0.42,0.0,-3.75,101.35,7.68,0.8,0.34,0.0,0.0,0.0,0.3
1981-02-03,0.203,0.41,0.03,-2.72,89.77,3.16,1.32,0.35,0.43,0.43,0.43,0.21
1981-02-04,0.203,0.41,7.1,-6.94,60.37,0.31,2.07,0.87,0.21,0.21,0.21,0.33
1981-02-05,0.203,0.41,6.25,-13.82,85.39,2.3,3.1,0.81,0.0,0.0,0.0,0.33
1981-02-06,0.198,0.4,11.45,-9.02,61.77,0.32,3.49,0.93,0.0,0.0,0.0,0.33
1981-02-07,0.198,0.4,3.93,-1.77,60.54,0.3,2.37,0.91,0.0,0.0,0.0,0.33
1981-02-08,0.198,0.4,0.01,-1.39,115.42,7.97,1.54,0.47,0.0,0.0,0.0,0.33
1981-02-09,0.208,0.42,0.0,-0.13,114.32,7.98,1.29,0.27,0.0,0.0,0.0,0.33
1981-02-10,0.208,0.42,2.0,-6.77,73.58,0.13,2.21,0.75,0.31,0.31,0.31,0.33
1981-02-11,0.203,0.41,0.12,-14.34,123.47,6.48,1.11,0.67,0.0,0.0,0.0,0.33
1981-02-12,0.203,0.41,0.04,-17.22,128.86,8.09,1.14,0.5,0.0,0.0,0.0,0.33
1981-02-13,0.198,0.4,0.0,-14.57,126.97,8.16,1.31,0.26,0.0,0.0,0.0,0.33
1981-02-14,0.193,0.39,0.0,-10.64,128.18,8.23,2.28,0.2,0.04,0.04,0.04,0.33
1981-02-15,0.193,0.39,0.0,-7.33,129.21,8.2,2.22,0.17,0.09,0.09,0.09,0.31
1981-02-16,0.189,0.38,0.0,-6.68,134.4,8.28,0.87,0.2,0.01,0.01,0.01,0.31
1981-02-17,0.189,0.38,0.0,-10.55,141.26,8.2,0.77,0.34,0.01,0.01,0.01,0.31
1981-02-18,0.184,0.37,0.03,-14.99,140.87,6.75,0.97,0.75,0.04,0.04,0.04,0.31
1981-02-19,0.184,0.37,0.01,-14.9,140.32,7.88,0.54,0.67,0.02,0.02,0.02,0.31
1981-02-20,0.179,0.36,0.0,-12.6,142.07,8.54,0.64,0.57,0.03,0.03,0.03,0.3
1981-02-21,0.179,0.36,0.4,-13.81,122.57,2.65,1.18,0.76,0.32,0.32,0.32,0.3
1981-02-22,0.174,0.35,0.03,-12.61,147.28,8.54,0.85,0.53,0.0,0.0,0.0,0.3
1981-02-23,0.174,0.35,0.0,-11.47,139.98,6.43,0.82,0.56,0.0,0.0,0.0,0.3
1981-02-24,0.169,0.34,0.0,-11.41,147.93,8.75,0.72,0.59,0.0,0.0,0.0,0.3
1981-02-25,0.169,0.34,0.0,-9.38,157.93,8.11,0.84,0.39,0.01,0.01,0.01,0.3
1981-02-26,0.164,0.33,0.0,-9.36,159.8,8.95,0.74,0.46,0.01,0.01,0.01,0.3
1981-02-27,0.164,0.33,0.0,-10.06,162.51,8.91,0.91,0.35,0.06,0.06,0.06,0.29
1981-02-28,0.159,0.32,0.04,-7.98,138.84,1.65,1.2,0.64,0.63,0.63,0.63,0.17
1981-03-01,0.159,0.32,0.68,-5.86,124.49,1.71,0.9,0.81,0.39,0.39,0.39,0.3
1981-03-02,0.154,0.31,0.03,-5.77,165.61,7.01,0.93,0.66,0.0,0.0,0.0,0.3
1981-03-03,0.154,0.31,5.17,-6.58,120.41,1.84,1.34,0.77,0.06,0.06,0.06,0.34
1981-03-04,0.154,0.31,3.34,-8.51,120.21,0.22,2.45,0.87,0.13,0.13,0.13,0.34
1981-03-05,0.149,0.3,0.02,-8.13,170.6,8.55,1.39,0.52,0.0,0.0,0.0,0.34
1981-03-06,0.149,0.3,0.18,-4.99,145.7,1.84,0.98,0.52,0.35,0.35,0.35,0.28
1981-03-07,0.149,0.3,0.03,-2.17,182.42,8.54,1.27,0.55,0.0,0.0,0.0,0.29
1981-03-08,0.159,0.32,0.27,0.18,97.42,0.05,1.25,0.62,0.49,0.49,0.49,0.25
1981-03-09,0.189,0.38,0.12,0.4,159.6,6.93,1.0,0.65,0.01,0.01,0.01,0.28
1981-03-10,0.233,0.47,0.39,1.73,114.23,0.7,1.12,0.79,0.32,0.32,0.32,0.29
1981-03-11,0.352,0.71,2.9,3.58,85.2,0.46,1.82,0.67,0.61,0.61,0.61,0.33
1981-03-12,0.471,0.95,16.7,-0.45,91.79,1.09,1.83,0.86,0.25,0.25,0.25,0.34
1981-03-13,0.511,1.03,2.86,-5.06,121.97,2.45,2.15,0.78,0.17,0.17,0.17,0.33
1981-03-14,0.417,0.84,0.13,-4.94,203.97,8.88,0.94,0.66,0.0,0.0,0.0,0.33
1981-03-15,0.347,0.7,13.46,-5.77,131.48,0.1,1.27,0.86,0.13,0.13,0.13,0.34
1981-03-16,0.293,0.59,2.79,-7.59,152.09,3.37,1.51,0.74,0.02,0.02,0.02,0.34
1981-03-17,0.278,0.56,12.84,-10.0,74.38,0.08,1.52,0.81,0.04,0.04,0.04,0.34
1981-03-18,0.273,0.55,2.28,-12.29,140.91,0.6,3.47,0.78,0.29,0.29,0.29,0.33
1981-03-19,0.263,0.53,0.0,-9.72,223.58,9.92,1.72,0.43,0.0,0.0,0.0,0.33
1981-03-20,0.268,0.54,0.0,-2.84,211.36,6.79,0.63,0.22,0.07,0.07,0.07,0.32
1981-03-21,0.273,0.55,0.0,-2.51,201.86,8.76,0.8,0.37,0.04,0.04,0.04,0.31
1981-03-22,0.273,0.55,0.0,-3.09,221.94,7.86,1.83,0.58,0.44,0.44,0.44,0.22
1981-03-23,0.293,0.59,0.43,-1.5,185.16,2.46,1.29,0.6,0.94,0.94,0.94,0.25
1981-03-24,0.347,0.7,0.42,1.02,216.17,7.63,1.64,0.57,0.18,0.18,0.18,0.29
1981-03-25,0.501,1.01,1.97,3.67,189.32,6.53,1.07,0.67,0.18,0.18,0.18,0.33
1981-03-26,0.699,1.41,6.31,1.41,77.09,0.24,1.75,0.73,0.46,0.46,0.46,0.33
1981-03-27,0.809,1.63,0.0,0.0,236.19,9.42,1.29,0.44,0.37,0.37,0.37,0.24
1981-03-28,0.878,1.77,0.02,0.88,234.43,9.51,1.85,0.51,0.5,0.5,0.5,0.18
1981-03-29,1.007,2.03,2.43,1.5,166.41,1.66,3.33,0.75,1.07,1.07,1.07,0.32
1981-03-30,1.21,2.44,18.04,0.62,97.75,0.18,2.73,0.85,0.6,0.6,0.6,0.34
1981-03-31,2.044,4.12,21.15,1.68,74.3,0.0,4.31,0.79,0.78,0.78,0.78,0.34
1981-04-01,3.066,6.18,0.02,2.12,129.09,0.15,2.41,0.64,1.17,1.17,1.17,0.12
1981-04-02,2.714,5.47,0.0,2.55,236.83,9.46,0.97,0.52,0.55,0.55,0.55,0.1
1981-04-03,2.783,5.61,0.0,3.39,228.55,6.09,0.48,0.5,0.88,0.88,0.88,0.08
1981-04-04,2.803,5.65,0.0,2.22,259.04,9.26,1.1,0.58,0.92,0.92,0.92,0.07
1981-04-05,2.575,5.19,2.28,0.5,154.3,1.35,1.2,0.82,0.88,0.88,0.88,0.42
1981-04-06,2.431,4.9,1.64,0.7,231.52,6.06,0.97,0.62,0.87,0.87,0.87,0.4
1981-04-07,2.461,4.96,0.0,2.04,258.84,10.56,0.84,0.47,0.71,0.71,0.71,0.25
1981-04-08,2.55,5.14,0.51,2.05,189.39,3.58,0.86,0.64,0.84,0.84,0.84,0.33
1981-04-09,2.619,5.28,0.06,1.92,219.27,6.53,0.59,0.63,0.83,0.83,0.83,0.22
1981-04-10,2.758,5.56,0.0,3.09,263.14,10.57,0.82,0.49,0.82,0.8,0.8,0.16
1981-04-11,3.066,6.18,0.0,3.82,264.65,9.7,1.26,0.53,1.15,1.15,1.09,0.1
1981-04-12,3.289,6.63,0.01,3.54,271.64,9.83,1.04,0.54,1.2,1.18,1.12,0.07
1981-04-13,3.284,6.62,0.0,3.61,283.96,10.81,1.09,0.3,1.45,1.37,1.15,0.04
1981-04-14,3.378,6.81,0.0,4.05,283.49,10.73,0.89,0.38,1.47,1.35,1.16,0.03
1981-04-15,3.319,6.69,0.32,3.43,219.86,5.94,0.8,0.56,1.41,1.26,1.09,0.21
1981-04-16,2.981,6.01,0.02,0.97,244.3,7.37,1.72,0.67,1.57,1.41,1.22,0.05
1981-04-17,2.495,5.03,0.0,-3.03,286.57,9.29,1.98,0.65,1.49,1.3,1.13,0.03
1981-04-18,1.964,3.96,0.02,-8.68,227.81,4.69,2.29,0.71,1.11,0.97,0.87,0.02
1981-04-19,1.533,3.09,1.69,-8.38,231.53,4.05,1.88,0.6,1.33,1.1,1.0,0.41
1981-04-20,1.24,2.5,5.91,-6.27,191.65,0.16,1.15,0.9,0.27,0.27,0.27,0.43
1981-04-21,1.057,2.13,0.01,-4.67,262.36,5.48,1.13,0.69,0.1,0.1,0.1,0.41
1981-04-22,0.967,1.95,0.0,-1.7,312.34,11.1,1.06,0.35,0.13,0.13,0.13,0.38
1981-04-23,0.938,1.89,0.0,-1.11,257.3,5.01,1.54,0.66,1.07,0.94,0.74,0.15
1981-04-24,0.923,1.86,0.23,-0.49,196.35,1.92,1.09,0.75,1.01,0.82,0.62,0.17
1981-04-25,0.908,1.83,0.48,-1.25,138.05,0.52,1.34,0.83,0.55,0.41,0.29,0.27
1981-04-26,0.893,1.8,2.79,-1.39,212.41,3.69,2.84,0.7,0.83,0.6,0.43,0.45
1981-04-27,0.863,1.74,7.85,-7.49,207.36,0.81,1.99,0.81,0.6,0.55,0.5,0.43
1981-04-28,0.828,1.67,1.71,-6.87,203.38,1.04,1.67,0.77,0.37,0.37,0.37,0.43
1981-04-29,0.804,1.62,0.41,-5.03,211.56,1.41,1.39,0.81,0.32,0.32,0.32,0.39
1981-04-30,0.804,1.62,0.0,-1.35,265.79,3.94,1.43,0.73,0.36,0.36,0.36,0.29
1981-05-01,0.814,1.64,2.02,0.09,140.88,0.23,1.66,0.83,0.56,0.55,0.43,0.49
1981-05-02,0.804,1.62,1.29,-1.71,172.31,0.49,1.28,0.84,0.58,0.56,0.47,0.43
1981-05-03,0.774,1.56,0.46,-2.79,172.0,0.54,1.52,0.83,0.57,0.46,0.33,0.4
1981-05-04,0.744,1.5,5.32,-5.23,179.53,0.64,1.91,0.8,0.66,0.56,0.46,0.46
1981-05-05,0.719,1.45,6.61,-6.37,196.13,0.79,2.65,0.81,0.44,0.44,0.44,0.46
1981-05-06,0.714,1.44,0.61,-2.56,175.64,0.47,2.15,0.79,0.46,0.46,0.46,0.42
1981-05-07,0.828,1.67,0.0,4.5,333.81,10.59,1.43,0.3,0.19,0.17,0.17,0.36
1981-05-08,0.977,1.97,0.01,3.95,191.82,1.33,1.47,0.57,1.38,1.15,0.81,0.12
1981-05-09,1.186,2.39,0.0,4.2,337.44,11.21,1.87,0.56,1.48,1.07,0.58,0.08
1981-05-10,1.444,2.91,0.33,4.37,255.76,5.58,3.45,0.61,1.98,1.5,1.16,0.17
1981-05-11,1.543,3.11,2.74,0.9,210.64,2.15,2.51,0.68,1.67,1.39,1.23,0.46
1981-05-12,1.458,2.94,3.03,0.04,222.1,2.71,1.24,0.73,1.09,0.88,0.74,0.53
1981-05-13,1.379,2.78,2.6,0.03,149.44,0.33,1.44,0.93,0.53,0.51,0.44,0.55
1981-05-14,1.359,2.74,0.72,1.4,198.78,2.28,0.99,0.78,0.86,0.73,0.56,0.39
1981-05-15,1.434,2.89,0.73,2.35,231.53,3.43,1.28,0.69,1.21,0.92,0.73,0.31
1981-05-16,1.543,3.11,0.09,2.52,199.25,3.11,1.53,0.6,1.36,0.93,0.72,0.13
1981-05-17,1.518,3.06,5.41,-0.19,182.34,3.33,1.27,0.74,0.92,0.57,0.44,0.6
1981-05-18,1.538,3.1,0.0,2.65,258.95,5.52,1.03,0.53,1.14,0.94,0.66,0.21
1981-05-19,1.801,3.63,0.0,5.41,304.57,7.99,0.95,0.5,1.66,0.94,0.54,0.11
1981-05-20,2.525,5.09,0.0,7.83,296.63,7.23,1.05,0.38,2.1,1.16,0.83,0.06
1981-05-21,3.8,7.66,0.02,9.6,321.16,9.53,1.61,0.42,2.59,1.36,1.1,0.03
1981-05-22,4.355,8.78,10.1,3.27,111.76,0.36,1.7,0.82,0.89,0.64,0.58,0.76
1981-05-23,4.251,8.57,0.01,3.5,328.23,9.82,1.39,0.61,2.31,2.07,1.62,0.08
1981-05-24,3.76,7.58,3.58,3.26,101.38,0.02,1.54,0.83,0.94,0.91,0.82,0.53
1981-05-25,3.706,7.47,2.7,3.8,101.53,0.21,2.79,0.73,1.41,1.37,1.2,0.54
1981-05-26,4.673,9.42,38.66,0.92,84.42,0.02,1.07,0.92,0.58,0.58,0.52,0.83
1981-05-27,5.472,11.03,34.26,-1.41,168.89,0.0,0.93,0.87,0.96,0.96,0.89,0.52
1981-05-28,3.879,7.82,0.13,0.38,353.03,9.7,1.05,0.61,0.61,0.6,0.27,0.34
1981-05-29,3.562,7.18,1.05,3.84,265.34,4.3,1.01,0.65,1.08,0.94,0.6,0.37
1981-05-30,3.711,7.48,0.03,6.21,295.0,6.06,0.98,0.53,1.6,1.23,0.78,0.1
1981-05-31,4.132,8.33,0.01,7.25,320.08,9.16,1.28,0.54,2.22,1.25,0.55,0.06
1981-06-01,5.328,10.74,0.0,9.62,329.27,10.14,1.49,0.48,2.72,1.46,0.81,0.03
1981-06-02,6.965,14.04,0.0,11.74,354.73,12.46,1.22,0.41,3.02,1.38,0.88,0.01
1981-06-03,7.848,15.82,0.38,11.54,305.52,7.2,2.06,0.44,3.73,2.01,1.5,0.1
1981-06-04,6.241,12.58,9.87,2.58,80.42,0.21,2.04,0.85,0.71,0.49,0.43,1.14
1981-06-05,4.44,8.95,0.04,2.61,249.73,3.5,1.35,0.72,2.23,2.1,1.68,0.1
1981-06-06,3.929,7.92,0.05,6.59,343.23,9.98,1.53,0.53,3.13,1.89,0.95,0.06
1981-06-07,4.643,9.36,3.39,7.81,259.55,5.24,0.95,0.66,2.62,1.8,1.35,0.76
1981-06-08,5.303,10.69,0.16,8.68,108.57,0.23,0.98,0.65,1.54,1.36,1.2,0.12
1981-06-09,5.958,12.01,4.85,11.25,331.16,9.2,1.76,0.5,4.23,2.94,2.08,0.88
1981-06-10,6.3,12.7,9.04,8.07,291.08,7.88,1.52,0.66,3.27,2.82,2.28,1.22
1981-06-11,6.062,12.22,0.0,10.7,356.38,12.3,1.27,0.47,4.13,3.28,1.98,0.03
1981-06-12,5.308,10.7,0.12,11.06,323.24,9.44,1.38,0.53,4.0,2.14,0.81,0.05
1981-06-13,4.594,9.26,0.88,9.57,318.32,8.91,1.39,0.64,3.65,1.76,0.83,0.41
1981-06-14,4.182,8.43,0.0,11.99,364.22,12.76,1.17,0.36,4.54,1.98,0.94,0.01
1981-06-15,3.835,7.73,0.0,12.16,373.05,12.84,1.29,0.44,4.67,1.43,0.46,0.0
1981-06-16,3.284,6.62,5.67,8.0,169.0,2.26,1.79,0.64,2.34,0.79,0.39,1.27
1981-06-17,2.49,5.02,0.36,2.72,236.29,4.45,2.17,0.72,2.45,2.13,1.59,0.19
1981-06-18,1.806,3.64,8.07,-2.15,131.8,0.28,2.81,0.87,1.04,0.55,0.29,0.65
1981-06-19,1.568,3.16,0.1,-0.45,228.4,2.94,1.38,0.79,0.52,0.51,0.4,0.47
1981-06-20,1.419,2.86,0.1,1.28,249.56,3.31,1.34,0.66,1.17,0.79,0.46,0.29
1981-06-21,1.285,2.59,3.19,0.24,116.0,0.47,1.76,0.84,0.91,0.54,0.3,0.83
1981-06-22,1.166,2.35,1.22,-1.79,163.9,0.15,2.55,0.88,0.93,0.89,0.76,0.59
1981-06-23,1.086,2.19,0.01,2.59,210.11,3.27,1.85,0.77,1.48,0.88,0.48,0.2
1981-06-24,1.062,2.14,1.24,4.28,201.46,1.59,1.46,0.75,2.08,1.36,0.71,0.39
1981-06-25,1.086,2.19,3.18,4.75,183.0,2.31,1.35,0.73,1.9,1.39,0.88,0.91
1981-06-26,1.116,2.25,0.54,4.53,126.32,0.31,1.04,0.76,1.32,1.26,1.02,0.29
1981-06-27,1.131,2.28,0.0,6.95,314.57,8.79,1.68,0.58,3.48,1.81,0.37,0.03
1981-06-28,1.374,2.77,15.8,7.89,198.14,2.32,3.39,0.64,3.07,1.83,0.88,1.54
1981-06-29,1.706,3.44,0.46,4.52,266.81,4.57,2.22,0.79,2.72,2.59,1.75,0.27
1981-06-30,1.374,2.77,0.0,4.0,284.11,6.01,1.74,0.68,2.91,1.7,0.36,0.02
1981-07-01,1.315,2.65,0.0,7.85,369.38,11.96,1.34,0.5,4.12,1.88,0.16,0.01
1981-07-02,1.434,2.89,0.35,10.67,351.81,11.17,2.58,0.56,4.78,1.76,0.37,0.13
1981-07-03,2.381,4.8,29.09,6.8,143.02,0.83,2.81,0.8,1.9,1.84,1.5,1.57
1981-07-04,2.728,5.5,0.36,3.58,327.7,6.89,1.47,0.68,3.35,3.01,1.84,0.16
1981-07-05,1.915,3.86,0.01,7.18,292.07,9.21,1.46,0.62,3.21,1.81,0.19,0.02
1981-07-06,1.553,3.13,1.85,7.23,168.98,1.74,1.24,0.71,2.1,1.1,0.18,0.82
1981-07-07,1.453,2.93,0.09,8.79,281.87,7.81,0.98,0.64,3.2,1.93,0.92,0.05
1981-07-08,1.478,2.98,0.14,9.89,288.21,7.24,1.19,0.63,3.58,1.39,0.21,0.06
1981-07-09,1.478,2.98,0.67,10.21,256.26,6.82,1.1,0.67,3.14,1.09,0.31,0.34
1981-07-10,1.458,2.94,5.11,9.52,172.67,2.98,0.99,0.79,2.06,1.21,0.9,1.27
1981-07-11,1.434,2.89,2.83,9.01,229.6,4.42,1.19,0.79,2.72,2.5,1.98,0.87
1981-07-12,1.339,2.7,0.2,8.0,124.5,0.36,1.49,0.87,1.49,1.23,0.96,0.14
1981-07-13,1.285,2.59,5.7,7.41,204.86,3.08,1.78,0.78,2.51,1.55,0.84,1.32
1981-07-14,1.245,2.51,0.31,6.69,259.48,4.1,1.74,0.72,3.14,2.53,1.55,0.14
1981-07-15,1.131,2.28,0.04,6.82,177.34,1.74,1.34,0.67,2.36,1.04,0.18,0.01
1981-07-16,1.101,2.22,0.0,8.84,236.01,4.09,1.19,0.76,2.93,0.98,0.05,0.0
1981-07-17,1.151,2.32,7.99,8.89,183.96,2.9,1.5,0.75,2.42,1.22,0.66,1.56
1981-07-18,3.2,6.45,66.63,1.17,57.79,0.0,1.51,0.92,0.47,0.46,0.42,1.18
1981-07-19,4.832,9.74,34.37,-1.4,113.43,0.08,3.66,0.93,0.63,0.63,0.54,0.66
1981-07-20,4.554,9.18,13.57,0.8,98.38,0.28,2.98,0.91,0.22,0.21,0.18,0.73
1981-07-21,4.638,9.35,9.68,4.42,168.61,2.26,1.7,0.79,0.71,0.69,0.56,0.79
1981-07-22,5.611,11.31,3.83,7.38,261.56,4.87,1.65,0.55,1.86,1.77,1.31,0.9
1981-07-23,5.124,10.33,2.29,6.36,130.01,1.18,3.07,0.66,1.83,1.78,1.44,0.72
1981-07-24,6.25,12.6,32.85,2.48,65.1,0.05,1.34,0.95,0.31,0.31,0.26,1.24
1981-07-25,7.034,14.18,2.67,1.24,190.23,1.63,1.49,0.82,1.49,1.47,1.23,0.93
1981-07-26,4.4,8.87,1.73,0.5,148.54,1.1,1.82,0.81,1.03,1.02,0.83,0.74
1981-07-27,3.646,7.35,4.9,1.99,98.34,0.11,2.86,0.87,0.8,0.78,0.65,1.06
1981-07-28,3.239,6.53,0.12,4.4,229.61,4.83,2.56,0.71,2.06,1.78,1.1,0.15
1981-07-29,2.813,5.67,0.0,8.67,332.53,11.36,1.26,0.55,3.11,1.84,0.13,0.07
1981-07-30,2.614,5.27,0.0,11.39,329.07,11.73,1.27,0.44,3.77,1.77,0.13,0.03
1981-07-31,2.52,5.08,0.0,13.66,221.27,4.6,0.88,0.41,3.3,1.25,0.12,0.02
1981-08-01,2.366,4.77,0.17,13.99,295.34,9.44,1.46,0.53,4.24,1.36,0.21,0.06
1981-08-02,2.153,4.34,0.03,14.0,250.07,4.02,2.15,0.43,4.9,1.18,0.17,0.0
1981-08-03,1.915,3.86,0.7,13.08,258.19,8.01,1.4,0.61,3.74,0.79,0.26,0.33
1981-08-04,1.726,3.48,0.28,12.54,299.31,10.49,1.16,0.53,4.03,0.97,0.52,0.11
1981-08-05,1.602,3.23,0.01,13.09,312.18,10.88,1.24,0.56,4.26,0.56,0.14,0.0
1981-08-06,1.533,3.09,6.36,12.02,222.91,6.24,1.56,0.67,3.21,0.97,0.72,1.44
1981-08-07,1.498,3.02,6.39,10.11,186.97,4.03,0.96,0.69,2.45,1.99,1.47,1.56
1981-08-08,1.439,2.9,1.2,10.93,243.87,7.23,1.17,0.6,3.27,2.98,2.06,0.48
1981-08-09,1.325,2.67,4.38,7.58,114.64,1.29,1.37,0.81,1.45,1.43,1.16,1.1
1981-08-10,1.21,2.44,0.96,6.55,144.02,1.83,1.21,0.82,1.66,1.6,1.27,0.54
1981-08-11,1.191,2.4,6.56,5.85,101.74,0.33,1.25,0.9,1.09,0.81,0.54,1.56
1981-08-12,1.2,2.42,0.25,7.17,205.69,4.45,1.68,0.81,2.34,2.22,1.5,0.3
1981-08-13,1.126,2.27,0.0,8.52,279.16,9.04,1.34,0.69,3.2,1.79,0.34,0.0
1981-08-14,1.096,2.21,0.0,9.42,275.66,9.64,1.17,0.68,3.21,1.22,0.0,0.0
1981-08-15,1.067,2.15,0.0,11.58,299.39,11.29,1.19,0.56,3.79,1.13,0.0,0.0
1981-08-16,1.081,2.18,8.12,11.95,259.54,9.1,1.26,0.63,3.43,0.85,0.08,1.7
1981-08-17,1.076,2.17,4.06,6.94,192.18,3.85,1.68,0.78,2.28,2.14,1.53,1.44
1981-08-18,0.992,2.0,0.0,7.69,294.63,11.15,1.07,0.29,3.48,2.75,1.44,0.0
1981-08-19,0.957,1.93,0.0,9.55,287.17,10.89,1.15,0.46,3.5,1.39,0.0,0.0
1981-08-20,0.928,1.87,4.18,8.2,253.33,7.27,1.61,0.61,3.2,1.03,0.09,1.36
1981-08-21,0.893,1.8,2.64,3.45,151.67,1.92,2.09,0.83,1.65,1.57,1.3,1.11
1981-08-22,0.873,1.76,0.0,5.91,268.0,9.8,1.94,0.43,3.25,2.21,1.1,0.01
1981-08-23,0.883,1.78,6.45,3.85,91.0,0.92,2.17,0.8,1.15,0.45,0.04,1.52
1981-08-24,0.858,1.73,0.15,1.34,125.93,1.75,1.6,0.77,1.29,1.24,0.98,0.64
1981-08-25,0.814,1.64,0.0,3.34,268.89,10.1,1.36,0.61,2.48,1.69,0.63,0.01
1981-08-26,0.804,1.62,0.02,5.02,256.97,8.93,1.49,0.5,2.88,1.18,0.01,0.0
1981-08-27,0.794,1.6,0.92,5.52,175.14,3.69,1.33,0.71,2.04,0.71,0.06,0.57
1981-08-28,0.779,1.57,0.0,5.47,198.09,5.65,1.67,0.61,2.38,1.13,0.57,0.0
1981-08-29,0.774,1.56,0.0,7.51,266.86,10.83,1.25,0.43,3.04,0.78,0.0,0.0
1981-08-30,0.769,1.55,0.0,8.22,261.92,10.8,1.22,0.52,2.94,0.6,0.0,0.0
1981-08-31,0.759,1.53,1.9,9.07,224.66,8.42,1.43,0.66,2.64,0.51,0.07,0.96
1981-09-01,0.833,1.68,11.21,5.61,52.66,0.02,1.01,0.89,0.56,0.5,0.43,1.74
1981-09-02,0.933,1.88,3.53,5.75,99.4,0.65,1.04,0.88,1.09,1.06,0.83,1.56
1981-09-03,0.863,1.74,4.55,3.96,70.67,0.01,1.49,0.93,0.71,0.69,0.53,1.6
1981-09-04,0.863,1.74,2.36,3.38,114.22,1.5,1.2,0.89,1.06,1.03,0.78,1.34
