date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-31,0.062,0.08,0.0,-6.7,120.19,8.51,1.74,0.34,0.05,0.05,0.05,0.16
1981-02-01,0.062,0.08,0.0,-3.87,122.12,8.53,0.9,0.36,0.01,0.01,0.01,0.16
1981-02-02,0.069,0.09,0.0,-5.08,125.76,8.54,1.75,0.36,0.1,0.1,0.1,0.16
1981-02-03,0.069,0.09,0.0,-5.4,93.61,4.25,2.52,0.46,0.45,0.45,0.45,0.13
1981-02-04,0.062,0.08,1.45,-9.31,60.91,0.7,2.4,0.88,0.18,0.18,0.18,0.23
1981-02-05,0.062,0.08,1.37,-16.18,79.07,3.57,1.95,0.83,0.0,0.0,0.0,0.24
1981-02-06,0.062,0.08,4.25,-10.5,89.69,1.88,3.28,0.87,0.0,0.0,0.0,0.24
1981-02-07,0.062,0.08,0.7,-3.37,52.36,0.93,1.51,0.85,0.0,0.0,0.0,0.24
1981-02-08,0.085,0.11,0.0,-2.58,139.06,9.12,2.1,0.46,0.0,0.0,0.0,0.24
1981-02-09,0.123,0.16,0.0,-2.42,140.74,9.18,2.6,0.36,0.0,0.0,0.0,0.24
1981-02-10,0.139,0.18,1.28,-7.83,78.96,1.11,2.48,0.71,0.21,0.21,0.21,0.24
1981-02-11,0.108,0.14,0.0,-13.93,136.66,8.57,1.81,0.47,0.0,0.0,0.0,0.24
1981-02-12,0.1,0.13,0.0,-16.91,153.83,9.26,2.38,0.36,0.0,0.0,0.0,0.24
1981-02-13,0.092,0.12,0.0,-16.21,154.24,9.27,3.02,0.41,0.03,0.03,0.03,0.24
1981-02-14,0.085,0.11,0.0,-11.95,152.87,9.37,3.32,0.35,0.15,0.15,0.15,0.23
1981-02-15,0.085,0.11,0.0,-9.36,151.47,9.37,2.72,0.35,0.12,0.12,0.12,0.22
1981-02-16,0.077,0.1,0.0,-8.27,159.63,9.27,2.51,0.31,0.21,0.21,0.21,0.19
1981-02-17,0.077,0.1,0.0,-11.47,160.75,9.24,1.45,0.44,0.07,0.07,0.07,0.19
1981-02-18,0.077,0.1,0.03,-15.63,161.38,8.49,1.56,0.86,0.04,0.04,0.04,0.19
1981-02-19,0.069,0.09,0.0,-16.22,160.11,9.3,0.9,0.81,0.03,0.03,0.03,0.18
1981-02-20,0.069,0.09,0.0,-13.08,166.2,9.7,1.15,0.55,0.09,0.09,0.09,0.18
1981-02-21,0.069,0.09,1.16,-13.67,111.09,2.52,2.43,0.88,0.23,0.23,0.23,0.23
1981-02-22,0.069,0.09,0.08,-12.5,172.35,9.41,1.3,0.53,0.0,0.0,0.0,0.23
1981-02-23,0.062,0.08,0.0,-13.35,169.97,7.72,1.33,0.73,0.0,0.0,0.0,0.23
1981-02-24,0.062,0.08,0.0,-13.51,163.27,9.56,1.03,0.75,0.0,0.0,0.0,0.23
1981-02-25,0.062,0.08,0.0,-11.28,170.31,9.31,1.49,0.5,0.0,0.0,0.0,0.23
1981-02-26,0.062,0.08,0.0,-11.56,180.13,9.87,1.19,0.59,0.0,0.0,0.0,0.23
1981-02-27,0.054,0.07,0.0,-11.33,183.39,9.21,1.38,0.41,0.08,0.08,0.08,0.22
1981-02-28,0.054,0.07,0.12,-8.33,133.38,2.27,1.66,0.76,0.39,0.39,0.39,0.19
1981-03-01,0.054,0.07,0.04,-7.32,141.03,4.89,1.1,0.84,0.01,0.01,0.01,0.19
1981-03-02,0.054,0.07,0.0,-7.74,193.43,8.4,1.47,0.75,0.01,0.01,0.01,0.19
1981-03-03,0.054,0.07,4.78,-8.98,125.6,2.77,1.58,0.85,0.07,0.07,0.07,0.24
1981-03-04,0.054,0.07,0.69,-10.81,121.72,0.84,2.08,0.79,0.11,0.11,0.11,0.24
1981-03-05,0.046,0.06,0.0,-9.15,194.51,10.33,2.42,0.45,0.0,0.0,0.0,0.24
1981-03-06,0.046,0.06,0.33,-6.71,144.5,3.62,2.01,0.68,0.11,0.11,0.11,0.23
1981-03-07,0.054,0.07,0.0,-3.9,205.29,9.42,1.5,0.59,0.0,0.0,0.0,0.23
1981-03-08,0.092,0.12,0.0,-1.79,95.72,0.09,2.19,0.78,0.31,0.31,0.31,0.19
1981-03-09,0.193,0.25,0.0,-1.5,205.1,9.25,1.76,0.64,0.01,0.01,0.01,0.19
1981-03-10,0.408,0.53,0.0,0.5,144.51,1.57,2.06,0.8,0.54,0.54,0.54,0.14
1981-03-11,0.916,1.19,0.29,1.97,90.55,1.24,2.56,0.72,0.54,0.54,0.54,0.16
1981-03-12,1.34,1.74,7.76,-1.55,96.74,1.26,1.75,0.84,0.3,0.3,0.3,0.24
1981-03-13,1.194,1.55,1.04,-6.72,114.47,3.2,1.6,0.77,0.07,0.07,0.07,0.24
1981-03-14,0.839,1.09,0.0,-6.66,212.87,7.43,1.57,0.69,0.0,0.0,0.0,0.24
1981-03-15,0.616,0.8,23.04,-6.69,137.26,0.4,1.37,0.87,0.21,0.21,0.21,0.24
1981-03-16,0.47,0.61,5.66,-9.53,86.0,6.67,1.86,0.84,0.0,0.0,0.0,0.24
1981-03-17,0.393,0.51,21.81,-11.39,51.56,0.0,1.95,0.9,0.0,0.0,0.0,0.24
1981-03-18,0.362,0.47,2.82,-14.52,166.66,0.54,3.23,0.76,0.28,0.28,0.28,0.24
1981-03-19,0.339,0.44,0.0,-9.51,240.79,10.83,3.51,0.46,0.02,0.02,0.02,0.24
1981-03-20,0.323,0.42,0.0,-4.93,231.76,7.85,0.71,0.32,0.03,0.03,0.03,0.24
1981-03-21,0.316,0.41,0.0,-4.29,222.99,10.27,0.81,0.44,0.0,0.0,0.0,0.23
1981-03-22,0.308,0.4,0.0,-4.91,219.1,8.38,2.49,0.72,0.25,0.25,0.25,0.2
1981-03-23,0.308,0.4,0.07,-3.94,201.25,4.3,2.15,0.75,0.65,0.65,0.65,0.15
1981-03-24,0.416,0.54,0.33,-0.16,241.71,9.98,2.06,0.57,0.29,0.29,0.29,0.18
1981-03-25,1.032,1.34,0.12,3.14,227.68,8.31,1.56,0.62,0.2,0.2,0.2,0.17
1981-03-26,1.656,2.15,4.31,-0.7,96.4,1.23,1.79,0.88,0.14,0.14,0.14,0.24
1981-03-27,1.725,2.24,0.0,-0.77,253.91,11.46,1.57,0.37,0.16,0.16,0.16,0.23
1981-03-28,1.802,2.34,0.54,-0.66,247.56,10.34,1.89,0.52,0.24,0.24,0.24,0.22
1981-03-29,1.964,2.55,17.74,-1.41,137.95,0.22,2.58,0.96,0.29,0.28,0.27,0.29
1981-03-30,3.311,4.3,49.22,-1.69,86.66,0.0,2.54,0.98,0.08,0.08,0.08,0.29
1981-03-31,6.23,8.09,40.36,-0.38,51.41,0.0,4.19,0.95,0.04,0.04,0.04,0.34
1981-04-01,6.653,8.64,0.0,-0.5,132.4,0.08,3.66,0.86,0.51,0.51,0.5,0.21
1981-04-02,4.004,5.2,0.0,0.17,238.6,9.26,1.65,0.79,0.3,0.21,0.18,0.15
1981-04-03,3.404,4.42,0.0,1.07,240.44,9.95,0.79,0.52,0.35,0.17,0.13,0.13
1981-04-04,3.103,4.03,0.0,-0.32,266.57,10.82,1.25,0.63,0.6,0.33,0.29,0.1
1981-04-05,2.657,3.45,4.57,-1.4,193.54,3.05,1.81,0.81,0.96,0.68,0.64,0.53
1981-04-06,2.326,3.02,0.66,-1.95,217.48,8.81,1.34,0.75,0.36,0.35,0.31,0.32
1981-04-07,2.079,2.7,0.0,-0.36,271.38,11.23,1.29,0.59,0.48,0.21,0.16,0.19
1981-04-08,2.041,2.65,0.2,-0.17,234.44,6.48,1.45,0.72,0.63,0.22,0.17,0.19
1981-04-09,2.002,2.6,0.0,-0.36,222.87,9.34,0.8,0.72,0.46,0.09,0.05,0.16
1981-04-10,2.025,2.63,0.0,0.65,267.01,11.35,1.21,0.62,0.62,0.13,0.07,0.14
1981-04-11,2.272,2.95,0.0,1.69,267.76,9.41,1.67,0.68,0.96,0.38,0.33,0.11
1981-04-12,2.456,3.19,0.0,0.72,294.0,11.62,1.55,0.6,1.03,0.46,0.42,0.07
1981-04-13,2.503,3.25,0.0,1.24,296.28,12.05,1.5,0.4,1.33,0.67,0.6,0.05
1981-04-14,2.634,3.42,0.0,1.29,288.48,11.02,1.24,0.51,1.4,0.74,0.68,0.04
1981-04-15,2.711,3.52,0.28,0.66,232.43,7.22,1.01,0.67,1.26,0.74,0.69,0.12
1981-04-16,2.557,3.32,0.0,-0.76,213.87,6.82,2.02,0.68,0.87,0.31,0.27,0.07
1981-04-17,2.041,2.65,0.0,-4.22,283.45,11.4,2.21,0.63,0.9,0.28,0.24,0.06
1981-04-18,1.509,1.96,0.0,-9.89,284.66,8.29,2.68,0.58,1.14,0.56,0.53,0.03
1981-04-19,1.209,1.57,1.38,-9.5,224.77,6.54,2.18,0.6,0.93,0.49,0.46,0.25
1981-04-20,1.032,1.34,6.82,-8.3,207.71,0.35,1.97,0.94,0.31,0.25,0.25,0.27
1981-04-21,0.909,1.18,0.01,-6.37,271.68,7.95,1.92,0.73,0.0,0.0,0.0,0.27
1981-04-22,0.855,1.11,0.0,-3.62,318.03,12.15,1.7,0.41,0.17,0.17,0.17,0.24
1981-04-23,0.847,1.1,0.0,-3.29,272.19,8.77,1.65,0.7,0.7,0.41,0.38,0.14
1981-04-24,0.847,1.1,7.12,-2.88,163.3,0.34,1.5,0.88,0.88,0.57,0.52,0.47
1981-04-25,0.839,1.09,5.93,-4.18,56.11,1.51,1.9,0.96,0.07,0.06,0.06,0.31
1981-04-26,0.801,1.04,7.29,-4.5,84.18,0.66,2.59,0.9,0.06,0.06,0.05,0.31
1981-04-27,0.755,0.98,10.11,-8.98,128.07,1.36,1.47,0.91,0.06,0.06,0.06,0.27
1981-04-28,0.693,0.9,0.34,-8.85,149.86,2.23,1.64,0.77,0.11,0.11,0.11,0.26
1981-04-29,0.655,0.85,0.08,-6.63,261.8,4.37,1.82,0.74,0.23,0.23,0.23,0.22
1981-04-30,0.708,0.92,0.0,-2.32,269.82,6.22,2.03,0.7,0.19,0.19,0.19,0.19
1981-05-01,0.862,1.12,0.77,-1.41,159.0,0.35,1.39,0.81,0.52,0.46,0.43,0.27
1981-05-02,0.878,1.14,0.52,-3.07,184.49,1.58,1.42,0.81,0.55,0.4,0.34,0.21
1981-05-03,0.778,1.01,0.4,-3.77,200.95,1.44,1.62,0.81,0.64,0.35,0.29,0.21
1981-05-04,0.685,0.89,8.69,-7.12,182.69,0.08,1.9,0.88,0.53,0.38,0.34,0.29
1981-05-05,0.624,0.81,1.96,-8.77,248.91,1.45,2.28,0.8,0.39,0.39,0.39,0.28
1981-05-06,0.616,0.8,0.51,-3.75,196.05,1.52,2.78,0.73,0.48,0.48,0.48,0.26
1981-05-07,0.939,1.22,0.0,2.29,329.9,12.11,2.01,0.35,0.41,0.16,0.1,0.21
1981-05-08,1.44,1.87,0.0,0.87,206.05,2.44,2.16,0.72,1.15,0.67,0.58,0.08
1981-05-09,1.81,2.35,0.0,1.26,356.83,12.9,1.92,0.63,1.41,0.55,0.42,0.06
1981-05-10,2.133,2.77,2.82,1.02,183.25,4.07,3.24,0.82,1.08,0.59,0.53,0.51
1981-05-11,1.956,2.54,9.8,-3.12,221.58,1.19,2.23,0.96,0.94,0.87,0.82,0.59
1981-05-12,1.425,1.85,2.15,-2.36,250.11,3.83,1.05,0.83,0.55,0.53,0.49,0.45
1981-05-13,1.278,1.66,4.79,-1.61,151.66,0.63,1.2,0.92,0.45,0.43,0.39,0.64
1981-05-14,1.378,1.79,1.28,-0.81,143.29,3.02,0.95,0.85,0.41,0.4,0.35,0.46
1981-05-15,1.502,1.95,2.4,-0.83,199.22,2.9,1.34,0.85,0.71,0.6,0.53,0.39
1981-05-16,1.509,1.96,0.41,-1.12,150.57,0.65,1.96,0.83,0.74,0.55,0.48,0.18
1981-05-17,1.386,1.8,9.5,-2.24,159.51,3.64,1.69,0.81,0.48,0.15,0.1,0.62
1981-05-18,1.324,1.72,0.0,-0.69,252.99,6.07,1.52,0.74,0.55,0.52,0.45,0.22
1981-05-19,1.756,2.28,0.0,2.15,317.24,10.59,1.27,0.65,1.16,0.34,0.21,0.15
1981-05-20,3.096,4.02,0.0,5.22,287.73,9.22,1.32,0.41,1.65,0.73,0.6,0.07
1981-05-21,4.975,6.46,0.0,6.1,313.08,9.81,2.1,0.59,2.17,0.99,0.84,0.04
1981-05-22,5.498,7.14,14.61,1.34,114.81,0.44,1.95,0.88,0.82,0.55,0.49,0.93
1981-05-23,4.913,6.38,0.0,1.32,277.4,9.37,1.51,0.69,1.31,1.15,0.96,0.14
1981-05-24,4.258,5.53,4.9,1.0,101.3,0.04,2.25,0.95,0.52,0.49,0.46,0.6
1981-05-25,4.197,5.45,18.02,0.33,107.0,0.0,1.84,0.95,0.47,0.45,0.4,0.97
1981-05-26,7.354,9.55,82.46,-0.43,95.57,0.0,0.46,0.95,0.33,0.32,0.29,0.97
1981-05-27,13.514,17.55,57.92,-1.11,117.94,0.0,0.6,0.87,0.44,0.44,0.41,0.88
1981-05-28,8.517,11.06,0.14,-1.12,302.11,12.46,1.45,0.69,0.79,0.72,0.63,0.28
1981-05-29,4.844,6.29,0.07,1.64,197.39,8.44,1.39,0.69,0.65,0.22,0.12,0.19
1981-05-30,4.898,6.36,0.0,2.66,317.99,6.52,1.0,0.71,1.62,0.61,0.46,0.1
1981-05-31,5.66,7.35,0.0,4.13,348.7,12.45,1.22,0.65,1.68,0.5,0.34,0.07
1981-06-01,7.3,9.48,0.0,6.61,342.1,10.5,1.86,0.57,2.42,1.03,0.84,0.04
1981-06-02,9.88,12.83,0.0,8.7,370.72,13.98,1.14,0.47,2.6,1.15,0.82,0.01
1981-06-03,12.336,16.02,2.12,7.77,298.47,9.46,2.23,0.63,2.67,1.7,1.5,0.33
1981-06-04,10.457,13.58,21.17,0.43,114.34,0.73,2.06,0.9,0.87,0.74,0.71,1.07
1981-06-05,7.593,9.86,0.0,1.42,332.1,10.62,1.76,0.6,1.57,1.27,1.04,0.16
1981-06-06,7.177,9.32,0.0,4.75,354.79,10.57,1.51,0.59,2.23,0.83,0.47,0.1
1981-06-07,8.748,11.36,1.37,5.43,278.5,5.35,0.69,0.78,2.04,1.13,0.92,0.27
1981-06-08,10.411,13.52,0.28,6.2,144.71,0.48,1.8,0.8,1.47,0.91,0.79,0.11
1981-06-09,12.606,16.37,4.98,7.54,335.68,11.16,2.31,0.68,2.92,1.8,1.6,0.76
1981-06-10,15.047,19.54,12.86,6.66,277.14,8.27,1.47,0.58,2.64,2.27,2.06,1.11
1981-06-11,16.31,21.18,0.0,7.51,370.42,13.16,1.13,0.6,3.23,2.5,2.14,0.03
1981-06-12,16.541,21.48,0.0,8.92,331.32,10.64,1.0,0.51,3.22,1.61,1.19,0.0
1981-06-13,17.203,22.34,0.1,8.33,335.22,10.2,0.92,0.56,3.32,1.54,1.23,0.03
1981-06-14,18.389,23.88,0.0,10.03,359.45,13.26,0.67,0.48,3.48,1.5,1.26,0.0
1981-06-15,19.829,25.75,0.0,10.2,371.43,14.41,0.55,0.39,3.56,1.41,1.21,0.0
1981-06-16,17.719,23.01,3.85,6.17,206.13,5.52,1.72,0.62,2.34,1.09,0.99,0.91
1981-06-17,12.051,15.65,1.01,1.09,204.09,5.04,1.83,0.68,2.11,1.79,1.67,0.39
1981-06-18,6.26,8.13,1.28,-4.15,160.78,0.33,2.11,0.77,1.17,0.64,0.55,0.38
1981-06-19,4.027,5.23,0.07,-1.8,205.68,4.77,1.2,0.73,0.79,0.34,0.26,0.18
1981-06-20,3.327,4.32,0.2,-1.03,220.79,3.33,1.24,0.75,1.43,0.34,0.22,0.15
1981-06-21,2.918,3.79,1.07,-1.18,156.81,0.64,1.63,0.81,1.11,0.31,0.23,0.38
1981-06-22,2.364,3.07,1.89,-3.54,114.74,0.15,1.87,0.77,0.83,0.62,0.57,0.42
1981-06-23,2.318,3.01,0.61,0.53,150.26,2.61,2.07,0.8,0.74,0.42,0.36,0.32
1981-06-24,3.203,4.16,4.38,2.27,212.75,5.75,1.58,0.74,1.34,0.68,0.58,0.81
1981-06-25,3.85,5.0,3.67,1.59,152.16,2.49,1.91,0.87,1.01,0.89,0.8,0.84
1981-06-26,3.92,5.09,2.84,1.55,134.92,0.19,1.3,0.87,0.99,0.9,0.82,0.76
1981-06-27,4.343,5.64,0.0,3.1,280.52,7.83,2.2,0.72,2.0,1.01,0.78,0.1
1981-06-28,7.677,9.97,35.06,4.51,151.27,2.04,2.47,0.82,1.35,0.69,0.56,1.38
1981-06-29,11.035,14.33,0.47,2.87,311.14,7.68,2.25,0.75,2.6,2.14,1.85,0.18
1981-06-30,8.224,10.68,0.0,3.67,345.55,11.88,1.53,0.49,2.72,0.95,0.45,0.04
1981-07-01,8.632,11.21,0.0,5.96,367.51,13.15,1.52,0.53,3.14,0.97,0.44,0.03
1981-07-02,10.188,13.23,2.27,7.02,342.7,11.23,2.84,0.7,3.37,1.21,0.82,0.62
1981-07-03,17.318,22.49,52.68,4.35,117.9,0.58,2.19,0.89,1.22,1.18,1.08,1.39
1981-07-04,16.471,21.39,0.14,2.12,375.56,12.5,1.26,0.58,3.12,2.41,1.96,0.06
1981-07-05,10.527,13.67,0.0,4.25,327.41,10.07,1.03,0.71,2.65,0.87,0.33,0.02
1981-07-06,9.595,12.46,0.35,4.72,177.7,1.65,0.59,0.75,1.77,0.64,0.36,0.15
1981-07-07,9.857,12.8,0.04,6.01,242.91,6.03,0.61,0.72,2.33,0.76,0.44,0.03
1981-07-08,10.634,13.81,0.32,6.81,267.35,7.83,0.59,0.75,2.56,0.76,0.45,0.11
1981-07-09,11.15,14.48,0.48,7.24,263.81,5.74,0.98,0.74,2.98,0.99,0.67,0.19
1981-07-10,11.974,15.55,11.93,6.84,184.94,2.6,1.46,0.82,2.23,1.23,1.04,1.47
1981-07-11,12.667,16.45,2.72,6.5,233.38,5.09,1.53,0.77,2.76,2.41,2.15,0.83
1981-07-12,11.212,14.56,0.0,6.52,155.68,0.37,1.65,0.82,2.09,1.42,1.12,0.01
1981-07-13,11.019,14.31,11.74,5.8,224.53,5.65,1.72,0.78,2.54,1.35,0.97,1.46
1981-07-14,10.904,14.16,0.02,5.53,242.71,7.28,1.7,0.68,2.81,2.16,1.71,0.05
1981-07-15,9.395,12.2,0.0,5.82,214.97,4.6,1.35,0.57,2.75,0.95,0.41,0.01
1981-07-16,9.502,12.34,0.0,6.78,245.52,4.72,0.83,0.75,2.92,0.82,0.37,0.0
1981-07-17,11.582,15.04,28.16,5.78,140.92,1.42,1.6,0.89,1.66,0.81,0.61,1.59
1981-07-18,20.198,26.23,109.41,0.15,47.81,0.0,1.67,0.99,0.27,0.27,0.25,1.16
1981-07-19,15.917,20.67,14.32,-2.86,100.59,0.12,2.4,0.81,0.64,0.62,0.58,0.7
1981-07-20,7.716,10.02,6.43,-0.17,89.64,0.33,1.85,0.8,0.33,0.33,0.31,0.82
1981-07-21,6.399,8.31,3.41,3.15,179.0,4.7,1.6,0.77,0.63,0.6,0.53,0.87
1981-07-22,7.161,9.3,1.93,4.08,232.93,3.0,2.31,0.79,1.74,1.38,1.21,0.55
1981-07-23,7.57,9.83,2.97,3.02,115.53,0.3,2.78,0.83,1.03,0.97,0.88,0.63
1981-07-24,8.594,11.16,34.25,1.4,78.83,0.06,1.11,0.96,0.39,0.38,0.35,1.23
1981-07-25,9.294,12.07,0.21,-0.06,217.83,2.29,1.17,0.78,1.4,1.25,1.11,0.37
1981-07-26,6.053,7.86,0.09,-1.29,180.69,1.39,1.3,0.73,1.18,0.66,0.42,0.11
1981-07-27,4.805,6.24,1.44,0.46,146.42,0.27,1.98,0.79,1.1,0.63,0.47,0.31
1981-07-28,4.844,6.29,0.0,2.67,307.28,9.81,2.34,0.66,1.77,0.54,0.2,0.13
1981-07-29,7.038,9.14,0.0,6.98,345.82,13.52,0.69,0.46,1.96,0.32,0.01,0.13
1981-07-30,10.935,14.2,0.0,8.69,340.12,12.96,0.87,0.46,2.38,0.52,0.26,0.09
1981-07-31,13.915,18.07,0.0,10.29,236.76,5.41,0.58,0.54,2.4,0.64,0.43,0.02
1981-08-01,15.609,20.27,0.0,11.07,315.13,12.47,0.75,0.55,3.02,0.66,0.28,0.01
1981-08-02,15.501,20.13,0.04,10.28,281.57,9.72,1.95,0.57,3.59,0.81,0.33,0.01
1981-08-03,14.654,19.03,0.05,10.42,279.4,9.9,1.39,0.61,3.41,0.7,0.31,0.02
1981-08-04,14.061,18.26,0.0,10.33,325.39,12.92,0.67,0.56,3.55,0.57,0.27,0.0
1981-08-05,13.476,17.5,0.0,10.16,301.36,10.97,0.93,0.63,3.49,0.52,0.27,0.0
1981-08-06,12.952,16.82,9.64,8.76,210.13,6.72,1.28,0.75,2.47,0.87,0.72,1.52
1981-08-07,12.598,16.36,3.43,8.07,245.53,6.34,1.33,0.71,3.06,2.2,1.81,1.13
1981-08-08,11.612,15.08,7.95,7.35,236.29,6.05,1.61,0.77,2.88,2.25,1.93,1.45
1981-08-09,11.181,14.52,7.69,5.69,131.18,0.87,1.52,0.83,1.69,1.61,1.45,1.39
1981-08-10,9.048,11.75,0.96,5.05,162.49,2.91,1.23,0.79,1.93,1.65,1.42,0.65
1981-08-11,7.377,9.58,5.07,3.92,102.79,0.9,1.49,0.88,1.14,0.85,0.67,1.34
1981-08-12,7.285,9.46,1.45,4.86,129.9,1.08,2.33,0.84,1.63,1.31,1.1,0.87
1981-08-13,7.493,9.73,0.0,6.17,248.09,6.62,1.32,0.73,2.81,1.45,0.96,0.02
1981-08-14,8.232,10.69,0.0,7.25,295.56,10.62,1.07,0.67,3.15,0.72,0.13,0.01
1981-08-15,9.68,12.57,0.0,9.23,316.85,12.75,1.07,0.56,3.49,0.71,0.16,0.0
1981-08-16,11.327,14.71,8.63,9.59,287.56,10.33,0.77,0.64,3.24,0.63,0.24,1.55
1981-08-17,10.673,13.86,0.54,5.73,182.09,3.7,1.5,0.64,2.35,1.82,1.48,0.55
1981-08-18,8.047,10.45,0.0,5.51,309.99,12.36,1.32,0.38,3.27,1.29,0.73,0.0
1981-08-19,8.247,10.71,0.0,7.48,300.64,12.15,1.17,0.45,3.27,0.69,0.18,0.0
1981-08-20,7.362,9.56,1.22,4.39,293.75,6.74,2.38,0.34,4.01,0.87,0.41,0.56
1981-08-21,5.537,7.19,1.34,2.9,257.52,5.27,2.99,0.81,2.82,1.42,1.19,0.37
1981-08-22,5.637,7.32,0.0,5.36,318.97,9.43,2.55,0.25,4.13,0.82,0.43,0.01
1981-08-23,5.244,6.81,0.58,2.45,139.85,1.68,1.13,0.74,1.52,0.19,0.07,0.35
1981-08-24,3.434,4.46,0.0,-0.58,147.87,1.79,1.17,0.68,1.5,0.45,0.34,0.02
1981-08-25,2.872,3.73,0.0,2.06,296.06,12.08,1.36,0.47,2.57,0.18,0.0,0.02
1981-08-26,3.642,4.73,0.0,3.43,277.2,10.34,1.05,0.5,2.6,0.18,0.03,0.01
1981-08-27,4.305,5.59,0.05,4.31,259.08,8.86,1.08,0.61,2.58,0.18,0.05,0.03
1981-08-28,4.851,6.3,0.0,4.87,284.17,12.07,1.49,0.43,2.83,0.2,0.07,0.01
1981-08-29,5.621,7.3,0.0,5.93,284.6,12.18,1.79,0.4,3.03,0.18,0.07,0.0
1981-08-30,6.245,8.11,0.0,6.42,277.88,12.07,1.45,0.55,2.77,0.15,0.06,0.0
1981-08-31,6.576,8.54,3.3,6.39,217.22,7.96,1.2,0.8,2.14,0.17,0.12,1.09
1981-09-01,6.353,8.25,2.58,4.69,66.82,0.14,1.05,0.94,0.65,0.58,0.55,1.24
1981-09-02,5.575,7.24,2.6,4.25,117.92,0.71,0.99,0.94,1.25,1.07,0.97,1.16
1981-09-03,5.144,6.68,15.98,2.45,60.34,0.0,1.15,0.98,0.49,0.45,0.41,1.52
