date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-02-23,0.422,1.45,0.0,-3.52,127.28,7.34,0.91,0.84,0.01,0.01,0.0,1.13
1981-02-24,0.405,1.39,0.0,-2.13,137.34,8.71,0.94,0.69,0.01,0.01,0.0,1.13
1981-02-25,0.393,1.35,0.0,-1.83,128.58,8.21,1.37,0.76,0.01,0.01,0.0,1.13
1981-02-26,0.39,1.34,0.0,-0.81,130.68,8.2,1.04,0.74,0.01,0.01,0.0,1.13
1981-02-27,0.396,1.36,0.0,-0.55,148.02,8.71,0.98,0.64,0.01,0.01,0.0,1.13
1981-02-28,0.498,1.71,1.14,3.02,85.94,1.6,2.04,0.49,1.25,1.25,1.23,1.02
1981-03-01,0.836,2.87,2.32,4.54,73.59,0.98,1.52,0.68,0.79,0.79,0.76,1.23
1981-03-02,1.209,4.15,0.16,4.39,116.92,3.12,1.9,0.71,0.99,0.98,0.91,0.89
1981-03-03,1.428,4.9,6.45,3.43,80.35,0.78,1.21,0.8,0.76,0.75,0.66,2.07
1981-03-04,1.664,5.71,8.88,1.0,36.31,0.0,0.59,0.97,0.1,0.1,0.08,2.32
1981-03-05,1.71,5.87,0.01,2.59,145.52,7.72,1.11,0.75,0.65,0.65,0.52,1.86
1981-03-06,1.559,5.35,1.12,4.5,85.62,0.25,2.09,0.62,1.51,1.51,1.22,1.45
1981-03-07,1.987,6.82,0.99,8.17,161.26,7.78,1.48,0.59,1.45,1.44,0.99,1.12
1981-03-08,2.628,9.02,2.92,9.33,62.2,0.09,1.98,0.61,1.64,1.62,1.21,1.57
1981-03-09,2.919,10.02,0.93,9.42,106.46,3.09,1.91,0.71,1.47,1.46,1.2,1.12
1981-03-10,2.812,9.65,5.55,8.82,43.28,0.01,1.48,0.77,0.86,0.84,0.6,2.1
1981-03-11,3.272,11.23,5.25,12.06,80.05,0.61,2.09,0.68,1.9,1.89,1.56,2.14
1981-03-12,4.161,14.28,20.36,8.24,34.99,0.54,1.3,0.89,0.31,0.31,0.25,2.42
1981-03-13,3.636,12.48,6.07,6.42,97.75,1.78,1.23,0.81,1.1,1.1,0.88,2.31
1981-03-14,2.68,9.2,0.25,7.16,157.33,4.55,2.58,0.66,2.2,2.2,1.73,0.99
1981-03-15,1.972,6.77,5.06,5.73,82.63,0.41,1.23,0.81,1.09,1.09,0.59,2.15
1981-03-16,1.658,5.69,2.35,4.66,114.36,1.93,1.38,0.8,1.3,1.3,1.04,1.97
1981-03-17,1.364,4.68,5.35,2.87,74.7,1.29,1.36,0.79,0.89,0.89,0.7,2.39
1981-03-18,1.279,4.39,8.95,0.47,94.75,0.84,1.11,0.86,0.87,0.87,0.69,2.35
1981-03-19,1.244,4.27,0.03,3.15,204.99,9.82,1.2,0.55,1.46,1.44,1.1,1.27
1981-03-20,1.084,3.72,0.0,7.1,190.37,6.28,1.46,0.5,2.61,2.52,1.13,0.16
1981-03-21,1.046,3.59,0.0,9.66,190.93,9.44,1.42,0.49,2.62,1.52,0.05,0.11
1981-03-22,1.028,3.53,0.0,11.11,165.98,6.6,2.14,0.5,3.1,1.3,0.09,0.07
1981-03-23,0.903,3.1,1.42,11.48,137.0,2.05,1.89,0.54,3.14,1.39,0.6,0.71
1981-03-24,0.886,3.04,2.02,13.47,172.71,4.95,2.42,0.61,3.45,1.98,1.35,1.0
1981-03-25,0.807,2.77,6.6,14.97,171.34,6.5,2.16,0.61,3.4,1.68,1.01,2.38
1981-03-26,0.807,2.77,6.04,12.7,44.06,0.27,1.63,0.68,1.57,1.55,1.23,2.39
1981-03-27,0.731,2.51,0.0,10.15,207.39,9.6,1.45,0.63,2.68,2.68,1.7,0.7
1981-03-28,0.65,2.23,0.0,12.15,203.12,9.68,2.01,0.51,3.47,2.5,0.72,0.0
1981-03-29,0.624,2.14,0.01,15.94,188.87,5.29,3.19,0.48,5.02,1.71,0.03,0.0
1981-03-30,0.591,2.03,1.33,11.2,62.09,0.11,1.4,0.76,1.38,0.35,0.01,1.0
1981-03-31,0.556,1.91,0.39,12.64,91.81,0.0,1.84,0.69,2.29,1.49,1.07,0.3
1981-04-01,0.53,1.82,0.0,11.11,76.5,0.28,1.19,0.8,1.41,0.57,0.31,0.0
1981-04-02,0.507,1.74,0.0,12.35,204.96,9.14,1.24,0.67,2.84,0.57,0.01,0.0
1981-04-03,0.446,1.53,0.0,12.89,158.98,3.95,1.53,0.73,2.66,0.48,0.0,0.0
1981-04-04,0.408,1.4,0.2,12.78,171.76,4.96,1.14,0.72,2.64,0.48,0.06,0.13
1981-04-05,0.396,1.36,6.55,8.37,40.14,0.02,1.19,0.9,0.5,0.19,0.14,2.48
1981-04-06,0.388,1.33,1.88,10.53,192.88,6.91,0.83,0.77,2.35,2.28,1.88,1.63
1981-04-07,0.367,1.26,0.0,14.26,217.91,10.42,1.53,0.53,3.79,2.91,1.63,0.0
1981-04-08,0.35,1.2,1.24,13.77,145.97,1.93,1.23,0.65,2.98,1.0,0.08,0.92
1981-04-09,0.332,1.14,0.07,13.63,185.13,6.55,1.15,0.64,3.09,1.58,0.94,0.04
1981-04-10,0.318,1.09,0.0,14.37,233.23,10.93,1.21,0.58,3.67,0.82,0.04,0.0
1981-04-11,0.306,1.05,0.0,15.93,212.24,8.58,1.36,0.56,4.01,0.69,0.0,0.0
1981-04-12,0.291,1.0,0.0,16.85,228.76,9.45,1.23,0.56,4.21,0.59,0.0,0.0
1981-04-13,0.28,0.96,0.0,16.78,247.71,10.96,1.73,0.44,5.12,0.59,0.0,0.0
1981-04-14,0.268,0.92,0.0,16.29,239.89,10.37,1.8,0.56,4.5,0.47,0.0,0.0
1981-04-15,0.256,0.88,0.56,14.33,203.02,7.21,1.33,0.63,3.51,0.42,0.1,0.41
1981-04-16,0.245,0.84,0.0,13.3,218.16,8.2,1.85,0.56,3.95,0.73,0.41,0.0
1981-04-17,0.236,0.81,0.0,6.96,252.46,9.45,2.92,0.53,3.68,0.33,0.0,0.0
1981-04-18,0.227,0.78,0.02,3.65,163.98,2.31,1.96,0.54,2.57,0.21,0.0,0.0
1981-04-19,0.216,0.74,0.26,3.77,177.27,2.37,1.01,0.54,2.46,0.26,0.07,0.18
1981-04-20,0.207,0.71,1.4,5.92,170.05,1.53,1.26,0.68,2.42,0.41,0.25,1.02
1981-04-21,0.198,0.68,0.0,7.47,205.8,6.04,1.2,0.59,2.88,1.2,1.02,0.0
1981-04-22,0.189,0.65,0.0,8.12,261.63,10.75,1.3,0.54,3.37,0.29,0.0,0.0
1981-04-23,0.184,0.63,0.0,7.06,170.81,2.1,1.55,0.59,2.85,0.23,0.0,0.0
1981-04-24,0.175,0.6,0.0,7.41,211.56,6.14,1.71,0.62,2.98,0.21,0.0,0.0
1981-04-25,0.169,0.58,0.0,9.98,165.16,1.45,0.93,0.61,2.92,0.19,0.0,0.0
1981-04-26,0.16,0.55,3.09,10.56,184.02,3.86,2.23,0.54,3.74,0.32,0.09,1.77
1981-04-27,0.16,0.55,6.28,3.92,116.38,0.1,1.88,0.76,1.62,1.4,1.3,2.49
1981-04-28,0.184,0.63,6.41,4.44,75.07,0.0,1.31,0.85,0.94,0.91,0.75,2.74
1981-04-29,0.233,0.8,2.74,5.47,90.48,0.02,1.37,0.83,1.22,1.21,0.97,2.46
1981-04-30,0.201,0.69,0.07,10.62,172.47,1.14,1.66,0.57,3.51,3.48,2.15,0.37
1981-05-01,0.286,0.98,16.08,9.7,76.44,0.16,1.29,0.86,1.17,1.06,0.4,3.36
1981-05-02,0.661,2.27,7.63,6.22,104.38,0.01,1.46,0.81,1.52,1.52,1.27,3.21
1981-05-03,0.693,2.38,1.85,5.4,81.1,0.0,1.07,0.84,1.05,1.05,0.88,2.78
1981-05-04,0.574,1.97,3.9,5.68,115.1,0.57,1.49,0.79,1.62,1.62,1.36,2.72
1981-05-05,0.647,2.22,12.65,4.62,86.73,0.02,1.11,0.85,1.05,1.05,0.88,3.34
1981-05-06,0.86,2.95,1.36,7.33,103.87,0.63,1.03,0.78,1.54,1.54,1.3,2.5
1981-05-07,0.658,2.26,0.0,15.41,297.13,10.59,1.46,0.46,5.72,5.25,2.5,0.0
1981-05-08,0.472,1.62,0.0,16.73,221.51,4.25,1.28,0.49,5.24,2.13,0.0,0.0
1981-05-09,0.347,1.19,0.0,18.28,301.78,12.29,2.57,0.38,7.63,1.76,0.0,0.0
1981-05-10,0.318,1.09,0.0,20.48,228.46,6.44,3.2,0.34,8.75,1.25,0.0,0.0
1981-05-11,0.303,1.04,2.7,13.08,169.84,4.19,1.47,0.65,3.3,1.23,0.91,1.27
1981-05-12,0.294,1.01,4.87,10.13,177.91,4.55,1.01,0.79,2.36,1.61,1.43,2.49
1981-05-13,0.286,0.98,2.0,10.31,120.02,0.01,0.94,0.82,1.84,1.74,1.53,1.95
1981-05-14,0.274,0.94,1.69,12.75,254.28,4.54,1.45,0.7,4.17,3.09,2.23,1.11
1981-05-15,0.265,0.91,0.9,13.5,257.15,6.41,0.99,0.72,3.9,2.47,1.78,0.2
1981-05-16,0.253,0.87,0.12,14.7,241.64,6.01,1.14,0.58,4.54,1.27,0.3,0.02
1981-05-17,0.242,0.83,3.84,11.52,179.63,4.54,1.48,0.71,2.98,0.7,0.22,2.17
1981-05-18,0.233,0.8,0.0,14.95,291.04,10.24,1.27,0.5,5.29,3.05,2.17,0.0
1981-05-19,0.224,0.77,0.0,18.13,321.13,8.82,1.34,0.48,6.71,1.06,0.0,0.0
1981-05-20,0.216,0.74,0.0,20.0,301.35,7.03,1.13,0.45,6.96,0.74,0.0,0.0
1981-05-21,0.207,0.71,0.01,22.62,299.52,10.02,1.56,0.4,8.02,0.63,0.0,0.0
1981-05-22,0.207,0.71,9.1,12.66,39.97,0.03,1.53,0.78,1.27,0.42,0.35,3.06
1981-05-23,0.207,0.71,0.0,14.44,299.24,9.67,1.23,0.6,4.97,4.35,3.06,0.0
1981-05-24,0.213,0.73,8.16,12.1,69.42,0.01,0.87,0.82,1.25,1.15,0.96,2.72
1981-05-25,0.207,0.71,0.2,12.91,150.31,1.52,1.43,0.76,2.8,2.78,2.2,0.67
1981-05-26,0.417,1.43,22.55,9.51,68.84,0.0,0.86,0.89,0.9,0.87,0.54,3.38
1981-05-27,1.923,6.6,23.29,7.94,89.73,0.0,1.52,0.82,1.44,1.44,1.21,3.26
1981-05-28,1.789,6.14,0.93,12.58,282.75,6.79,1.2,0.61,4.63,4.63,3.45,0.59
1981-05-29,1.192,4.09,7.71,14.44,178.14,2.35,1.76,0.72,3.58,3.16,1.58,2.72
1981-05-30,0.979,3.36,0.09,18.26,264.39,6.57,1.12,0.57,5.51,4.98,2.79,0.03
1981-05-31,0.725,2.49,0.0,20.41,321.29,11.58,1.24,0.49,6.85,2.55,0.03,0.0
1981-06-01,0.524,1.8,0.0,21.81,312.37,11.21,1.22,0.52,6.79,1.43,0.0,0.0
1981-06-02,0.376,1.29,0.0,23.88,318.84,12.72,1.48,0.49,7.72,1.13,0.0,0.0
1981-06-03,0.326,1.12,0.38,21.81,206.67,5.05,1.25,0.61,5.19,0.89,0.32,0.06
1981-06-04,0.315,1.08,2.67,12.94,48.36,0.0,1.97,0.72,1.85,0.75,0.62,1.54
1981-06-05,0.3,1.03,0.09,15.13,300.67,6.96,0.87,0.62,5.04,2.09,1.6,0.03
1981-06-06,0.288,0.99,0.06,18.1,293.81,9.07,1.14,0.59,5.56,0.68,0.07,0.02
1981-06-07,0.277,0.95,5.78,18.76,275.65,6.15,1.1,0.69,5.2,1.93,1.54,2.31
1981-06-08,0.268,0.92,1.45,18.83,80.17,0.87,0.99,0.72,2.27,2.15,2.02,1.33
1981-06-09,0.335,1.15,17.77,20.15,248.06,6.52,1.92,0.65,5.64,3.81,3.0,3.61
1981-06-10,0.53,1.82,8.09,15.94,259.47,7.49,1.65,0.75,4.27,4.27,3.79,3.1
1981-06-11,0.516,1.77,0.0,19.12,331.49,12.93,1.01,0.64,5.73,5.15,3.1,0.0
1981-06-12,0.388,1.33,1.63,21.57,360.28,9.5,1.65,0.57,7.86,3.75,0.56,0.88
1981-06-13,0.312,1.07,2.28,18.08,289.28,7.53,1.48,0.7,5.26,2.36,1.25,1.45
1981-06-14,0.291,1.0,0.0,19.79,334.06,13.6,0.87,0.6,5.9,2.46,1.45,0.0
1981-06-15,0.28,0.96,0.0,21.74,335.02,13.43,1.34,0.56,6.92,1.01,0.0,0.0
1981-06-16,0.268,0.92,1.79,18.7,116.52,0.92,1.11,0.66,3.2,0.55,0.23,1.25
1981-06-17,0.256,0.88,0.67,13.12,188.64,2.18,1.79,0.68,3.7,1.82,1.51,0.38
1981-06-18,0.42,1.44,27.07,8.21,71.16,0.0,1.03,0.88,0.93,0.5,0.44,3.84
1981-06-19,0.927,3.18,1.03,9.38,195.47,1.02,1.33,0.74,3.0,3.0,2.65,1.79
1981-06-20,0.699,2.4,0.22,11.71,263.16,2.77,0.95,0.65,4.27,3.62,1.94,0.07
1981-06-21,0.6,2.06,14.59,9.74,75.96,0.0,0.77,0.87,1.03,0.67,0.14,3.74
1981-06-22,0.766,2.63,1.76,9.47,142.17,0.06,1.8,0.76,2.45,2.45,2.19,2.3
1981-06-23,0.591,2.03,0.0,13.05,300.06,5.74,1.75,0.68,4.87,4.13,2.3,0.0
1981-06-24,0.437,1.5,0.12,15.23,203.55,1.88,1.22,0.71,3.88,2.09,0.1,0.02
1981-06-25,0.353,1.21,1.2,16.69,256.03,4.99,0.99,0.66,4.73,2.35,0.91,0.28
1981-06-26,0.332,1.14,0.47,15.68,186.87,0.9,1.12,0.69,3.82,1.54,0.66,0.08
1981-06-27,0.318,1.09,0.0,19.6,302.89,10.27,2.15,0.47,7.33,1.48,0.08,0.0
1981-06-28,0.306,1.05,6.91,22.15,152.76,1.59,3.63,0.42,8.11,3.24,2.43,2.28
1981-06-29,0.297,1.02,2.62,13.04,107.38,0.6,2.33,0.69,2.84,2.24,1.92,2.04
1981-06-30,0.288,0.99,0.0,12.9,256.49,2.79,1.54,0.68,4.44,2.85,2.04,0.0
1981-07-01,0.277,0.95,0.0,16.19,321.99,11.54,1.58,0.62,5.52,0.91,0.0,0.0
1981-07-02,0.265,0.91,0.0,21.33,307.43,11.75,2.34,0.49,7.81,0.86,0.0,0.0
1981-07-03,0.816,2.8,37.08,16.43,74.56,0.39,1.45,0.78,1.99,1.83,1.69,3.76
1981-07-04,1.264,4.34,2.25,15.4,277.4,5.25,0.87,0.67,4.71,4.7,3.89,1.58
1981-07-05,0.95,3.26,0.0,17.45,266.72,7.12,1.08,0.63,5.01,3.87,1.58,0.0
1981-07-06,0.714,2.45,2.02,18.18,180.23,1.96,1.0,0.67,3.96,1.87,0.29,1.36
1981-07-07,0.527,1.81,0.0,19.86,290.61,9.18,1.4,0.62,5.9,2.83,1.36,0.0
1981-07-08,0.393,1.35,0.0,21.49,305.73,9.37,1.28,0.59,6.56,1.22,0.0,0.0
1981-07-09,0.335,1.15,0.01,22.18,290.39,7.87,1.0,0.58,6.39,0.79,0.0,0.0
1981-07-10,0.32,1.1,0.66,21.73,244.59,3.79,1.26,0.64,5.77,1.05,0.54,0.11
1981-07-11,0.326,1.12,12.11,19.78,219.31,2.21,1.04,0.74,4.5,1.77,1.44,3.45
1981-07-12,0.388,1.33,8.1,16.35,96.85,0.03,0.85,0.85,1.77,1.77,1.59,3.62
1981-07-13,0.51,1.75,8.33,16.3,169.86,1.13,1.09,0.79,3.16,3.16,2.84,3.35
1981-07-14,0.539,1.85,0.15,16.75,229.96,2.67,1.16,0.69,4.48,4.45,3.39,0.1
1981-07-15,0.402,1.38,0.1,17.57,141.92,0.28,0.91,0.69,3.29,2.07,0.17,0.03
1981-07-16,0.344,1.18,0.22,19.22,251.85,4.44,1.35,0.68,5.2,2.14,0.18,0.07
1981-07-17,0.376,1.29,13.42,17.19,171.91,1.63,1.09,0.8,3.16,1.66,1.01,3.61
1981-07-18,2.698,9.26,45.4,11.65,42.58,0.0,0.91,0.91,0.55,0.55,0.5,3.88
1981-07-19,6.85,23.51,52.12,10.29,38.4,0.0,1.76,0.76,1.25,1.25,1.18,3.91
1981-07-20,8.175,28.06,8.86,11.47,61.74,0.0,0.73,0.86,0.94,0.94,0.86,3.76
1981-07-21,3.93,13.49,11.74,13.96,79.42,0.4,0.79,0.83,1.4,1.4,1.28,3.82
1981-07-22,2.468,8.47,1.29,17.7,259.27,7.05,1.29,0.65,4.93,4.93,3.9,1.01
1981-07-23,1.509,5.18,7.42,16.41,124.72,1.18,1.68,0.71,3.13,3.06,1.95,2.98
1981-07-24,2.882,9.89,34.1,11.43,24.8,0.01,0.64,0.9,0.29,0.29,0.27,3.91
1981-07-25,4.411,15.14,9.85,11.4,136.75,0.86,1.26,0.77,2.36,2.36,2.13,3.6
1981-07-26,2.407,8.26,4.47,11.23,100.37,0.91,0.7,0.82,1.49,1.49,1.34,3.29
1981-07-27,1.769,6.07,7.6,11.77,62.28,0.0,0.45,0.86,0.88,0.88,0.79,3.65
1981-07-28,1.623,5.57,0.04,16.07,266.89,5.45,0.86,0.67,4.6,4.6,3.62,0.07
1981-07-29,1.273,4.37,0.0,18.92,308.86,12.22,1.11,0.6,5.53,3.14,0.07,0.0
1981-07-30,0.991,3.4,0.0,20.88,297.16,11.64,1.24,0.63,5.76,1.93,0.0,0.0
1981-07-31,0.763,2.62,0.0,22.55,212.19,5.02,1.15,0.58,5.43,1.18,0.0,0.0
1981-08-01,0.586,2.01,0.41,22.33,227.95,6.51,1.34,0.58,5.69,1.13,0.25,0.15
1981-08-02,0.519,1.78,0.01,21.01,176.01,1.47,1.25,0.71,4.27,0.72,0.15,0.0
1981-08-03,0.498,1.71,3.59,21.54,241.28,6.78,0.8,0.71,4.7,0.89,0.34,2.11
1981-08-04,0.478,1.64,0.45,22.29,294.23,11.09,1.19,0.65,5.89,3.14,2.38,0.17
1981-08-05,0.457,1.57,0.02,22.77,281.3,11.37,1.13,0.63,5.74,1.0,0.17,0.0
1981-08-06,0.443,1.52,7.68,22.7,272.32,9.02,1.03,0.64,5.71,1.98,1.4,2.87
1981-08-07,0.428,1.47,1.7,20.62,208.02,4.85,1.32,0.67,4.66,3.84,3.0,1.27
1981-08-08,0.411,1.41,1.9,21.19,232.47,7.54,1.23,0.65,5.0,3.18,2.26,0.77
1981-08-09,0.434,1.49,11.08,17.41,79.86,0.3,0.87,0.84,1.63,1.61,1.49,3.26
1981-08-10,0.443,1.52,2.35,16.45,167.16,1.21,1.37,0.79,3.15,3.15,2.82,1.89
1981-08-11,0.402,1.38,2.67,16.02,105.98,0.35,0.9,0.8,2.08,2.08,1.55,2.08
1981-08-12,0.388,1.33,0.51,18.1,171.28,2.47,1.43,0.73,3.63,3.42,2.17,0.38
1981-08-13,0.37,1.27,0.0,18.81,229.53,7.19,1.12,0.69,4.26,2.13,0.38,0.0
1981-08-14,0.355,1.22,0.0,19.04,257.18,9.62,0.94,0.65,4.58,1.36,0.0,0.0
1981-08-15,0.341,1.17,0.0,21.08,265.94,11.43,1.3,0.61,5.3,1.11,0.0,0.0
1981-08-16,0.37,1.27,14.12,21.68,217.56,6.89,1.64,0.66,5.02,0.93,0.14,3.68
1981-08-17,0.507,1.74,8.15,15.66,159.06,1.95,1.66,0.72,3.3,3.3,2.94,3.42
1981-08-18,0.539,1.85,0.0,15.83,259.88,10.75,1.29,0.67,4.08,4.08,3.09,0.33
1981-08-19,0.414,1.42,0.0,18.64,236.22,7.79,1.69,0.64,4.81,3.06,0.33,0.0
1981-08-20,0.35,1.2,2.09,17.41,197.61,6.1,1.66,0.66,4.07,1.6,0.13,1.51
1981-08-21,0.35,1.2,6.86,12.88,67.39,0.08,0.88,0.82,1.27,1.25,1.16,3.16
1981-08-22,0.347,1.19,0.0,15.3,249.8,8.54,1.02,0.64,4.04,3.88,2.99,0.17
1981-08-23,0.414,1.42,15.98,12.46,53.29,0.07,1.0,0.81,1.13,0.74,0.21,3.73
1981-08-24,0.638,2.19,1.23,12.3,148.64,0.96,0.57,0.76,2.35,2.35,2.1,2.22
1981-08-25,0.484,1.66,0.0,13.88,241.66,9.2,1.15,0.63,3.73,3.64,2.22,0.0
1981-08-26,0.379,1.3,0.1,15.23,222.78,6.87,1.2,0.63,3.93,2.21,0.03,0.07
1981-08-27,0.344,1.18,0.52,16.56,163.02,2.16,0.67,0.72,3.01,1.27,0.16,0.4
1981-08-28,0.329,1.13,0.0,15.73,183.67,3.87,0.67,0.71,3.1,1.24,0.4,0.0
1981-08-29,0.318,1.09,0.0,16.06,237.22,10.69,1.38,0.66,3.78,0.91,0.0,0.0
1981-08-30,0.303,1.04,0.0,17.06,227.02,10.29,1.4,0.68,3.77,0.71,0.0,0.0
1981-08-31,0.312,1.07,10.51,18.58,200.3,7.96,1.19,0.68,3.72,0.68,0.12,3.53
1981-09-01,0.801,2.75,27.86,14.78,41.15,0.0,1.01,0.91,0.73,0.73,0.64,3.56
1981-09-02,1.611,5.53,6.97,14.24,63.51,0.01,0.57,0.89,1.03,1.03,0.89,3.39
1981-09-03,1.355,4.65,0.29,14.77,108.29,1.36,1.48,0.75,2.38,2.38,2.07,1.5
1981-09-04,1.026,3.52,0.14,14.2,142.43,2.96,1.35,0.75,2.64,2.64,1.43,0.21
1981-09-05,0.775,2.66,0.0,14.56,167.3,7.24,0.98,0.76,2.49,1.62,0.21,0.0
