date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-02-05,2.013,4.45,9.31,0.01,37.51,0.32,1.48,0.79,0.24,0.24,0.23,1.05
1981-02-06,2.728,6.03,11.54,0.56,6.27,0.0,1.03,0.89,0.0,0.0,0.0,1.05
1981-02-07,4.229,9.35,9.2,3.14,45.55,0.0,1.06,0.9,0.01,0.01,0.0,1.05
1981-02-08,5.338,11.8,0.01,3.96,111.09,7.94,1.43,0.84,0.01,0.01,0.0,1.05
1981-02-09,3.678,8.13,0.0,1.39,106.85,6.79,1.24,0.85,0.03,0.03,0.01,1.04
1981-02-10,3.013,6.66,3.25,1.67,29.07,0.0,1.83,0.75,0.31,0.31,0.29,1.03
1981-02-11,2.75,6.08,1.4,-0.05,76.47,2.98,1.13,0.74,0.1,0.1,0.06,1.05
1981-02-12,2.23,4.93,0.99,-2.25,97.85,7.22,1.17,0.7,0.08,0.08,0.05,1.04
1981-02-13,1.805,3.99,0.0,-4.93,126.2,8.22,1.57,0.57,0.09,0.09,0.06,1.0
1981-02-14,1.425,3.15,0.0,-5.94,128.87,8.31,0.58,0.65,0.06,0.06,0.03,0.97
1981-02-15,1.131,2.5,0.0,-4.77,127.73,8.09,0.7,0.65,0.07,0.07,0.01,0.96
1981-02-16,0.918,2.03,0.0,-4.28,129.53,8.29,0.93,0.72,0.07,0.07,0.01,0.95
1981-02-17,0.841,1.86,0.0,-3.97,62.9,4.4,0.91,0.77,0.03,0.03,0.0,0.95
1981-02-18,0.81,1.79,0.13,-1.79,71.62,3.06,0.74,0.71,0.11,0.1,0.04,0.94
1981-02-19,0.783,1.73,0.03,-2.62,107.45,6.32,1.44,0.73,0.1,0.09,0.01,0.93
1981-02-20,0.755,1.67,0.0,-2.5,120.73,7.94,1.51,0.66,0.12,0.1,0.0,0.93
1981-02-21,0.728,1.61,0.24,-2.07,89.32,0.89,1.27,0.7,0.43,0.4,0.27,0.89
1981-02-22,0.706,1.56,0.0,-2.58,124.91,8.1,0.95,0.7,0.11,0.1,0.03,0.86
1981-02-23,0.679,1.5,0.0,-3.41,127.12,7.46,0.89,0.84,0.09,0.07,0.0,0.85
1981-02-24,0.651,1.44,0.0,-2.04,136.91,8.81,0.93,0.7,0.13,0.09,0.01,0.85
1981-02-25,0.633,1.4,0.0,-1.67,127.78,8.32,1.38,0.77,0.14,0.1,0.01,0.84
1981-02-26,0.624,1.38,0.0,-0.62,129.87,8.34,1.04,0.74,0.14,0.11,0.0,0.84
1981-02-27,0.629,1.39,0.0,-0.44,147.48,8.8,0.96,0.64,0.19,0.14,0.0,0.84
1981-02-28,0.746,1.65,1.16,3.03,83.77,1.61,1.99,0.49,1.28,1.18,0.92,0.87
1981-03-01,1.153,2.55,2.27,4.66,71.42,0.99,1.53,0.68,0.85,0.83,0.7,1.08
1981-03-02,1.588,3.51,0.16,4.54,115.46,3.05,1.92,0.71,1.08,1.06,0.82,0.69
1981-03-03,1.859,4.11,6.56,3.56,79.29,0.73,1.2,0.8,0.77,0.75,0.55,1.75
1981-03-04,2.198,4.86,8.82,1.07,34.12,0.0,0.52,0.98,0.09,0.09,0.07,1.96
1981-03-05,2.262,5.0,0.01,2.71,144.5,7.75,1.12,0.75,0.73,0.73,0.51,1.49
1981-03-06,1.959,4.33,1.14,4.6,83.35,0.24,2.14,0.62,1.5,1.5,1.02,1.2
1981-03-07,2.312,5.11,1.01,8.3,160.9,7.77,1.49,0.59,1.59,1.58,0.92,0.91
1981-03-08,2.909,6.43,2.87,9.41,60.92,0.08,1.98,0.62,1.6,1.58,1.02,1.34
1981-03-09,3.18,7.03,0.92,9.59,104.14,3.03,1.95,0.71,1.5,1.49,1.08,0.93
1981-03-10,3.076,6.8,5.62,8.96,42.27,0.01,1.49,0.76,0.85,0.83,0.52,1.83
1981-03-11,3.592,7.94,5.28,12.31,79.81,0.58,2.09,0.68,1.89,1.89,1.38,1.85
1981-03-12,4.781,10.57,20.31,8.4,32.95,0.51,1.28,0.89,0.32,0.32,0.24,2.1
1981-03-13,4.438,9.81,6.06,6.57,96.81,1.68,1.22,0.82,1.09,1.09,0.8,2.01
1981-03-14,3.393,7.5,0.24,7.35,153.27,4.32,2.69,0.66,2.18,2.18,1.49,0.83
1981-03-15,2.56,5.66,5.02,5.91,81.95,0.43,1.22,0.8,1.06,1.06,0.49,1.84
1981-03-16,2.207,4.88,2.37,4.78,111.45,1.89,1.4,0.81,1.23,1.23,0.9,1.69
1981-03-17,1.868,4.13,5.35,3.08,75.96,1.25,1.35,0.78,0.88,0.88,0.65,2.04
1981-03-18,1.823,4.03,8.8,0.61,98.06,0.79,1.03,0.86,0.87,0.87,0.63,2.04
1981-03-19,1.828,4.04,0.03,3.38,204.31,9.89,1.19,0.55,1.56,1.54,1.03,1.03
1981-03-20,1.543,3.41,0.0,7.22,189.59,6.22,1.47,0.5,2.55,2.49,0.93,0.11
1981-03-21,1.411,3.12,0.0,9.88,190.65,9.48,1.45,0.49,2.56,1.62,0.04,0.07
1981-03-22,1.334,2.95,0.0,11.39,164.18,6.6,2.15,0.5,3.01,1.49,0.06,0.04
1981-03-23,1.19,2.63,1.4,11.71,134.96,2.0,1.91,0.54,3.0,1.55,0.52,0.62
1981-03-24,1.167,2.58,2.05,13.72,170.88,4.82,2.5,0.61,3.36,2.13,1.19,0.88
1981-03-25,1.099,2.43,6.55,15.24,170.63,6.5,2.22,0.61,3.32,1.88,0.88,2.0
1981-03-26,1.181,2.61,6.06,12.92,43.25,0.26,1.64,0.68,1.47,1.46,1.1,2.01
1981-03-27,1.09,2.41,0.0,10.35,206.9,9.67,1.5,0.63,2.6,2.59,1.45,0.57
1981-03-28,0.95,2.1,0.0,12.27,202.08,9.73,2.01,0.51,3.29,2.48,0.58,0.0
1981-03-29,0.887,1.96,0.0,16.15,188.68,5.17,3.22,0.48,4.86,2.12,0.02,0.0
1981-03-30,0.846,1.87,1.3,11.34,61.47,0.12,1.39,0.76,1.3,0.46,0.01,0.86
1981-03-31,0.801,1.77,0.36,12.74,91.18,0.0,1.79,0.69,2.15,1.5,0.92,0.26
1981-04-01,0.764,1.69,0.0,11.15,73.44,0.27,1.19,0.8,1.28,0.6,0.26,0.0
1981-04-02,0.733,1.62,0.0,12.47,203.86,9.23,1.25,0.68,2.7,0.85,0.01,0.0
1981-04-03,0.665,1.47,0.0,13.06,157.52,4.12,1.54,0.73,2.53,0.76,0.0,0.0
1981-04-04,0.615,1.36,0.21,12.92,169.27,5.2,1.14,0.73,2.48,0.74,0.06,0.14
1981-04-05,0.611,1.35,6.66,8.42,36.53,0.02,1.15,0.9,0.42,0.19,0.13,2.2
1981-04-06,0.62,1.37,1.91,10.61,192.36,6.91,0.81,0.77,2.23,2.17,1.68,1.47
1981-04-07,0.574,1.27,0.0,14.46,216.44,10.5,1.55,0.53,3.61,2.91,1.47,0.0
1981-04-08,0.543,1.2,1.31,13.96,144.81,1.86,1.22,0.66,2.84,1.23,0.07,0.88
1981-04-09,0.52,1.15,0.06,13.86,183.7,6.53,1.17,0.64,2.95,1.75,0.9,0.04
1981-04-10,0.498,1.1,0.0,14.57,232.15,11.01,1.23,0.58,3.5,1.18,0.04,0.0
1981-04-11,0.475,1.05,0.0,16.1,209.85,8.54,1.35,0.56,3.8,1.1,0.0,0.0
1981-04-12,0.457,1.01,0.0,17.08,227.02,9.37,1.23,0.57,4.02,1.06,0.0,0.0
1981-04-13,0.434,0.96,0.0,17.03,246.25,11.03,1.75,0.44,4.89,1.17,0.0,0.0
1981-04-14,0.416,0.92,0.0,16.53,238.5,10.41,1.82,0.57,4.32,0.98,0.0,0.0
1981-04-15,0.398,0.88,0.52,14.51,203.08,7.24,1.33,0.63,3.37,0.79,0.09,0.37
1981-04-16,0.384,0.85,0.0,13.47,216.69,8.15,1.87,0.56,3.8,1.07,0.37,0.0
1981-04-17,0.366,0.81,0.0,7.1,251.22,9.43,2.99,0.52,3.59,0.72,0.0,0.0
1981-04-18,0.353,0.78,0.02,3.87,164.63,2.35,1.93,0.54,2.5,0.46,0.0,0.0
1981-04-19,0.335,0.74,0.24,3.97,175.2,2.28,0.97,0.54,2.33,0.45,0.06,0.17
1981-04-20,0.321,0.71,1.32,6.14,169.53,1.44,1.24,0.67,2.35,0.6,0.23,0.92
1981-04-21,0.308,0.68,0.0,7.63,204.26,5.97,1.21,0.59,2.75,1.28,0.92,0.0
1981-04-22,0.294,0.65,0.0,8.3,260.06,10.77,1.27,0.55,3.21,0.56,0.0,0.0
1981-04-23,0.28,0.62,0.0,7.19,167.39,2.07,1.53,0.59,2.7,0.44,0.0,0.0
1981-04-24,0.271,0.6,0.0,7.51,213.76,6.4,1.71,0.62,2.89,0.46,0.0,0.0
1981-04-25,0.258,0.57,0.0,10.15,166.27,1.48,0.92,0.6,2.8,0.41,0.0,0.0
1981-04-26,0.249,0.55,3.08,10.78,182.89,3.98,2.19,0.54,3.59,0.58,0.08,1.59
1981-04-27,0.244,0.54,6.25,4.04,112.02,0.1,1.86,0.76,1.53,1.32,1.16,2.19
1981-04-28,0.276,0.61,6.54,4.55,71.94,0.0,1.31,0.85,0.87,0.83,0.66,2.4
1981-04-29,0.344,0.76,2.74,5.59,89.11,0.02,1.38,0.82,1.17,1.15,0.88,2.17
1981-04-30,0.299,0.66,0.08,10.77,169.83,1.11,1.67,0.57,3.36,3.3,1.92,0.32
1981-05-01,0.412,0.91,16.53,9.8,74.64,0.15,1.26,0.86,1.09,0.98,0.34,3.07
1981-05-02,0.909,2.01,7.75,6.32,105.14,0.01,1.39,0.8,1.47,1.47,1.19,2.95
1981-05-03,0.95,2.1,1.84,5.48,80.84,0.0,0.97,0.84,0.99,0.99,0.8,2.57
1981-05-04,0.801,1.77,3.84,5.82,112.22,0.54,1.47,0.79,1.54,1.54,1.25,2.51
1981-05-05,0.923,2.04,12.77,4.71,83.35,0.02,1.07,0.85,0.96,0.96,0.78,3.06
1981-05-06,1.239,2.74,1.34,7.46,102.06,0.62,1.02,0.78,1.46,1.46,1.19,2.3
1981-05-07,0.95,2.1,0.0,15.54,296.74,10.63,1.46,0.46,5.49,5.1,2.3,0.0
1981-05-08,0.683,1.51,0.0,16.87,222.85,4.11,1.26,0.49,5.05,2.5,0.0,0.0
1981-05-09,0.516,1.14,0.0,18.52,301.56,12.39,2.54,0.38,7.38,2.58,0.0,0.0
1981-05-10,0.466,1.03,0.0,20.77,227.34,6.51,3.16,0.33,8.47,2.31,0.0,0.0
1981-05-11,0.448,0.99,2.69,13.18,170.03,4.28,1.47,0.66,3.14,1.43,0.84,1.22
1981-05-12,0.43,0.95,4.84,10.23,177.0,4.6,0.99,0.79,2.25,1.64,1.36,2.32
1981-05-13,0.416,0.92,1.96,10.43,121.4,0.01,0.88,0.82,1.78,1.69,1.43,1.81
1981-05-14,0.403,0.89,1.64,12.88,254.74,4.4,1.45,0.7,4.06,3.14,2.07,1.04
1981-05-15,0.384,0.85,0.86,13.66,256.63,6.34,0.97,0.72,3.75,2.55,1.66,0.19
1981-05-16,0.371,0.82,0.12,14.88,242.02,5.97,1.12,0.58,4.37,1.62,0.29,0.02
1981-05-17,0.353,0.78,3.82,11.75,179.75,4.46,1.46,0.7,2.9,0.96,0.21,2.03
1981-05-18,0.339,0.75,0.0,15.13,292.74,10.28,1.26,0.5,5.12,3.21,2.03,0.0
1981-05-19,0.326,0.72,0.0,18.31,320.53,8.83,1.35,0.48,6.48,1.66,0.0,0.0
1981-05-20,0.312,0.69,0.0,20.18,300.21,7.11,1.11,0.45,6.66,1.32,0.0,0.0
1981-05-21,0.299,0.66,0.01,22.78,298.54,10.03,1.55,0.4,7.67,1.25,0.0,0.0
1981-05-22,0.299,0.66,9.05,12.79,38.13,0.03,1.46,0.78,1.16,0.44,0.32,2.82
1981-05-23,0.294,0.65,0.0,14.62,297.46,9.65,1.23,0.6,4.79,4.2,2.82,0.0
1981-05-24,0.303,0.67,8.17,12.21,66.52,0.01,0.84,0.82,1.14,1.06,0.86,2.53
1981-05-25,0.294,0.65,0.2,12.96,153.52,1.53,1.43,0.76,2.7,2.67,2.07,0.6
1981-05-26,0.565,1.25,22.61,9.6,69.79,0.0,0.84,0.89,0.87,0.84,0.52,3.09
1981-05-27,2.696,5.96,23.5,8.1,86.9,0.0,1.53,0.81,1.37,1.37,1.12,2.98
1981-05-28,2.538,5.61,0.95,12.74,279.88,6.66,1.2,0.61,4.45,4.45,3.24,0.53
1981-05-29,1.642,3.63,7.77,14.54,173.43,2.24,1.77,0.72,3.39,3.06,1.44,2.53
1981-05-30,1.371,3.03,0.08,18.48,265.22,6.55,1.11,0.57,5.33,4.89,2.59,0.03
1981-05-31,1.013,2.24,0.0,20.61,321.41,11.62,1.22,0.49,6.6,3.08,0.03,0.0
1981-06-01,0.733,1.62,0.0,22.01,312.17,11.26,1.21,0.52,6.59,2.22,0.0,0.0
1981-06-02,0.538,1.19,0.0,24.04,318.06,12.82,1.46,0.49,7.46,2.07,0.0,0.0
1981-06-03,0.475,1.05,0.37,21.92,203.06,5.11,1.25,0.61,4.94,1.39,0.3,0.06
1981-06-04,0.452,1.0,2.55,13.11,47.31,0.0,1.94,0.71,1.8,0.88,0.6,1.43
1981-06-05,0.434,0.96,0.09,15.35,303.37,6.81,0.84,0.61,4.93,2.38,1.48,0.03
1981-06-06,0.416,0.92,0.06,18.31,290.88,8.95,1.12,0.59,5.35,1.21,0.07,0.02
1981-06-07,0.398,0.88,5.93,18.93,276.06,6.04,1.09,0.69,5.06,2.25,1.48,2.25
1981-06-08,0.384,0.85,1.46,18.99,79.49,0.9,0.97,0.72,2.16,2.06,1.91,1.33
1981-06-09,0.475,1.05,18.36,20.16,245.73,6.51,1.94,0.66,5.42,3.91,2.91,3.42
1981-06-10,0.742,1.64,8.07,16.0,259.66,7.66,1.62,0.75,4.15,4.15,3.63,2.93
1981-06-11,0.719,1.59,0.0,19.23,331.53,13.03,0.99,0.64,5.52,5.04,2.93,0.0
1981-06-12,0.547,1.21,1.66,21.71,359.3,9.46,1.65,0.57,7.67,4.31,0.54,0.88
1981-06-13,0.443,0.98,2.25,18.18,288.6,7.5,1.44,0.7,5.11,2.73,1.23,1.39
1981-06-14,0.412,0.91,0.0,19.92,333.81,13.71,0.85,0.6,5.65,2.79,1.39,0.0
1981-06-15,0.394,0.87,0.0,21.88,334.49,13.53,1.33,0.56,6.7,1.71,0.0,0.0
1981-06-16,0.375,0.83,1.68,18.91,113.19,0.87,1.1,0.66,3.05,0.81,0.22,1.15
1981-06-17,0.362,0.8,0.64,13.19,184.3,2.07,1.77,0.68,3.55,1.92,1.39,0.35
1981-06-18,0.57,1.26,26.86,8.35,70.51,0.0,0.98,0.87,0.89,0.52,0.41,3.61
1981-06-19,1.212,2.68,1.01,9.48,195.76,0.96,1.27,0.74,2.92,2.92,2.54,1.66
1981-06-20,0.918,2.03,0.22,11.81,260.55,2.62,0.88,0.65,4.07,3.54,1.81,0.07
1981-06-21,0.81,1.79,14.83,9.85,76.18,0.0,0.71,0.87,0.97,0.68,0.14,3.53
1981-06-22,1.059,2.34,1.79,9.61,140.36,0.06,1.73,0.75,2.38,2.38,2.1,2.17
1981-06-23,0.814,1.8,0.0,13.18,302.66,5.51,1.75,0.68,4.82,4.21,2.17,0.0
1981-06-24,0.606,1.34,0.11,15.4,204.84,1.85,1.19,0.71,3.79,2.31,0.09,0.02
1981-06-25,0.498,1.1,1.2,16.83,257.16,4.91,0.98,0.66,4.59,2.64,0.88,0.27
1981-06-26,0.466,1.03,0.48,15.85,189.54,0.85,1.11,0.69,3.75,1.88,0.65,0.08
1981-06-27,0.443,0.98,0.0,19.74,301.46,10.35,2.14,0.47,7.14,2.36,0.08,0.0
1981-06-28,0.43,0.95,6.84,22.45,149.35,1.54,3.7,0.42,8.1,3.98,2.4,2.15
1981-06-29,0.416,0.92,2.69,13.18,102.33,0.58,2.31,0.68,2.76,2.25,1.88,1.96
1981-06-30,0.403,0.89,0.0,13.0,254.16,2.65,1.49,0.68,4.3,2.98,1.96,0.0
1981-07-01,0.384,0.85,0.0,16.3,321.11,11.66,1.59,0.62,5.4,1.16,0.0,0.0
1981-07-02,0.366,0.81,0.0,21.49,306.6,11.87,2.31,0.49,7.66,1.25,0.0,0.0
1981-07-03,1.099,2.43,37.08,16.53,73.0,0.39,1.4,0.78,1.9,1.75,1.59,3.53
1981-07-04,1.647,3.64,2.32,15.56,276.41,5.11,0.86,0.67,4.58,4.54,3.68,1.54
1981-07-05,1.226,2.71,0.0,17.59,264.74,7.06,1.05,0.63,4.83,3.76,1.54,0.0
1981-07-06,0.927,2.05,2.07,18.34,180.42,1.95,0.95,0.67,3.83,1.95,0.27,1.34
1981-07-07,0.692,1.53,0.0,20.04,289.44,9.12,1.4,0.62,5.78,3.05,1.34,0.0
1981-07-08,0.525,1.16,0.0,21.69,305.21,9.14,1.28,0.59,6.44,1.69,0.0,0.0
1981-07-09,0.448,0.99,0.01,22.35,291.67,7.76,0.96,0.58,6.23,1.27,0.0,0.0
1981-07-10,0.43,0.95,0.64,21.95,246.36,3.73,1.26,0.63,5.73,1.48,0.51,0.1
1981-07-11,0.439,0.97,12.41,19.94,219.04,2.13,1.0,0.73,4.4,1.98,1.38,3.27
1981-07-12,0.52,1.15,8.32,16.44,97.67,0.03,0.82,0.85,1.72,1.72,1.52,3.42
1981-07-13,0.683,1.51,8.16,16.39,168.73,1.08,1.06,0.79,3.05,3.05,2.69,3.15
1981-07-14,0.715,1.58,0.14,16.88,228.36,2.61,1.15,0.69,4.36,4.29,3.2,0.09
1981-07-15,0.538,1.19,0.11,17.75,141.84,0.27,0.88,0.69,3.19,2.05,0.15,0.03
1981-07-16,0.457,1.01,0.23,19.37,249.96,4.23,1.33,0.68,5.08,2.35,0.18,0.07
1981-07-17,0.498,1.1,13.67,17.25,167.35,1.54,1.06,0.81,2.99,1.7,0.94,3.42
1981-07-18,3.596,7.95,45.61,11.82,41.98,0.0,0.88,0.91,0.52,0.52,0.47,3.64
1981-07-19,9.038,19.98,52.0,10.53,35.97,0.0,1.7,0.75,1.23,1.23,1.15,3.67
1981-07-20,10.861,24.01,8.57,11.66,60.97,0.0,0.74,0.86,0.91,0.91,0.81,3.53
1981-07-21,5.338,11.8,11.39,14.14,76.92,0.39,0.8,0.82,1.34,1.34,1.2,3.59
1981-07-22,3.42,7.56,1.24,17.86,258.31,7.1,1.29,0.66,4.8,4.8,3.7,0.91
1981-07-23,2.112,4.67,7.37,16.52,125.62,1.23,1.66,0.71,3.05,2.98,1.82,2.82
1981-07-24,4.148,9.17,33.19,11.59,24.21,0.0,0.6,0.89,0.26,0.26,0.24,3.67
1981-07-25,6.432,14.22,9.9,11.54,135.82,0.83,1.24,0.76,2.3,2.3,2.04,3.39
1981-07-26,3.551,7.85,4.39,11.38,99.13,0.88,0.65,0.82,1.41,1.41,1.25,3.11
1981-07-27,2.578,5.7,7.52,11.91,60.99,0.0,0.39,0.85,0.79,0.79,0.7,3.44
1981-07-28,2.352,5.2,0.04,16.25,268.9,5.17,0.84,0.67,4.53,4.52,3.43,0.05
1981-07-29,1.841,4.07,0.0,19.09,308.52,12.29,1.13,0.6,5.42,3.43,0.05,0.0
1981-07-30,1.429,3.16,0.0,21.03,296.11,11.63,1.24,0.63,5.61,2.48,0.0,0.0
1981-07-31,1.099,2.43,0.0,22.66,212.66,5.13,1.13,0.59,5.26,1.8,0.0,0.0
1981-08-01,0.846,1.87,0.39,22.48,225.7,6.49,1.3,0.58,5.49,1.79,0.23,0.14
1981-08-02,0.76,1.68,0.01,21.06,174.36,1.44,1.24,0.71,4.1,1.24,0.14,0.0
1981-08-03,0.728,1.61,3.44,21.63,241.14,6.77,0.74,0.71,4.51,1.43,0.32,1.96
1981-08-04,0.701,1.55,0.42,22.47,294.11,11.17,1.21,0.65,5.76,3.46,2.2,0.15
1981-08-05,0.669,1.48,0.02,22.92,279.61,11.39,1.1,0.63,5.55,1.7,0.15,0.0
1981-08-06,0.647,1.43,7.46,22.86,274.12,8.94,1.02,0.64,5.61,2.55,1.35,2.66
1981-08-07,0.624,1.38,1.55,20.8,207.23,4.8,1.32,0.67,4.56,3.85,2.78,1.14
1981-08-08,0.602,1.33,1.93,21.35,230.32,7.53,1.24,0.65,4.84,3.31,2.1,0.75
1981-08-09,0.633,1.4,11.07,17.57,78.01,0.31,0.84,0.83,1.56,1.54,1.4,3.03
1981-08-10,0.642,1.42,2.3,16.56,168.28,1.14,1.35,0.79,3.1,3.1,2.73,1.72
1981-08-11,0.584,1.29,2.55,16.19,105.82,0.36,0.85,0.8,2.03,2.02,1.46,1.9
1981-08-12,0.561,1.24,0.57,18.26,166.2,2.33,1.4,0.73,3.5,3.3,2.0,0.42
1981-08-13,0.538,1.19,0.0,19.0,225.58,7.1,1.09,0.69,4.1,2.37,0.42,0.0
1981-08-14,0.516,1.14,0.0,19.22,256.63,9.57,0.91,0.65,4.45,1.81,0.0,0.0
1981-08-15,0.493,1.09,0.0,21.25,264.76,11.49,1.29,0.61,5.16,1.74,0.0,0.0
1981-08-16,0.529,1.17,13.95,21.87,214.46,6.76,1.65,0.66,4.89,1.56,0.13,3.4
1981-08-17,0.701,1.55,7.98,15.83,159.32,2.01,1.65,0.71,3.28,3.28,2.81,3.16
1981-08-18,0.737,1.63,0.0,16.01,258.16,10.73,1.27,0.67,3.95,3.95,2.9,0.26
1981-08-19,0.579,1.28,0.0,18.82,234.19,7.71,1.71,0.64,4.69,3.24,0.26,0.0
1981-08-20,0.502,1.11,1.95,17.46,196.95,6.09,1.65,0.66,3.95,1.94,0.12,1.38
1981-08-21,0.502,1.11,6.88,13.06,69.76,0.08,0.9,0.82,1.27,1.25,1.14,2.94
1981-08-22,0.493,1.09,0.0,15.46,251.16,8.46,0.96,0.63,3.94,3.81,2.82,0.13
1981-08-23,0.588,1.3,16.1,12.58,52.06,0.07,0.96,0.81,1.07,0.74,0.16,3.45
1981-08-24,0.882,1.95,1.24,12.47,150.11,0.97,0.53,0.76,2.27,2.27,2.0,2.05
1981-08-25,0.679,1.5,0.0,14.07,239.52,9.17,1.12,0.63,3.61,3.54,2.05,0.0
1981-08-26,0.543,1.2,0.1,15.38,220.94,6.81,1.18,0.63,3.8,2.39,0.03,0.06
1981-08-27,0.489,1.08,0.49,16.74,161.61,2.04,0.64,0.72,2.9,1.48,0.15,0.37
1981-08-28,0.47,1.04,0.0,15.91,183.05,3.86,0.64,0.71,2.98,1.45,0.37,0.0
1981-08-29,0.448,0.99,0.0,16.22,235.77,10.74,1.36,0.67,3.66,1.33,0.0,0.0
1981-08-30,0.43,0.95,0.0,17.22,225.62,10.31,1.4,0.68,3.66,1.18,0.0,0.0
1981-08-31,0.443,0.98,10.73,18.72,198.18,7.81,1.17,0.68,3.59,1.13,0.11,3.28
1981-09-01,1.167,2.58,28.39,14.9,40.38,0.0,1.0,0.9,0.71,0.71,0.58,3.09
1981-09-02,2.325,5.14,7.09,14.31,61.7,0.01,0.51,0.89,0.95,0.95,0.77,2.95
1981-09-03,1.873,4.14,0.26,14.92,110.11,1.46,1.45,0.74,2.35,2.35,1.88,1.24
1981-09-04,1.389,3.07,0.12,14.35,141.05,2.98,1.36,0.74,2.57,2.57,1.19,0.17
1981-09-05,1.049,2.32,0.0,14.68,163.39,7.19,0.93,0.76,2.35,1.63,0.16,0.0
