date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-02-12,0.19,2.37,0.0,-4.46,127.74,8.06,1.46,0.68,0.0,0.0,0.0,1.38
1981-02-13,0.123,1.54,0.0,-5.29,132.08,7.95,1.88,0.64,0.03,0.03,0.03,1.37
1981-02-14,0.103,1.29,0.0,-5.28,133.41,8.74,0.85,0.66,0.0,0.0,0.0,1.37
1981-02-15,0.098,1.22,0.0,-4.0,127.42,7.27,0.72,0.68,0.0,0.0,0.0,1.37
1981-02-16,0.093,1.16,0.0,-3.31,128.1,7.97,0.78,0.66,0.0,0.0,0.0,1.37
1981-02-17,0.088,1.1,0.0,-4.4,66.26,0.4,1.53,0.76,0.62,0.62,0.62,1.07
1981-02-18,0.083,1.04,0.22,-3.89,76.64,0.24,1.42,0.74,0.84,0.84,0.84,0.78
1981-02-19,0.079,0.99,0.0,-5.28,86.28,1.88,1.42,0.75,0.0,0.0,0.0,0.78
1981-02-20,0.075,0.94,0.0,-5.14,105.4,3.63,0.92,0.71,0.0,0.0,0.0,0.78
1981-02-21,0.071,0.89,0.23,-4.05,102.62,1.37,0.94,0.67,0.35,0.35,0.35,0.74
1981-02-22,0.067,0.84,0.0,-4.96,136.68,5.05,0.86,0.66,0.0,0.0,0.0,0.74
1981-02-23,0.064,0.8,0.15,-1.58,116.92,2.53,0.95,0.76,0.02,0.02,0.02,0.8
1981-02-24,0.063,0.79,2.6,0.11,118.86,2.02,0.76,0.77,0.0,0.0,0.0,1.29
1981-02-25,0.062,0.77,0.0,-1.59,134.41,3.44,1.28,0.7,0.01,0.01,0.01,1.28
1981-02-26,0.06,0.75,0.0,-1.61,129.81,4.42,0.81,0.72,0.0,0.0,0.0,1.28
1981-02-27,0.058,0.72,0.0,-1.99,131.98,1.68,0.78,0.7,0.46,0.46,0.46,1.07
1981-02-28,0.062,0.77,8.67,1.13,46.46,0.0,0.84,0.91,0.01,0.01,0.01,1.38
1981-03-01,0.127,1.59,9.53,2.88,85.51,0.21,0.55,0.89,0.41,0.41,0.41,1.66
1981-03-02,0.305,3.81,5.94,3.59,108.45,2.23,0.73,0.89,0.37,0.37,0.37,1.66
1981-03-03,0.507,6.33,16.39,1.71,35.06,0.02,0.68,0.95,0.0,0.0,0.0,1.66
1981-03-04,0.666,8.31,1.81,1.59,60.92,0.36,0.79,0.91,0.27,0.27,0.27,1.61
1981-03-05,0.529,6.6,0.0,1.36,145.12,5.92,0.86,0.78,0.45,0.45,0.45,1.4
1981-03-06,0.464,5.79,6.14,2.82,48.85,0.01,0.87,0.82,0.42,0.42,0.42,1.65
1981-03-07,0.536,6.69,0.06,6.55,155.69,6.8,0.91,0.73,0.85,0.85,0.85,1.26
1981-03-08,0.645,8.05,11.79,6.32,21.04,0.0,1.02,0.85,0.04,0.04,0.04,1.66
1981-03-09,0.824,10.28,0.14,8.7,121.36,4.98,1.31,0.74,1.08,1.08,1.08,1.19
1981-03-10,0.798,9.96,0.46,9.39,94.22,1.1,1.04,0.75,1.52,1.52,1.52,0.76
1981-03-11,0.894,11.16,0.15,12.09,63.65,0.0,1.36,0.6,1.81,1.81,1.81,0.1
1981-03-12,2.554,31.87,41.7,7.55,21.39,0.0,1.55,0.88,0.11,0.11,0.11,1.66
1981-03-13,2.341,29.22,13.31,4.6,89.51,1.22,1.32,0.86,1.05,1.05,1.05,1.66
1981-03-14,1.296,16.17,1.4,5.04,118.38,2.51,1.58,0.68,1.84,1.84,1.84,1.26
1981-03-15,0.768,9.59,3.29,3.07,83.02,0.43,0.75,0.8,1.08,1.08,1.08,1.53
1981-03-16,0.7,8.74,4.23,2.82,77.09,0.84,0.94,0.86,0.83,0.83,0.83,1.61
1981-03-17,0.635,7.93,13.0,-0.21,75.27,1.75,1.05,0.9,0.49,0.49,0.49,1.66
1981-03-18,0.518,6.47,0.9,-1.11,100.8,1.79,1.14,0.74,0.02,0.02,0.02,1.65
1981-03-19,0.383,4.78,0.0,0.3,213.84,10.44,0.9,0.64,0.0,0.0,0.0,1.65
1981-03-20,0.341,4.26,0.0,4.75,168.55,3.03,0.81,0.55,0.66,0.66,0.66,1.34
1981-03-21,0.418,5.22,0.0,8.38,198.9,9.7,0.87,0.51,0.0,0.0,0.0,1.34
1981-03-22,0.51,6.37,1.09,6.82,64.61,1.78,1.71,0.69,0.6,0.6,0.6,1.35
1981-03-23,0.652,8.14,8.37,7.8,99.45,0.46,1.42,0.76,1.17,1.17,1.17,1.65
1981-03-24,1.002,12.5,3.35,11.15,143.49,4.14,1.8,0.72,1.47,1.46,1.46,1.55
1981-03-25,1.098,13.7,0.96,12.9,200.78,8.63,1.07,0.69,1.48,1.47,1.32,1.15
1981-03-26,1.458,18.2,15.9,9.98,86.25,2.37,1.43,0.77,1.03,1.03,0.97,1.65
1981-03-27,1.167,14.57,0.0,8.43,224.84,10.91,1.0,0.66,1.47,1.46,1.35,0.69
1981-03-28,0.786,9.81,0.0,9.78,189.82,6.42,0.65,0.64,1.84,1.83,1.12,0.08
1981-03-29,0.693,8.65,0.26,11.68,183.19,6.09,0.92,0.65,1.84,1.83,0.53,0.24
1981-03-30,0.625,7.8,14.05,7.45,43.65,0.01,0.82,0.89,0.38,0.38,0.25,1.66
1981-03-31,0.646,8.06,0.1,7.77,40.7,0.0,0.85,0.89,0.37,0.37,0.33,1.36
1981-04-01,0.437,5.46,0.26,8.28,56.88,0.01,0.9,0.89,0.48,0.48,0.45,1.07
1981-04-02,0.323,4.03,0.0,9.49,120.21,0.36,0.94,0.81,1.36,1.36,1.12,0.02
1981-04-03,0.254,3.17,0.0,10.97,121.5,0.41,0.69,0.79,1.34,1.34,0.09,0.0
1981-04-04,0.213,2.66,0.0,11.37,169.02,1.2,1.0,0.74,2.07,2.06,0.1,0.0
1981-04-05,0.173,2.16,0.02,8.91,55.64,0.01,0.95,0.82,0.65,0.65,0.0,0.0
1981-04-06,0.152,1.9,1.15,8.97,112.68,0.51,0.9,0.79,1.23,1.23,0.34,0.64
1981-04-07,0.137,1.71,0.01,11.38,204.4,5.29,0.82,0.64,2.25,2.25,0.64,0.0
1981-04-08,0.124,1.55,0.21,12.47,174.67,5.46,0.84,0.65,2.0,2.0,0.06,0.14
1981-04-09,0.114,1.42,0.0,12.64,199.12,9.14,0.91,0.65,2.03,2.03,0.14,0.0
1981-04-10,0.107,1.33,0.0,13.88,240.91,11.09,1.11,0.62,2.66,2.66,0.0,0.0
1981-04-11,0.102,1.27,2.13,13.35,94.12,0.03,0.8,0.76,1.34,1.34,0.04,1.32
1981-04-12,0.097,1.21,0.32,14.26,227.35,7.99,0.84,0.71,2.44,2.44,1.4,0.23
1981-04-13,0.092,1.15,0.27,14.52,225.38,10.09,1.15,0.66,2.61,2.61,0.31,0.19
1981-04-14,0.087,1.09,0.0,14.15,216.06,8.49,0.97,0.65,2.49,2.49,0.19,0.0
1981-04-15,0.084,1.05,3.19,13.24,185.63,1.71,1.08,0.64,2.72,2.72,0.09,1.59
1981-04-16,0.081,1.01,0.0,12.11,237.7,9.76,1.88,0.57,3.16,3.16,1.59,0.0
1981-04-17,0.077,0.96,0.0,6.43,278.71,12.37,3.36,0.48,3.38,3.38,0.0,0.0
1981-04-18,0.073,0.91,0.0,3.14,279.42,11.97,2.93,0.48,2.8,2.78,0.0,0.0
1981-04-19,0.069,0.86,0.0,3.09,204.11,3.66,1.44,0.53,2.17,2.15,0.0,0.0
1981-04-20,0.066,0.82,0.22,4.76,145.72,0.41,1.44,0.67,1.74,1.72,0.06,0.16
1981-04-21,0.062,0.77,0.0,6.56,273.22,11.91,1.63,0.51,2.7,2.65,0.16,0.0
1981-04-22,0.058,0.73,0.0,7.57,271.23,11.61,1.24,0.51,2.63,2.55,0.0,0.0
1981-04-23,0.056,0.7,0.0,7.07,244.06,7.36,1.55,0.53,2.76,2.62,0.0,0.0
1981-04-24,0.053,0.66,0.0,6.03,241.31,3.83,1.31,0.66,2.46,2.27,0.0,0.0
1981-04-25,0.05,0.63,0.01,9.21,247.26,9.4,1.29,0.53,2.77,2.5,0.0,0.0
1981-04-26,0.053,0.66,10.66,3.16,36.69,0.04,1.44,0.87,0.33,0.3,0.01,2.12
1981-04-27,0.054,0.68,1.83,2.71,135.93,0.47,1.28,0.76,1.29,1.29,1.19,1.57
1981-04-28,0.048,0.6,0.82,4.03,93.17,0.04,1.42,0.8,0.98,0.97,0.9,1.13
1981-04-29,0.046,0.57,0.32,4.79,92.73,0.0,1.06,0.76,1.01,1.01,0.89,0.5
1981-04-30,0.043,0.54,0.01,8.32,221.0,6.44,1.07,0.69,2.17,2.11,0.5,0.0
1981-05-01,0.041,0.51,0.68,9.23,74.25,0.05,1.31,0.78,1.13,1.08,0.03,0.58
1981-05-02,0.04,0.5,4.28,7.14,121.83,0.14,1.13,0.73,1.54,1.52,0.97,2.07
1981-05-03,0.041,0.51,4.97,4.46,86.37,0.01,1.27,0.8,0.94,0.94,0.89,2.57
1981-05-04,0.06,0.75,14.36,3.52,89.0,0.26,1.96,0.86,0.87,0.87,0.82,2.86
1981-05-05,0.099,1.24,9.37,3.71,89.38,0.15,1.23,0.91,0.66,0.66,0.62,2.84
1981-05-06,0.096,1.2,0.0,8.87,218.97,8.42,0.96,0.71,2.0,2.0,1.89,0.95
1981-05-07,0.058,0.73,0.0,12.33,274.64,8.18,0.96,0.62,3.2,3.2,0.95,0.0
1981-05-08,0.05,0.63,0.19,13.69,181.99,2.83,0.85,0.61,2.64,2.64,0.12,0.06
1981-05-09,0.048,0.6,0.0,14.77,302.43,11.98,1.23,0.56,3.97,3.97,0.06,0.0
1981-05-10,0.046,0.57,0.24,14.77,154.19,2.04,1.42,0.58,3.17,3.17,0.15,0.08
1981-05-11,0.044,0.55,4.49,8.37,74.98,0.29,1.05,0.83,0.84,0.84,0.34,2.16
1981-05-12,0.043,0.54,0.0,9.44,170.02,3.49,1.1,0.71,1.98,1.98,1.81,0.35
1981-05-13,0.041,0.51,0.18,9.21,110.46,0.18,0.8,0.75,1.34,1.34,0.5,0.03
1981-05-14,0.038,0.48,1.61,10.65,164.88,1.85,1.0,0.77,1.95,1.94,0.18,1.12
1981-05-15,0.037,0.46,2.26,11.06,182.14,2.89,0.76,0.78,1.9,1.9,1.69,1.19
1981-05-16,0.042,0.52,8.59,10.0,166.56,3.97,1.25,0.77,1.88,1.88,1.71,2.61
1981-05-17,0.042,0.52,0.03,9.9,265.41,10.39,1.0,0.65,2.62,2.62,2.41,0.22
1981-05-18,0.037,0.46,0.0,13.37,313.24,12.69,1.06,0.54,3.74,3.74,0.22,0.0
1981-05-19,0.035,0.44,0.0,15.8,273.11,10.14,0.91,0.55,3.63,3.58,0.0,0.0
1981-05-20,0.034,0.42,0.0,16.11,206.06,3.58,0.96,0.59,3.36,3.26,0.0,0.0
1981-05-21,0.032,0.4,4.65,16.64,181.73,2.42,1.04,0.65,3.08,2.94,0.23,2.21
1981-05-22,0.032,0.4,2.33,11.55,141.48,2.77,1.05,0.73,1.82,1.82,1.73,1.7
1981-05-23,0.03,0.38,0.66,12.78,272.27,7.49,0.92,0.65,3.22,3.15,1.94,0.38
1981-05-24,0.054,0.68,19.77,12.26,172.4,0.62,1.15,0.75,2.4,2.39,2.27,2.61
1981-05-25,0.448,5.59,60.05,9.34,35.24,0.0,0.86,0.9,0.23,0.23,0.22,2.88
1981-05-26,1.369,17.08,27.99,6.59,63.68,0.0,0.58,0.91,0.38,0.38,0.36,2.88
1981-05-27,1.47,18.35,13.68,8.14,156.93,2.49,1.4,0.79,1.75,1.75,1.66,2.58
1981-05-28,0.712,8.89,3.23,9.74,154.81,2.56,1.46,0.74,2.01,2.01,1.9,2.03
1981-05-29,0.51,6.36,6.17,14.0,188.16,2.57,1.46,0.8,2.56,2.56,2.41,2.32
1981-05-30,0.395,4.93,3.16,15.11,247.82,3.97,0.95,0.75,3.23,3.23,2.57,1.78
1981-05-31,0.274,3.42,0.31,17.06,298.88,11.4,0.87,0.66,3.73,3.73,1.97,0.11
1981-06-01,0.172,2.15,0.05,19.36,317.12,11.27,0.92,0.63,4.5,4.5,0.15,0.02
1981-06-02,0.105,1.31,0.0,20.13,298.61,9.99,1.12,0.63,4.74,4.74,0.02,0.0
1981-06-03,0.147,1.83,20.79,17.85,156.53,1.05,1.06,0.69,2.88,2.88,0.93,3.39
1981-06-04,0.276,3.44,3.79,10.29,98.04,0.01,1.13,0.83,1.2,1.2,1.18,2.97
1981-06-05,0.21,2.62,0.0,13.13,327.23,13.12,1.09,0.65,3.65,3.65,2.96,0.0
1981-06-06,0.131,1.64,0.84,16.05,264.32,10.01,1.19,0.66,3.58,3.58,0.27,0.5
1981-06-07,0.093,1.16,3.61,18.26,297.77,10.05,0.98,0.66,4.15,4.15,1.83,1.45
1981-06-08,0.09,1.12,3.79,18.73,158.88,1.93,1.0,0.72,2.76,2.76,2.28,1.83
1981-06-09,0.187,2.34,26.52,18.18,186.88,4.26,1.14,0.7,3.12,3.12,2.83,3.42
1981-06-10,0.368,4.59,1.29,15.24,249.92,5.35,1.22,0.69,3.61,3.61,3.53,0.86
1981-06-11,0.245,3.06,0.0,17.29,343.56,13.78,0.97,0.64,4.37,4.37,0.86,0.0
1981-06-12,0.158,1.97,0.0,19.0,308.35,12.22,1.22,0.61,4.68,4.68,0.0,0.0
1981-06-13,0.106,1.32,0.0,17.66,293.23,8.28,1.46,0.69,4.45,4.45,0.0,0.0
1981-06-14,0.093,1.16,0.0,18.78,323.6,8.87,0.9,0.65,4.64,4.64,0.0,0.0
1981-06-15,0.088,1.1,0.0,20.25,345.32,14.03,0.95,0.55,5.11,5.11,0.0,0.0
1981-06-16,0.084,1.05,0.46,17.63,181.53,3.34,1.25,0.66,3.33,3.32,0.23,0.21
1981-06-17,0.079,0.99,0.28,11.84,186.91,1.75,1.15,0.63,2.88,2.86,0.37,0.11
1981-06-18,0.075,0.94,0.26,8.71,131.53,1.56,1.03,0.72,1.64,1.63,0.23,0.14
1981-06-19,0.071,0.89,0.0,9.62,157.12,0.92,1.18,0.66,2.3,2.25,0.13,0.0
1981-06-20,0.067,0.84,0.0,11.08,245.32,1.82,1.08,0.62,3.4,3.28,0.0,0.0
1981-06-21,0.064,0.8,1.14,11.03,122.21,1.59,1.15,0.73,1.74,1.64,0.14,0.86
1981-06-22,0.061,0.76,0.38,9.55,226.95,7.52,2.13,0.74,2.71,2.59,1.17,0.06
1981-06-23,0.058,0.72,0.02,12.2,175.32,2.96,2.1,0.74,2.73,2.47,0.06,0.0
1981-06-24,0.054,0.68,1.9,13.32,249.49,2.58,0.94,0.72,3.25,2.99,1.02,0.71
1981-06-25,0.052,0.65,3.91,12.6,183.02,1.88,0.81,0.78,2.17,2.06,1.4,1.97
1981-06-26,0.05,0.63,5.53,13.09,181.15,2.71,0.96,0.79,2.2,2.2,2.16,2.56
1981-06-27,0.049,0.61,1.33,13.75,181.76,2.8,0.95,0.78,2.27,2.27,2.21,1.32
1981-06-28,0.05,0.62,10.04,14.86,107.7,0.04,1.48,0.81,1.8,1.79,1.69,3.15
1981-06-29,0.048,0.6,0.54,10.91,224.45,4.14,2.34,0.64,3.63,3.62,3.4,0.27
1981-06-30,0.045,0.56,0.0,11.42,270.18,9.61,1.47,0.6,3.48,3.32,0.27,0.0
1981-07-01,0.042,0.53,0.0,13.56,330.09,12.93,1.14,0.6,3.93,3.61,0.0,0.0
1981-07-02,0.041,0.51,0.36,17.77,308.59,9.84,1.11,0.6,4.56,4.03,0.23,0.12
1981-07-03,0.068,0.85,27.1,13.41,46.53,0.39,1.51,0.84,0.85,0.85,0.83,3.4
1981-07-04,0.077,0.96,0.18,14.29,281.6,8.43,1.16,0.65,3.66,3.65,3.47,0.1
1981-07-05,0.05,0.62,0.04,15.7,255.36,7.15,0.8,0.66,3.25,3.23,0.13,0.01
1981-07-06,0.045,0.56,0.08,17.33,225.22,3.98,0.91,0.68,3.39,3.34,0.07,0.03
1981-07-07,0.042,0.53,0.0,18.51,300.25,12.82,1.01,0.67,3.97,3.84,0.03,0.0
1981-07-08,0.04,0.5,0.26,19.06,242.55,9.06,1.0,0.71,3.42,3.22,0.17,0.09
1981-07-09,0.038,0.48,1.4,18.82,213.92,8.1,0.94,0.72,3.0,2.75,0.32,0.96
1981-07-10,0.037,0.46,5.45,18.03,215.87,3.01,1.06,0.78,3.18,3.05,1.99,2.31
1981-07-11,0.039,0.49,8.64,16.37,71.66,0.04,1.11,0.87,1.05,1.05,1.03,3.23
1981-07-12,0.038,0.48,0.09,16.68,167.28,1.74,0.96,0.73,2.62,2.62,2.54,0.76
1981-07-13,0.036,0.45,5.32,15.0,113.71,0.18,1.08,0.83,1.64,1.62,1.29,2.49
1981-07-14,0.035,0.44,0.0,15.7,215.62,5.81,1.13,0.71,3.02,2.99,2.49,0.0
1981-07-15,0.034,0.42,0.0,17.3,219.63,4.26,1.16,0.68,3.52,3.38,0.0,0.0
1981-07-16,0.032,0.4,0.0,18.8,277.58,10.48,1.42,0.65,4.34,4.01,0.0,0.0
1981-07-17,0.03,0.38,5.28,17.04,116.76,0.77,1.57,0.74,2.43,2.26,0.79,2.37
1981-07-18,0.099,1.23,31.44,9.99,51.41,0.0,0.83,0.92,0.37,0.37,0.36,3.45
1981-07-19,0.168,2.1,8.18,8.95,67.61,0.04,0.92,0.88,0.65,0.65,0.64,3.38
1981-07-20,0.163,2.04,4.67,11.41,69.4,0.0,0.93,0.87,0.76,0.76,0.74,3.2
1981-07-21,0.125,1.56,0.16,15.29,213.02,8.22,1.09,0.75,2.56,2.56,2.5,0.83
1981-07-22,0.071,0.89,0.66,17.2,278.88,7.46,0.94,0.66,3.87,3.86,1.12,0.33
1981-07-23,0.15,1.87,27.61,13.06,44.53,0.0,1.35,0.86,0.68,0.67,0.55,3.48
1981-07-24,0.333,4.16,3.36,11.96,157.86,1.85,1.07,0.8,1.92,1.92,1.89,2.63
1981-07-25,0.248,3.09,3.37,10.8,155.16,0.92,1.14,0.8,1.89,1.89,1.86,2.32
1981-07-26,0.177,2.21,0.76,11.8,183.43,2.54,1.03,0.73,2.32,2.32,2.24,0.69
1981-07-27,0.109,1.36,0.96,12.46,100.84,0.22,1.03,0.83,1.29,1.29,1.09,0.5
1981-07-28,0.074,0.92,0.0,15.82,310.33,13.03,1.42,0.62,4.11,4.11,0.5,0.0
1981-07-29,0.068,0.85,0.0,17.45,309.64,12.96,0.91,0.68,3.72,3.72,0.0,0.0
1981-07-30,0.065,0.81,0.0,20.1,307.32,12.02,0.85,0.67,4.12,4.11,0.0,0.0
1981-07-31,0.061,0.76,0.0,21.43,194.15,2.15,1.05,0.65,3.86,3.83,0.0,0.0
1981-08-01,0.058,0.72,0.09,21.4,198.85,1.63,1.23,0.56,4.51,4.46,0.06,0.03
1981-08-02,0.055,0.69,1.92,18.7,133.0,0.95,0.76,0.76,2.14,2.11,0.2,1.32
1981-08-03,0.053,0.66,0.0,20.28,257.86,8.1,0.87,0.71,3.64,3.6,1.32,0.0
1981-08-04,0.05,0.62,0.0,20.95,275.96,11.93,0.84,0.7,3.68,3.59,0.0,0.0
1981-08-05,0.047,0.59,0.0,22.11,284.66,12.04,0.89,0.66,4.14,3.97,0.0,0.0
1981-08-06,0.046,0.57,6.38,20.38,252.29,9.14,1.29,0.7,3.86,3.7,1.03,2.45
1981-08-07,0.044,0.55,0.63,19.66,239.5,7.31,0.94,0.72,3.4,3.34,2.55,0.49
1981-08-08,0.042,0.53,5.24,18.86,212.78,3.92,1.28,0.76,3.29,3.17,1.36,2.26
1981-08-09,0.048,0.6,10.75,16.39,208.35,4.85,1.41,0.79,2.79,2.79,2.75,2.59
1981-08-10,0.045,0.56,0.63,14.71,87.86,0.25,1.1,0.75,1.61,1.61,1.58,1.37
1981-08-11,0.042,0.53,0.15,14.24,169.86,3.99,0.96,0.77,2.09,2.06,1.42,0.1
1981-08-12,0.04,0.5,0.01,16.36,186.03,4.47,1.54,0.76,2.73,2.65,0.1,0.0
1981-08-13,0.038,0.48,0.01,17.35,217.3,2.37,1.59,0.76,3.43,3.29,0.0,0.0
1981-08-14,0.036,0.45,0.0,18.32,266.29,7.54,1.17,0.67,3.91,3.65,0.0,0.0
1981-08-15,0.034,0.43,0.0,19.29,265.25,11.68,1.07,0.68,3.53,3.17,0.0,0.0
1981-08-16,0.033,0.41,3.52,20.68,231.51,8.19,1.17,0.71,3.57,3.1,0.11,2.07
1981-08-17,0.031,0.39,0.04,16.46,234.77,6.77,2.01,0.68,3.67,3.44,2.08,0.02
1981-08-18,0.03,0.37,0.0,15.31,269.38,11.34,1.3,0.69,3.16,2.64,0.02,0.0
1981-08-19,0.028,0.35,0.0,17.89,258.77,10.66,1.43,0.67,3.58,2.88,0.0,0.0
1981-08-20,0.026,0.33,2.89,15.63,165.44,3.62,1.97,0.69,2.96,2.31,0.1,1.84
1981-08-21,0.026,0.33,8.79,12.7,167.54,2.05,1.26,0.7,2.41,2.38,2.32,2.87
1981-08-22,0.026,0.32,0.0,13.29,259.35,12.29,1.2,0.67,2.71,2.67,2.57,0.3
1981-08-23,0.025,0.31,0.16,14.1,148.7,4.05,1.24,0.76,1.95,1.65,0.35,0.11
1981-08-24,0.023,0.29,0.0,13.17,250.78,10.78,1.7,0.62,3.14,2.53,0.11,0.0
1981-08-25,0.022,0.27,0.0,14.19,259.46,12.01,1.42,0.62,3.09,2.39,0.0,0.0
1981-08-26,0.021,0.26,0.0,14.65,256.49,11.74,1.15,0.62,2.97,2.22,0.0,0.0
1981-08-27,0.02,0.25,0.0,15.81,236.55,11.04,1.07,0.65,2.77,2.01,0.0,0.0
1981-08-28,0.018,0.23,0.0,15.87,258.78,11.93,1.26,0.63,3.16,2.22,0.0,0.0
1981-08-29,0.018,0.22,0.0,15.44,250.99,11.61,1.09,0.65,2.86,1.94,0.0,0.0
1981-08-30,0.017,0.21,0.0,16.12,241.28,11.0,1.03,0.67,2.78,1.83,0.0,0.0
1981-08-31,0.016,0.2,1.0,17.81,201.4,6.22,1.11,0.66,3.02,1.96,0.1,0.78
1981-09-01,0.015,0.19,7.73,15.93,130.19,3.65,1.03,0.82,1.74,1.56,1.27,2.47
1981-09-02,0.015,0.19,0.52,15.04,134.41,0.99,0.96,0.81,1.94,1.91,1.85,0.96
1981-09-03,0.026,0.33,31.63,13.6,133.93,0.77,1.55,0.78,2.15,1.78,1.03,2.74
1981-09-04,0.042,0.52,0.0,12.39,186.46,4.13,2.0,0.76,2.49,2.49,2.37,0.37
1981-09-05,0.022,0.27,0.0,13.66,189.55,3.77,1.15,0.78,2.42,2.33,0.37,0.0
