date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-02-19,0.16,0.35,0.01,-17.98,159.39,7.61,1.47,0.64,0.02,0.02,0.02,0.14
1981-02-20,0.155,0.34,0.0,-16.47,159.09,7.89,1.25,0.51,0.02,0.02,0.02,0.14
1981-02-21,0.155,0.34,0.16,-17.69,133.14,1.64,0.89,0.84,0.14,0.14,0.14,0.14
1981-02-22,0.155,0.34,0.01,-14.89,147.92,5.67,3.64,0.58,0.2,0.2,0.2,0.13
1981-02-23,0.151,0.33,0.03,-15.88,153.51,7.23,1.33,0.74,0.03,0.03,0.03,0.13
1981-02-24,0.151,0.33,0.02,-15.82,136.82,5.75,1.51,0.85,0.04,0.04,0.04,0.13
1981-02-25,0.151,0.33,0.0,-13.58,178.49,8.55,2.16,0.56,0.13,0.13,0.13,0.12
1981-02-26,0.146,0.32,0.0,-12.89,176.65,8.54,0.66,0.57,0.08,0.08,0.08,0.12
1981-02-27,0.146,0.32,0.0,-11.46,180.96,7.8,4.12,0.5,0.63,0.63,0.63,0.09
1981-02-28,0.146,0.32,0.76,-8.32,110.08,0.86,5.62,0.78,0.73,0.73,0.73,0.17
1981-03-01,0.146,0.32,5.37,-8.22,88.54,0.13,1.52,0.85,0.05,0.05,0.05,0.22
1981-03-02,0.141,0.31,1.29,-8.59,118.8,2.55,2.18,0.84,0.0,0.0,0.0,0.22
1981-03-03,0.141,0.31,13.55,-9.12,94.45,0.03,2.89,0.78,0.22,0.22,0.22,0.22
1981-03-04,0.141,0.31,17.33,-10.17,82.32,0.09,2.77,0.9,0.04,0.04,0.04,0.22
1981-03-05,0.137,0.3,0.08,-10.57,173.34,7.12,4.04,0.73,0.0,0.0,0.0,0.22
1981-03-06,0.137,0.3,1.49,-8.01,110.5,0.12,2.85,0.71,0.35,0.35,0.35,0.21
1981-03-07,0.137,0.3,2.3,-4.49,196.87,6.95,4.1,0.74,0.01,0.01,0.01,0.22
1981-03-08,0.137,0.3,15.44,-2.02,89.06,0.09,5.18,0.74,0.62,0.62,0.62,0.22
1981-03-09,0.141,0.31,1.46,-3.48,153.55,3.16,0.66,0.82,0.01,0.01,0.01,0.22
1981-03-10,0.151,0.33,6.12,-1.57,126.28,0.09,1.31,0.89,0.17,0.17,0.17,0.22
1981-03-11,0.164,0.36,11.96,-1.32,77.27,0.46,1.94,0.75,0.16,0.16,0.16,0.22
1981-03-12,0.173,0.38,52.84,-3.06,62.28,0.29,2.68,0.83,0.09,0.09,0.09,0.22
1981-03-13,0.169,0.37,14.91,-6.42,125.33,0.88,1.81,0.98,0.03,0.03,0.03,0.22
1981-03-14,0.16,0.35,1.17,-8.39,213.09,4.5,1.81,0.79,0.06,0.06,0.06,0.22
1981-03-15,0.155,0.34,5.82,-8.49,152.21,1.47,1.37,0.77,0.12,0.12,0.12,0.22
1981-03-16,0.151,0.33,2.46,-11.24,130.12,3.04,1.31,0.9,0.0,0.0,0.0,0.22
1981-03-17,0.151,0.33,3.66,-11.15,156.22,3.32,1.67,0.79,0.01,0.01,0.01,0.22
1981-03-18,0.146,0.32,12.49,-14.52,129.17,0.2,5.3,0.8,0.36,0.36,0.36,0.22
1981-03-19,0.146,0.32,0.0,-10.28,252.49,10.02,1.74,0.57,0.0,0.0,0.0,0.22
1981-03-20,0.146,0.32,0.0,-5.29,211.69,4.11,1.65,0.42,0.57,0.57,0.57,0.15
1981-03-21,0.146,0.32,0.0,-6.46,241.17,9.41,1.71,0.65,0.12,0.12,0.12,0.14
1981-03-22,0.146,0.32,0.04,-5.47,171.62,2.19,4.83,0.7,0.94,0.94,0.94,0.09
1981-03-23,0.146,0.32,7.95,-4.19,139.5,0.69,3.36,0.79,0.54,0.54,0.54,0.22
1981-03-24,0.151,0.33,3.92,-2.89,200.24,5.65,1.35,0.83,0.0,0.0,0.0,0.22
1981-03-25,0.169,0.37,3.29,-0.3,217.24,6.07,4.03,0.82,0.06,0.06,0.06,0.22
1981-03-26,0.192,0.42,15.0,-3.23,64.94,0.7,4.07,0.85,0.12,0.12,0.12,0.22
1981-03-27,0.192,0.42,0.0,-2.87,267.92,10.29,4.24,0.45,0.43,0.43,0.43,0.18
1981-03-28,0.192,0.42,1.49,-2.83,205.35,2.94,7.86,0.7,1.23,1.23,1.23,0.21
1981-03-29,0.205,0.45,26.93,-3.15,104.85,0.94,11.47,0.88,0.53,0.53,0.53,0.22
1981-03-30,0.397,0.87,72.46,-2.52,52.97,0.0,5.42,0.87,0.21,0.21,0.21,0.22
1981-03-31,0.798,1.75,89.19,-1.84,50.25,0.0,9.17,0.82,0.63,0.63,0.63,0.22
1981-04-01,0.926,2.03,15.41,-0.97,85.75,0.01,6.4,0.79,0.65,0.65,0.65,0.26
1981-04-02,0.716,1.57,0.01,0.42,220.96,3.87,3.64,0.7,0.65,0.65,0.65,0.16
1981-04-03,0.579,1.27,0.0,-1.18,241.03,7.85,1.43,0.61,0.18,0.18,0.18,0.15
1981-04-04,0.502,1.1,0.0,-2.07,259.88,9.2,0.81,0.81,0.17,0.17,0.17,0.13
1981-04-05,0.461,1.01,1.11,-2.9,175.0,0.72,1.26,0.84,0.72,0.72,0.72,0.21
1981-04-06,0.438,0.96,0.89,-2.42,181.22,3.76,4.44,0.68,0.58,0.58,0.58,0.19
1981-04-07,0.452,0.99,0.0,-1.26,257.31,8.95,2.53,0.63,0.11,0.11,0.11,0.17
1981-04-08,0.47,1.03,1.09,-1.85,182.16,2.61,0.99,0.74,0.36,0.36,0.36,0.21
1981-04-09,0.488,1.07,0.0,-1.51,262.19,9.74,0.96,0.74,0.11,0.11,0.11,0.17
1981-04-10,0.525,1.15,0.0,-0.5,286.01,10.95,2.2,0.7,0.21,0.21,0.21,0.16
1981-04-11,0.648,1.42,0.93,1.51,187.51,4.25,1.56,0.73,0.55,0.55,0.55,0.23
1981-04-12,0.766,1.68,0.66,-0.01,219.61,7.26,3.45,0.84,0.52,0.52,0.52,0.19
1981-04-13,0.798,1.75,0.0,0.27,293.73,10.94,2.38,0.56,0.5,0.5,0.5,0.12
1981-04-14,0.844,1.85,0.0,-0.1,295.85,11.04,2.65,0.63,0.61,0.61,0.61,0.09
1981-04-15,0.89,1.95,0.56,-0.2,258.72,9.86,1.72,0.66,0.56,0.56,0.56,0.12
1981-04-16,0.908,1.99,0.3,-1.26,271.46,7.8,2.02,0.63,0.74,0.74,0.74,0.15
1981-04-17,0.817,1.79,0.0,-3.32,300.86,9.54,2.34,0.33,0.76,0.76,0.76,0.09
1981-04-18,0.661,1.45,0.0,-9.25,316.26,8.86,3.18,0.4,0.99,0.99,0.99,0.07
1981-04-19,0.543,1.19,0.76,-10.1,206.97,3.46,2.12,0.48,0.8,0.8,0.8,0.16
1981-04-20,0.461,1.01,2.07,-8.45,154.09,1.19,2.24,0.8,0.22,0.22,0.22,0.25
1981-04-21,0.406,0.89,0.0,-6.41,308.17,10.58,1.16,0.6,0.01,0.01,0.01,0.24
1981-04-22,0.383,0.84,0.0,-3.7,318.55,11.33,1.05,0.43,0.12,0.12,0.12,0.23
1981-04-23,0.388,0.85,0.0,-3.75,245.22,3.49,1.83,0.59,0.93,0.93,0.93,0.1
1981-04-24,0.411,0.9,0.0,-1.67,222.43,1.4,2.53,0.66,1.22,1.22,1.22,0.06
1981-04-25,0.443,0.97,0.39,-3.4,165.97,1.06,4.4,0.83,0.89,0.89,0.89,0.12
1981-04-26,0.443,0.97,49.47,-5.3,74.08,0.39,4.91,0.95,0.06,0.06,0.06,0.26
1981-04-27,0.424,0.93,11.29,-10.58,181.13,0.13,3.14,0.98,0.14,0.14,0.14,0.26
1981-04-28,0.36,0.79,3.19,-8.63,158.36,0.64,2.89,0.97,0.08,0.08,0.08,0.26
1981-04-29,0.333,0.73,3.52,-6.94,175.36,0.11,1.3,0.88,0.22,0.22,0.22,0.26
1981-04-30,0.319,0.7,0.0,-4.83,300.58,4.93,1.97,0.9,0.19,0.19,0.19,0.22
1981-05-01,0.328,0.72,4.65,-3.03,115.65,0.06,1.57,0.96,0.15,0.15,0.15,0.28
1981-05-02,0.333,0.73,11.24,-4.62,123.98,0.1,1.01,0.97,0.07,0.07,0.07,0.29
1981-05-03,0.328,0.72,5.12,-5.73,150.95,0.02,1.39,0.89,0.19,0.19,0.19,0.29
1981-05-04,0.315,0.69,10.79,-8.92,115.63,0.36,2.93,0.99,0.03,0.03,0.03,0.29
1981-05-05,0.292,0.64,21.61,-8.53,127.4,0.04,3.9,0.99,0.04,0.04,0.04,0.29
1981-05-06,0.278,0.61,0.1,-4.23,248.84,3.53,1.96,0.97,0.11,0.11,0.11,0.27
1981-05-07,0.333,0.73,0.0,1.46,327.15,8.88,5.45,0.7,0.74,0.74,0.74,0.16
1981-05-08,0.443,0.97,0.02,0.18,185.25,1.4,5.17,0.92,0.52,0.52,0.52,0.11
1981-05-09,0.52,1.14,0.0,-0.11,297.55,8.76,7.84,0.74,1.21,1.21,1.21,0.05
1981-05-10,0.698,1.53,22.53,0.4,76.4,1.05,8.91,0.84,0.69,0.69,0.69,0.29
1981-05-11,0.88,1.93,14.76,-1.24,55.02,0.18,5.3,0.97,0.05,0.05,0.05,0.29
1981-05-12,0.821,1.8,1.13,-0.86,262.31,6.45,3.15,0.77,0.39,0.39,0.39,0.25
1981-05-13,0.776,1.7,4.02,-1.87,234.46,0.8,2.2,0.91,0.61,0.61,0.61,0.26
1981-05-14,0.794,1.74,1.01,-0.72,205.36,2.09,1.2,0.82,0.4,0.4,0.4,0.22
1981-05-15,0.871,1.91,0.54,-0.55,126.47,1.25,4.18,0.88,0.34,0.34,0.34,0.19
1981-05-16,0.953,2.09,1.45,0.01,238.18,4.98,4.37,0.77,0.77,0.77,0.77,0.16
1981-05-17,0.958,2.1,13.37,-3.12,287.85,7.88,2.11,0.85,0.4,0.4,0.4,0.29
1981-05-18,1.022,2.24,0.0,-0.28,318.09,8.06,3.91,0.76,0.54,0.54,0.54,0.17
1981-05-19,1.163,2.55,0.0,1.63,305.94,8.94,2.24,0.72,0.57,0.57,0.57,0.12
1981-05-20,1.656,3.63,0.0,4.28,256.09,5.45,4.04,0.54,1.71,1.71,1.71,0.05
1981-05-21,2.468,5.41,2.31,4.8,286.41,8.16,6.9,0.66,2.1,2.1,2.1,0.26
1981-05-22,2.623,5.75,21.83,-0.85,79.32,0.23,1.88,0.85,0.38,0.38,0.38,0.29
1981-05-23,2.281,5.0,0.01,0.65,325.41,9.51,1.92,0.65,0.63,0.63,0.61,0.14
1981-05-24,2.231,4.89,16.98,0.18,74.33,0.09,2.99,0.94,0.13,0.13,0.13,0.29
1981-05-25,2.176,4.77,14.81,-0.29,48.76,0.0,7.57,0.97,0.06,0.06,0.06,0.29
1981-05-26,2.546,5.58,42.11,-1.44,99.67,0.01,2.02,0.91,0.22,0.22,0.22,0.29
1981-05-27,2.345,5.14,34.78,-5.28,179.22,0.13,1.98,0.99,0.4,0.4,0.4,0.29
1981-05-28,1.277,2.8,3.48,-2.66,290.78,5.39,3.14,0.83,0.32,0.32,0.31,0.29
1981-05-29,1.264,2.77,3.49,0.26,224.61,1.19,1.44,0.9,0.38,0.38,0.37,0.28
1981-05-30,1.683,3.69,0.34,2.45,242.86,4.55,3.11,0.86,0.47,0.47,0.45,0.21
1981-05-31,2.386,5.23,0.01,4.18,292.53,8.19,4.55,0.82,0.8,0.79,0.76,0.1
1981-06-01,3.317,7.27,0.01,6.21,329.38,10.23,5.73,0.75,1.51,1.51,1.4,0.05
1981-06-02,4.685,10.27,0.0,7.59,347.17,12.7,4.68,0.72,1.67,1.64,1.55,0.01
1981-06-03,5.301,11.62,3.6,4.76,189.46,3.84,7.62,0.87,1.33,1.31,1.28,0.32
1981-06-04,4.621,10.13,30.78,-0.67,148.71,0.24,3.33,0.91,0.97,0.97,0.97,0.35
1981-06-05,3.928,8.61,0.1,1.09,350.48,11.62,1.57,0.71,0.66,0.66,0.63,0.15
1981-06-06,3.777,8.28,2.08,3.89,310.39,10.19,1.15,0.77,0.61,0.61,0.53,0.22
1981-06-07,4.904,10.75,11.07,4.82,322.12,6.62,0.98,0.82,1.33,1.33,1.29,0.35
1981-06-08,5.908,12.95,1.04,5.36,139.72,0.26,4.12,0.82,1.29,1.29,1.28,0.22
1981-06-09,6.743,14.78,4.72,6.85,216.89,6.03,4.82,0.69,1.99,1.99,1.93,0.29
1981-06-10,7.705,16.89,11.26,5.46,330.16,9.27,1.26,0.55,2.1,2.1,2.06,0.35
1981-06-11,8.69,19.05,0.0,7.53,345.87,12.85,2.14,0.52,2.38,2.38,2.32,0.06
1981-06-12,9.128,20.01,0.72,7.08,308.98,10.03,2.27,0.63,2.26,2.25,2.13,0.14
1981-06-13,9.493,20.81,0.03,7.54,316.58,9.92,1.17,0.49,2.33,2.29,2.23,0.03
1981-06-14,10.716,23.49,0.0,9.58,350.22,13.07,1.17,0.46,2.51,2.44,2.38,0.0
1981-06-15,11.688,25.62,0.0,8.76,361.59,12.53,1.45,0.56,2.76,2.66,2.63,0.0
1981-06-16,10.415,22.83,4.2,4.97,169.54,2.52,2.7,0.74,1.67,1.6,1.59,0.33
1981-06-17,7.263,15.92,4.76,-0.14,274.11,5.2,3.52,0.7,2.52,2.49,2.47,0.32
1981-06-18,4.147,9.09,23.85,-3.81,153.68,1.54,5.13,0.86,0.83,0.82,0.82,0.35
1981-06-19,2.819,6.18,0.29,-2.06,291.79,6.89,2.09,0.78,0.29,0.29,0.27,0.26
1981-06-20,2.267,4.97,0.18,-1.0,267.62,1.93,1.06,0.78,0.61,0.61,0.54,0.2
1981-06-21,2.085,4.57,12.43,-2.27,129.97,0.3,1.84,0.93,0.21,0.21,0.18,0.35
1981-06-22,1.848,4.05,3.14,-2.95,290.99,1.66,2.86,0.77,1.09,1.06,1.01,0.24
1981-06-23,1.857,4.07,0.0,1.13,330.19,7.88,2.32,0.76,0.6,0.55,0.44,0.16
1981-06-24,2.395,5.25,4.59,1.36,285.21,6.55,1.59,0.78,0.75,0.72,0.64,0.32
1981-06-25,2.838,6.22,3.45,1.6,184.56,2.4,3.22,0.86,0.73,0.72,0.7,0.32
1981-06-26,3.025,6.63,3.94,1.36,155.34,0.57,3.36,0.92,0.69,0.68,0.67,0.33
1981-06-27,3.166,6.94,0.26,1.91,109.54,1.9,6.4,0.96,0.26,0.26,0.25,0.28
1981-06-28,5.588,12.25,50.32,2.99,66.67,0.11,10.07,0.94,0.43,0.43,0.42,0.36
1981-06-29,7.564,16.58,13.4,-0.19,176.21,1.56,1.13,0.87,0.84,0.83,0.81,0.35
1981-06-30,4.963,10.88,0.0,0.95,295.96,7.07,1.04,0.71,0.86,0.83,0.79,0.11
1981-07-01,5.087,11.15,0.0,5.46,342.97,10.9,2.5,0.56,1.47,1.37,1.2,0.07
1981-07-02,6.578,14.42,1.92,5.9,249.25,5.52,8.48,0.78,2.04,1.99,1.81,0.28
1981-07-03,9.836,21.56,47.3,2.66,57.3,0.14,5.9,0.96,0.23,0.23,0.22,0.35
1981-07-04,8.763,19.21,0.05,0.97,332.36,9.32,1.86,0.8,1.48,1.45,1.35,0.09
1981-07-05,5.962,13.07,1.15,3.4,266.84,6.41,1.95,0.79,1.19,1.15,1.0,0.2
1981-07-06,6.063,13.29,0.72,4.25,248.45,4.68,1.17,0.83,1.34,1.28,1.17,0.16
1981-07-07,7.285,15.97,0.28,6.52,359.31,12.26,1.49,0.71,1.87,1.74,1.58,0.1
1981-07-08,8.549,18.74,1.27,6.5,285.36,7.16,1.21,0.75,1.77,1.65,1.55,0.28
1981-07-09,9.393,20.59,3.12,6.98,298.56,6.17,1.41,0.72,2.37,2.23,2.14,0.29
1981-07-10,10.908,23.91,11.67,7.35,282.38,5.25,2.15,0.77,2.61,2.52,2.44,0.37
1981-07-11,12.007,26.32,6.72,6.52,199.85,1.97,1.47,0.81,1.94,1.93,1.89,0.35
1981-07-12,11.131,24.4,5.41,5.7,182.0,0.85,1.2,0.84,1.74,1.73,1.68,0.34
1981-07-13,10.543,23.11,8.09,5.32,179.21,1.32,1.53,0.76,1.9,1.89,1.85,0.35
1981-07-14,9.525,20.88,0.52,4.46,271.35,6.05,1.23,0.74,2.35,2.26,2.16,0.13
1981-07-15,7.983,17.5,0.01,4.74,213.82,3.41,1.04,0.75,1.85,1.74,1.59,0.05
1981-07-16,7.988,17.51,0.0,6.22,324.11,9.64,1.04,0.74,2.55,2.3,2.12,0.0
1981-07-17,8.321,18.24,1.39,6.2,220.85,5.1,3.58,0.72,2.39,2.22,2.01,0.16
1981-07-18,8.859,19.42,53.55,0.24,74.18,0.0,3.22,0.83,0.79,0.79,0.76,0.45
1981-07-19,6.51,14.27,99.59,-3.35,106.92,0.0,4.09,1.0,0.32,0.32,0.3,0.35
1981-07-20,4.129,9.05,11.28,-0.28,178.26,0.74,2.8,0.99,0.18,0.18,0.18,0.35
1981-07-21,3.782,8.29,5.3,1.99,158.92,1.22,1.21,0.91,0.2,0.2,0.2,0.35
1981-07-22,4.635,10.16,3.52,4.12,287.71,6.73,4.47,0.77,1.1,1.07,0.95,0.33
1981-07-23,6.131,13.44,28.2,2.11,53.92,0.02,6.44,0.97,0.09,0.09,0.09,0.37
1981-07-24,7.199,15.78,26.53,0.09,103.59,0.01,2.03,0.96,0.31,0.31,0.29,0.43
1981-07-25,5.306,11.63,10.8,-1.52,89.57,0.62,2.02,0.99,0.06,0.06,0.05,0.43
1981-07-26,3.111,6.82,3.87,-1.84,146.04,0.83,3.07,0.94,0.35,0.35,0.31,0.36
1981-07-27,2.605,5.71,4.09,1.06,150.34,0.25,2.61,0.9,0.47,0.46,0.4,0.37
1981-07-28,3.029,6.64,0.0,2.62,335.94,10.66,2.53,0.72,0.88,0.75,0.45,0.14
1981-07-29,4.626,10.14,0.0,6.81,333.91,12.45,1.79,0.59,1.05,0.79,0.46,0.1
1981-07-30,7.076,15.51,0.0,8.0,336.0,12.19,1.59,0.59,1.34,1.01,0.79,0.06
1981-07-31,9.498,20.82,0.02,10.16,226.35,5.83,2.43,0.6,1.81,1.44,1.28,0.03
1981-08-01,10.798,23.67,0.18,8.86,239.13,4.86,2.6,0.71,1.96,1.52,1.39,0.05
1981-08-02,10.702,23.46,1.0,8.11,192.08,2.8,7.02,0.75,2.39,1.98,1.9,0.25
1981-08-03,10.57,23.17,0.38,8.23,251.37,7.35,2.38,0.78,1.92,1.59,1.51,0.14
1981-08-04,10.771,23.61,0.0,8.83,316.67,11.51,1.51,0.72,2.15,1.69,1.62,0.04
1981-08-05,11.177,24.5,0.0,9.13,306.29,11.08,1.3,0.74,2.16,1.68,1.62,0.0
1981-08-06,11.218,24.59,3.4,8.67,299.36,11.51,1.93,0.66,2.33,1.9,1.79,0.3
1981-08-07,10.876,23.84,1.92,7.71,229.71,5.87,1.97,0.72,2.18,1.89,1.8,0.3
1981-08-08,10.255,22.48,5.12,7.04,221.94,4.98,3.31,0.77,2.31,2.08,2.0,0.38
1981-08-09,10.579,23.19,16.44,4.77,126.7,2.3,1.4,0.92,0.94,0.94,0.9,0.44
1981-08-10,9.092,19.93,2.23,4.45,198.61,2.12,1.56,0.85,1.89,1.87,1.78,0.28
1981-08-11,7.071,15.5,6.61,2.9,110.67,0.31,0.91,0.94,0.83,0.82,0.79,0.42
1981-08-12,6.875,15.07,0.48,5.17,279.15,8.64,1.08,0.9,1.93,1.88,1.71,0.13
1981-08-13,7.108,15.58,0.0,6.5,299.25,10.45,1.51,0.68,2.33,2.15,1.7,0.04
1981-08-14,8.029,17.6,0.0,7.72,306.72,11.46,1.58,0.58,2.48,2.16,1.79,0.01
1981-08-15,9.252,20.28,0.0,8.87,306.42,11.7,1.39,0.57,2.51,2.09,1.83,0.01
1981-08-16,10.283,22.54,12.79,7.45,247.4,8.22,0.61,0.87,1.7,1.45,1.37,0.47
1981-08-17,10.666,23.38,7.03,4.73,263.51,6.78,1.87,0.68,2.52,2.45,2.13,0.45
1981-08-18,9.087,19.92,0.0,5.75,309.33,11.66,1.4,0.38,2.57,2.48,2.19,0.05
1981-08-19,7.865,17.24,0.0,5.96,283.39,10.66,0.88,0.62,2.03,1.8,1.53,0.01
1981-08-20,7.979,17.49,5.14,6.7,206.11,5.73,2.02,0.78,1.89,1.59,1.32,0.44
1981-08-21,7.404,16.23,13.14,1.1,38.34,6.82,4.04,0.87,0.24,0.24,0.24,0.5
1981-08-22,5.228,11.46,0.0,2.16,292.56,12.38,1.63,0.65,1.27,1.24,0.99,0.1
1981-08-23,3.905,8.56,1.52,1.69,81.42,2.32,2.52,0.94,0.32,0.28,0.16,0.26
1981-08-24,3.148,6.9,0.0,0.47,284.08,8.59,1.82,0.63,1.51,1.28,0.93,0.07
1981-08-25,2.76,6.05,0.0,1.92,295.85,10.69,1.54,0.55,1.45,1.11,0.83,0.04
1981-08-26,2.984,6.54,0.0,2.82,288.31,10.43,1.21,0.58,1.51,1.07,0.84,0.03
1981-08-27,3.522,7.72,0.0,4.09,279.55,10.28,0.62,0.7,1.34,0.96,0.85,0.02
1981-08-28,4.133,9.06,0.0,4.36,272.51,10.09,0.97,0.61,1.54,1.11,1.0,0.01
1981-08-29,4.694,10.29,0.0,5.0,288.17,11.18,0.8,0.54,1.57,1.15,1.07,0.0
1981-08-30,5.269,11.55,0.0,5.37,282.13,10.88,1.11,0.61,1.76,1.26,1.18,0.0
1981-08-31,5.826,12.77,3.67,5.55,231.02,10.07,1.34,0.72,1.36,0.98,0.93,0.43
1981-09-01,6.049,13.26,9.78,2.69,132.36,0.57,2.41,0.94,1.13,1.1,1.06,0.46
1981-09-02,5.807,12.73,2.45,3.76,158.88,2.98,1.75,0.89,1.17,1.15,1.05,0.28
1981-09-03,4.9,10.74,8.5,1.72,93.79,0.07,2.63,0.8,0.94,0.9,0.76,0.45
