date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-04-02,1.219,1.41,0.0,10.85,150.25,4.96,0.79,0.77,1.46,1.05,0.0,0.0
1981-04-03,1.167,1.35,0.0,11.07,102.27,0.65,0.76,0.79,1.22,0.84,0.0,0.0
1981-04-04,1.124,1.3,0.22,10.59,161.76,2.57,1.09,0.71,2.0,1.4,0.05,0.16
1981-04-05,1.124,1.3,2.8,6.75,39.63,0.1,0.83,0.86,0.38,0.26,0.16,1.14
1981-04-06,1.15,1.33,2.52,8.38,148.31,3.84,0.95,0.79,1.37,1.33,1.01,1.1
1981-04-07,1.081,1.25,0.0,12.07,227.63,10.11,0.85,0.61,2.41,2.09,1.1,0.0
1981-04-08,1.029,1.19,0.72,12.63,141.19,2.16,0.75,0.68,1.94,1.38,0.05,0.51
1981-04-09,0.994,1.15,0.09,12.27,204.21,7.66,0.91,0.67,2.27,1.72,0.54,0.06
1981-04-10,0.96,1.11,0.0,12.97,246.84,11.25,1.12,0.61,2.81,1.88,0.06,0.0
1981-04-11,0.925,1.07,0.0,13.48,182.43,5.61,0.84,0.63,2.38,1.47,0.0,0.0
1981-04-12,0.891,1.03,0.78,15.0,212.21,7.98,0.72,0.63,2.6,1.61,0.07,0.53
1981-04-13,0.856,0.99,0.0,14.77,251.78,11.44,0.85,0.56,3.04,2.01,0.53,0.0
1981-04-14,0.821,0.95,0.0,14.16,232.79,9.97,1.37,0.66,2.92,1.81,0.0,0.0
1981-04-15,0.795,0.92,0.59,12.37,209.21,6.44,0.9,0.67,2.45,1.53,0.06,0.42
1981-04-16,0.77,0.89,0.0,11.16,258.04,11.45,1.76,0.56,3.12,2.06,0.42,0.0
1981-04-17,0.735,0.85,0.0,4.9,277.99,12.13,3.0,0.49,2.79,1.84,0.0,0.0
1981-04-18,0.709,0.82,0.0,1.77,250.38,10.05,2.33,0.53,2.1,1.39,0.0,0.0
1981-04-19,0.683,0.79,0.03,2.13,161.4,1.09,1.47,0.6,1.67,1.06,0.0,0.01
1981-04-20,0.657,0.76,0.12,5.29,209.05,5.38,1.4,0.6,2.09,1.31,0.04,0.08
1981-04-21,0.631,0.73,0.0,5.7,267.98,11.13,0.77,0.52,2.14,1.26,0.08,0.0
1981-04-22,0.605,0.7,0.0,6.14,276.75,12.02,0.95,0.56,2.26,1.3,0.0,0.0
1981-04-23,0.588,0.68,0.0,5.65,245.78,10.15,1.17,0.57,2.14,1.21,0.0,0.0
1981-04-24,0.562,0.65,0.0,6.08,214.17,5.81,1.67,0.63,2.19,1.26,0.0,0.0
1981-04-25,0.545,0.63,0.09,8.89,215.68,6.37,0.89,0.61,2.27,1.18,0.03,0.06
1981-04-26,0.527,0.61,3.46,6.92,191.04,4.95,2.49,0.69,2.12,1.21,0.1,1.22
1981-04-27,0.519,0.6,5.41,2.15,106.82,0.24,2.02,0.86,0.82,0.77,0.58,1.39
1981-04-28,0.588,0.68,8.4,3.17,114.21,0.59,1.96,0.84,0.95,0.93,0.68,1.44
1981-04-29,0.674,0.78,1.57,4.18,94.53,0.12,1.8,0.8,0.99,0.98,0.72,1.2
1981-04-30,0.553,0.64,1.04,8.91,174.16,1.88,1.97,0.69,2.3,2.28,1.24,0.68
1981-05-01,0.648,0.75,9.29,8.99,83.1,0.13,2.35,0.82,1.32,1.31,0.71,2.38
1981-05-02,0.994,1.15,6.5,4.33,116.44,0.12,0.77,0.85,0.93,0.93,0.79,2.37
1981-05-03,1.02,1.18,0.66,4.88,87.52,0.13,1.32,0.7,1.27,1.27,1.09,1.55
1981-05-04,0.761,0.88,3.0,4.38,153.71,2.07,2.04,0.8,1.4,1.4,1.19,1.78
1981-05-05,0.873,1.01,7.15,4.1,127.06,1.41,2.55,0.84,1.11,1.11,0.95,2.33
1981-05-06,1.038,1.2,0.74,6.92,112.89,1.81,1.24,0.79,1.24,1.24,1.07,1.57
1981-05-07,0.761,0.88,0.0,12.53,305.65,11.51,1.12,0.57,3.73,3.71,1.57,0.0
1981-05-08,0.709,0.82,0.0,13.69,214.07,5.82,1.02,0.65,3.04,2.8,0.0,0.0
1981-05-09,0.683,0.79,0.0,15.25,302.46,12.76,1.11,0.53,4.2,3.27,0.0,0.0
1981-05-10,0.657,0.76,0.0,17.72,257.82,8.84,1.54,0.44,5.25,3.49,0.0,0.0
1981-05-11,0.631,0.73,4.5,10.88,132.59,3.68,1.75,0.7,2.14,1.57,0.6,1.81
1981-05-12,0.623,0.72,3.78,9.66,167.57,3.42,0.82,0.78,1.72,1.68,1.47,1.94
1981-05-13,0.657,0.76,7.56,9.1,77.52,0.16,1.43,0.85,0.96,0.94,0.82,2.34
1981-05-14,0.648,0.75,0.0,11.15,201.75,3.72,0.94,0.76,2.32,2.32,1.97,0.37
1981-05-15,0.605,0.7,0.91,12.07,240.7,6.69,0.68,0.71,2.63,2.57,0.98,0.26
1981-05-16,0.588,0.68,3.87,11.65,214.4,5.61,1.05,0.73,2.54,2.38,0.97,1.61
1981-05-17,0.571,0.66,1.92,9.73,177.96,4.89,1.01,0.71,2.06,2.02,1.66,1.26
1981-05-18,0.553,0.64,0.0,13.44,303.08,13.15,0.75,0.54,3.52,3.16,1.26,0.0
1981-05-19,0.536,0.62,0.0,16.18,277.37,10.54,0.7,0.53,3.83,2.82,0.0,0.0
1981-05-20,0.51,0.59,0.0,17.66,253.51,7.69,0.83,0.53,4.2,2.68,0.0,0.0
1981-05-21,0.493,0.57,0.09,19.79,284.87,9.24,1.03,0.54,5.04,2.83,0.06,0.03
1981-05-22,0.484,0.56,8.3,11.51,66.01,0.69,1.48,0.81,1.17,0.75,0.36,2.29
1981-05-23,0.467,0.54,0.0,13.28,289.16,8.59,0.67,0.64,3.36,3.17,2.29,0.0
1981-05-24,0.476,0.55,9.3,11.52,115.81,1.52,0.86,0.8,1.44,1.4,1.14,2.1
1981-05-25,0.484,0.56,3.64,10.75,92.91,1.7,0.98,0.86,1.0,1.0,0.86,2.1
1981-05-26,0.986,1.14,17.18,8.02,60.81,0.13,0.64,0.9,0.48,0.48,0.41,2.46
1981-05-27,4.012,4.64,24.1,7.52,102.3,0.25,1.77,0.85,1.14,1.14,0.97,2.39
1981-05-28,4.583,5.3,2.47,11.02,247.99,6.45,1.35,0.66,3.11,3.11,2.66,1.28
1981-05-29,3.614,4.18,8.72,13.15,158.09,2.23,1.28,0.83,2.0,2.0,1.67,2.28
1981-05-30,3.251,3.76,0.08,16.42,287.34,8.83,0.66,0.68,3.67,3.66,2.33,0.03
1981-05-31,2.265,2.62,0.0,18.27,313.48,11.96,0.62,0.61,4.18,3.89,0.03,0.0
1981-06-01,1.522,1.76,0.05,19.96,307.36,10.94,0.82,0.61,4.83,3.75,0.03,0.02
1981-06-02,1.003,1.16,0.0,21.65,311.06,12.66,0.92,0.6,5.19,3.54,0.02,0.0
1981-06-03,0.865,1.0,3.77,19.78,193.32,2.39,1.38,0.7,4.05,3.07,1.31,1.55
1981-06-04,0.83,0.96,0.95,11.31,103.74,0.23,2.15,0.74,2.16,2.05,2.02,0.4
1981-06-05,0.804,0.93,0.04,14.09,308.81,10.82,0.65,0.61,3.68,2.5,0.42,0.01
1981-06-06,0.77,0.89,0.88,16.68,313.32,11.88,0.76,0.61,4.17,2.58,0.29,0.52
1981-06-07,0.744,0.86,3.77,18.03,279.82,8.74,0.81,0.66,4.12,3.05,1.86,1.53
1981-06-08,0.718,0.83,2.38,17.45,88.83,0.6,0.67,0.8,1.53,1.49,1.48,1.62
1981-06-09,0.692,0.8,7.05,18.59,223.66,5.51,1.0,0.72,3.64,3.16,2.8,2.54
1981-06-10,0.674,0.78,1.55,14.64,203.5,4.52,1.05,0.72,2.96,2.94,2.91,0.86
1981-06-11,0.648,0.75,0.0,17.94,331.97,12.33,0.77,0.63,4.52,3.4,0.86,0.0
1981-06-12,0.623,0.72,0.35,19.48,277.39,8.65,1.54,0.61,5.21,3.2,0.23,0.11
1981-06-13,0.597,0.69,0.36,16.43,240.22,5.75,0.8,0.69,3.49,1.96,0.32,0.14
1981-06-14,0.579,0.67,0.0,18.94,337.5,13.63,0.58,0.56,4.59,2.17,0.14,0.0
1981-06-15,0.553,0.64,0.0,21.21,341.49,14.14,0.8,0.56,5.38,2.2,0.0,0.0
1981-06-16,0.536,0.62,0.59,18.67,218.55,4.12,1.67,0.59,4.91,2.0,0.32,0.25
1981-06-17,0.51,0.59,0.23,11.97,132.86,0.54,1.43,0.63,2.77,1.18,0.39,0.09
1981-06-18,0.51,0.59,15.1,7.79,74.35,0.14,1.47,0.87,0.83,0.38,0.15,3.31
1981-06-19,0.519,0.6,1.36,8.39,126.06,0.16,0.71,0.75,1.51,1.51,1.48,2.33
1981-06-20,0.493,0.57,0.06,10.61,270.43,4.75,0.66,0.62,3.15,3.05,2.37,0.02
1981-06-21,0.501,0.58,8.73,9.46,79.82,0.16,0.83,0.83,0.97,0.86,0.1,3.08
1981-06-22,0.527,0.61,2.23,8.66,160.8,0.81,1.43,0.78,1.96,1.96,1.93,2.11
1981-06-23,0.484,0.56,0.0,12.5,149.96,2.86,1.88,0.73,2.52,2.51,2.09,0.02
1981-06-24,0.458,0.53,1.19,13.93,240.56,5.31,0.72,0.71,3.03,2.88,0.78,0.37
1981-06-25,0.441,0.51,2.21,14.91,281.3,8.13,0.97,0.67,3.79,3.44,1.57,0.78
1981-06-26,0.424,0.49,0.28,14.32,173.68,1.33,1.02,0.75,2.67,2.25,1.0,0.05
1981-06-27,0.415,0.48,0.0,17.81,307.27,10.25,1.08,0.59,4.87,3.12,0.05,0.0
1981-06-28,0.398,0.46,4.39,18.44,112.23,1.23,1.98,0.68,3.44,2.32,1.11,1.89
1981-06-29,0.38,0.44,5.1,11.69,160.63,2.16,2.7,0.66,3.25,2.76,2.15,2.5
1981-06-30,0.372,0.43,0.0,11.15,211.71,3.99,1.68,0.65,3.23,2.99,2.5,0.0
1981-07-01,0.355,0.41,0.0,14.66,331.69,12.37,1.11,0.59,4.54,1.59,0.0,0.0
1981-07-02,0.346,0.4,0.0,18.38,317.75,12.51,0.97,0.59,4.94,1.36,0.0,0.0
1981-07-03,0.372,0.43,17.16,14.67,72.54,0.53,1.66,0.82,1.59,1.49,1.46,3.15
1981-07-04,0.372,0.43,1.08,14.5,251.23,6.4,1.43,0.66,3.92,3.69,3.41,0.7
1981-07-05,0.337,0.39,0.0,16.39,291.78,10.23,0.76,0.63,4.06,2.78,0.7,0.0
1981-07-06,0.32,0.37,1.49,17.35,206.44,4.09,1.01,0.7,3.55,1.86,0.28,0.98
1981-07-07,0.311,0.36,0.0,18.96,316.53,12.09,0.76,0.64,4.64,2.42,0.98,0.0
1981-07-08,0.294,0.34,0.0,20.02,314.72,12.63,0.81,0.59,4.99,1.6,0.0,0.0
1981-07-09,0.285,0.33,0.0,20.78,298.84,10.61,0.69,0.58,4.93,1.34,0.0,0.0
1981-07-10,0.277,0.32,0.4,20.16,253.23,8.16,1.0,0.66,4.49,1.35,0.33,0.07
1981-07-11,0.311,0.36,18.75,18.87,188.03,1.01,1.28,0.73,3.78,1.89,1.3,3.33
1981-07-12,0.406,0.47,6.59,16.41,110.54,1.11,1.06,0.79,2.05,2.05,2.04,3.08
1981-07-13,0.51,0.59,6.91,15.3,99.45,0.21,1.53,0.82,1.92,1.92,1.91,2.99
1981-07-14,0.51,0.59,0.0,15.36,208.49,4.77,1.25,0.7,3.41,3.27,2.96,0.04
1981-07-15,0.355,0.41,0.13,16.75,148.13,0.8,1.14,0.71,3.02,2.23,0.12,0.04
1981-07-16,0.32,0.37,0.35,18.47,211.26,4.71,1.76,0.63,4.69,2.9,0.26,0.12
1981-07-17,0.311,0.36,4.26,16.52,146.16,0.68,1.47,0.76,2.92,1.98,1.08,1.94
1981-07-18,1.046,1.21,37.21,10.87,57.69,0.12,1.15,0.91,0.63,0.63,0.62,3.41
1981-07-19,2.974,3.44,21.88,9.67,65.8,0.12,2.26,0.82,1.32,1.32,1.31,3.43
1981-07-20,3.035,3.51,4.19,10.94,69.03,0.12,2.47,0.87,1.18,1.18,1.17,3.02
1981-07-21,2.032,2.35,5.0,14.32,108.87,0.72,1.74,0.81,2.02,2.02,2.01,2.83
1981-07-22,1.669,1.93,1.77,17.51,260.87,7.52,1.32,0.67,4.34,4.33,3.17,1.12
1981-07-23,1.34,1.55,9.07,14.33,97.99,1.55,1.29,0.83,1.59,1.59,1.51,3.05
1981-07-24,1.626,1.88,15.26,10.89,50.59,0.12,0.83,0.9,0.55,0.55,0.55,3.42
1981-07-25,2.231,2.58,6.03,10.54,145.27,1.93,2.03,0.82,1.94,1.94,1.93,2.98
1981-07-26,1.945,2.25,4.48,10.94,144.89,1.63,1.49,0.8,1.99,1.99,1.98,2.64
1981-07-27,1.686,1.95,5.24,11.99,83.13,0.4,1.99,0.84,1.43,1.43,1.42,2.85
1981-07-28,1.453,1.68,0.01,14.85,232.09,6.04,0.98,0.7,3.32,3.32,2.83,0.03
1981-07-29,1.089,1.26,0.0,17.68,295.28,13.06,0.7,0.61,4.0,3.86,0.03,0.0
1981-07-30,0.83,0.96,0.0,19.46,282.87,12.74,0.76,0.63,4.15,3.38,0.0,0.0
1981-07-31,0.735,0.85,0.0,20.84,200.82,5.35,0.62,0.68,3.47,2.44,0.0,0.0
1981-08-01,0.709,0.82,0.07,21.36,206.75,5.22,1.21,0.6,4.71,3.13,0.04,0.02
1981-08-02,0.674,0.78,0.0,19.68,180.58,2.97,1.15,0.67,3.86,2.44,0.02,0.0
1981-08-03,0.657,0.76,3.87,20.81,245.73,8.32,0.79,0.68,4.13,2.72,0.33,2.0
1981-08-04,0.64,0.74,0.03,21.17,283.75,12.66,0.96,0.63,4.73,3.82,2.0,0.0
1981-08-05,0.614,0.71,0.0,21.3,284.6,12.73,0.71,0.63,4.48,2.87,0.0,0.0
1981-08-06,0.597,0.69,8.37,21.52,266.44,11.06,0.75,0.64,4.41,3.16,1.09,2.61
1981-08-07,0.588,0.68,0.61,19.54,164.97,4.81,0.67,0.74,2.8,2.75,2.61,0.54
1981-08-08,0.64,0.74,13.98,19.63,226.6,7.41,1.02,0.7,3.87,3.31,1.58,2.95
1981-08-09,0.994,1.15,11.16,16.33,90.2,0.51,1.22,0.85,1.58,1.58,1.57,2.77
1981-08-10,1.055,1.22,1.99,14.62,79.31,0.19,1.3,0.83,1.51,1.51,1.5,2.06
1981-08-11,0.83,0.96,0.53,15.45,181.54,3.85,0.69,0.77,2.5,2.5,2.06,0.48
1981-08-12,0.683,0.79,0.09,17.24,182.16,4.01,1.19,0.73,3.2,3.16,0.51,0.06
1981-08-13,0.648,0.75,0.0,17.89,224.28,7.28,0.9,0.69,3.54,3.16,0.06,0.0
1981-08-14,0.623,0.72,0.0,18.15,262.96,10.67,0.77,0.64,3.88,2.99,0.0,0.0
1981-08-15,0.597,0.69,0.0,19.24,274.83,12.62,0.68,0.62,3.97,2.74,0.0,0.0
1981-08-16,0.579,0.67,4.29,20.27,241.22,9.68,1.48,0.67,4.46,2.97,0.13,2.21
1981-08-17,0.562,0.65,0.95,15.01,203.65,5.57,1.14,0.63,3.41,3.08,2.33,0.72
1981-08-18,0.545,0.63,0.0,14.23,261.43,10.8,0.81,0.63,3.26,2.4,0.72,0.0
1981-08-19,0.519,0.6,0.0,17.12,254.14,9.41,1.38,0.63,4.14,2.66,0.0,0.0
1981-08-20,0.501,0.58,3.09,15.76,130.46,1.86,2.02,0.67,3.28,2.0,0.11,1.86
1981-08-21,0.484,0.56,5.02,11.77,84.48,0.52,1.27,0.78,1.57,1.57,1.57,2.41
1981-08-22,0.476,0.55,0.0,13.44,227.09,7.69,1.33,0.68,3.13,2.97,2.4,0.01
1981-08-23,0.493,0.57,11.53,12.61,100.38,1.65,1.28,0.79,1.66,1.2,0.07,2.97
1981-08-24,0.493,0.57,0.61,11.91,166.24,3.01,0.61,0.74,2.07,2.07,2.06,1.3
1981-08-25,0.458,0.53,0.0,12.95,249.94,11.02,0.96,0.65,2.97,2.93,1.3,0.0
1981-08-26,0.441,0.51,0.05,14.14,217.95,6.02,0.66,0.66,2.91,2.59,0.02,0.03
1981-08-27,0.424,0.49,0.05,16.05,155.6,3.26,0.86,0.7,2.66,2.07,0.05,0.04
1981-08-28,0.415,0.48,0.0,14.95,210.84,6.68,0.71,0.69,2.84,2.0,0.04,0.0
1981-08-29,0.398,0.46,0.0,15.26,231.61,10.45,0.85,0.69,2.9,1.86,0.0,0.0
1981-08-30,0.38,0.44,0.0,15.69,223.82,9.51,0.73,0.7,2.82,1.68,0.0,0.0
1981-08-31,0.363,0.42,3.33,16.99,192.22,6.38,0.98,0.71,2.98,1.73,0.1,1.94
1981-09-01,0.735,0.85,27.99,13.71,29.33,0.07,0.94,0.9,0.52,0.51,0.4,2.08
1981-09-02,1.487,1.72,3.0,13.38,71.52,0.15,0.52,0.86,1.0,1.0,0.72,1.84
1981-09-03,1.081,1.25,0.01,13.79,141.83,1.53,1.38,0.73,2.46,2.46,1.63,0.22
1981-09-04,0.77,0.89,0.0,12.82,114.41,1.62,1.68,0.72,2.21,2.2,0.22,0.0
1981-09-05,0.571,0.66,0.0,12.9,138.04,4.67,0.66,0.76,1.72,1.67,0.0,0.0
